trial_id,seed,scenario,warm_start_scale,shrunk_size,true_size,estimated_size,ci_lower,ci_upper,true_in_ci,ci_width,relative_error
901,3175519,subset,0.5,25,25,14,11,17,false,6,0.4400
902,3183438,subset,0.5,25,25,14,11,17,false,6,0.4400
903,3191357,subset,0.5,25,25,15,12,18,false,6,0.4000
904,3199276,subset,0.5,25,25,12,10,15,false,5,0.5200
905,3207195,subset,0.5,25,25,15,12,18,false,6,0.4000
906,3215114,subset,0.5,25,25,14,11,17,false,6,0.4400
907,3223033,subset,0.5,25,25,14,11,17,false,6,0.4400
908,3230952,subset,0.5,25,25,13,11,16,false,5,0.4800
909,3238871,subset,0.5,25,25,14,11,17,false,6,0.4400
910,3246790,subset,0.5,25,25,14,11,17,false,6,0.4400
911,3254709,subset,0.5,25,25,16,13,19,false,6,0.3600
912,3262628,subset,0.5,25,25,15,12,18,false,6,0.4000
913,3270547,subset,0.5,25,25,15,12,18,false,6,0.4000
914,3278466,subset,0.5,25,25,18,14,20,false,6,0.2800
915,3286385,subset,0.5,25,25,16,13,19,false,6,0.3600
916,3294304,subset,0.5,25,25,13,10,16,false,6,0.4800
917,3302223,subset,0.5,25,25,15,12,18,false,6,0.4000
918,3310142,subset,0.5,25,25,15,12,18,false,6,0.4000
919,3318061,subset,0.5,25,25,18,14,20,false,6,0.2800
920,3325980,subset,0.5,25,25,13,10,16,false,6,0.4800
921,3333899,subset,0.5,25,25,15,12,18,false,6,0.4000
922,3341818,subset,0.5,25,25,14,11,17,false,6,0.4400
923,3349737,subset,0.5,25,25,16,13,18,false,5,0.3600
924,3357656,subset,0.5,25,25,14,11,17,false,6,0.4400
925,3365575,subset,0.5,25,25,17,13,19,false,6,0.3200
926,3373494,subset,0.5,25,25,17,14,20,false,6,0.3200
927,3381413,subset,0.5,25,25,15,12,18,false,6,0.4000
928,3389332,subset,0.5,25,25,16,12,18,false,6,0.3600
929,3397251,subset,0.5,25,25,15,12,18,false,6,0.4000
930,3405170,subset,0.5,25,25,14,12,17,false,5,0.4400
931,3413089,subset,0.5,25,25,13,11,16,false,5,0.4800
932,3421008,subset,0.5,25,25,14,11,16,false,5,0.4400
933,3428927,subset,0.5,25,25,16,13,19,false,6,0.3600
934,3436846,subset,0.5,25,25,15,12,18,false,6,0.4000
935,3444765,subset,0.5,25,25,17,14,20,false,6,0.3200
936,3452684,subset,0.5,25,25,15,12,17,false,5,0.4000
937,3460603,subset,0.5,25,25,16,13,19,false,6,0.3600
938,3468522,subset,0.5,25,25,15,12,17,false,5,0.4000
939,3476441,subset,0.5,25,25,15,12,18,false,6,0.4000
940,3484360,subset,0.5,25,25,15,12,17,false,5,0.4000
941,3492279,subset,0.5,25,25,14,11,17,false,6,0.4400
942,3500198,subset,0.5,25,25,15,12,18,false,6,0.4000
943,3508117,subset,0.5,25,25,14,11,17,false,6,0.4400
944,3516036,subset,0.5,25,25,13,10,16,false,6,0.4800
945,3523955,subset,0.5,25,25,16,13,18,false,5,0.3600
946,3531874,subset,0.5,25,25,14,11,16,false,5,0.4400
947,3539793,subset,0.5,25,25,16,13,19,false,6,0.3600
948,3547712,subset,0.5,25,25,15,12,18,false,6,0.4000
949,3555631,subset,0.5,25,25,14,11,17,false,6,0.4400
950,3563550,subset,0.5,25,25,13,11,16,false,5,0.4800
951,3571469,subset,0.5,25,25,15,12,18,false,6,0.4000
952,3579388,subset,0.5,25,25,14,11,17,false,6,0.4400
953,3587307,subset,0.5,25,25,16,13,19,false,6,0.3600
954,3595226,subset,0.5,25,25,15,12,18,false,6,0.4000
955,3603145,subset,0.5,25,25,15,12,18,false,6,0.4000
956,3611064,subset,0.5,25,25,14,12,17,false,5,0.4400
957,3618983,subset,0.5,25,25,16,13,19,false,6,0.3600
958,3626902,subset,0.5,25,25,14,11,17,false,6,0.4400
959,3634821,subset,0.5,25,25,14,11,17,false,6,0.4400
960,3642740,subset,0.5,25,25,13,10,16,false,6,0.4800
961,3650659,subset,0.5,25,25,13,10,16,false,6,0.4800
962,3658578,subset,0.5,25,25,14,11,17,false,6,0.4400
963,3666497,subset,0.5,25,25,16,13,19,false,6,0.3600
964,3674416,subset,0.5,25,25,15,12,17,false,5,0.4000
965,3682335,subset,0.5,25,25,16,12,18,false,6,0.3600
966,3690254,subset,0.5,25,25,14,11,17,false,6,0.4400
967,3698173,subset,0.5,25,25,14,11,17,false,6,0.4400
968,3706092,subset,0.5,25,25,16,13,19,false,6,0.3600
969,3714011,subset,0.5,25,25,14,11,17,false,6,0.4400
970,3721930,subset,0.5,25,25,14,11,16,false,5,0.4400
971,3729849,subset,0.5,25,25,15,12,18,false,6,0.4000
972,3737768,subset,0.5,25,25,14,11,17,false,6,0.4400
973,3745687,subset,0.5,25,25,15,12,18,false,6,0.4000
974,3753606,subset,0.5,25,25,16,13,19,false,6,0.3600
975,3761525,subset,0.5,25,25,13,10,16,false,6,0.4800
976,3769444,subset,0.5,25,25,14,11,16,false,5,0.4400
977,3777363,subset,0.5,25,25,14,11,17,false,6,0.4400
978,3785282,subset,0.5,25,25,15,12,17,false,5,0.4000
979,3793201,subset,0.5,25,25,15,12,17,false,5,0.4000
980,3801120,subset,0.5,25,25,17,13,19,false,6,0.3200
981,3809039,subset,0.5,25,25,13,10,16,false,6,0.4800
982,3816958,subset,0.5,25,25,14,11,16,false,5,0.4400
983,3824877,subset,0.5,25,25,14,12,17,false,5,0.4400
984,3832796,subset,0.5,25,25,17,13,19,false,6,0.3200
985,3840715,subset,0.5,25,25,14,11,17,false,6,0.4400
986,3848634,subset,0.5,25,25,15,12,18,false,6,0.4000
987,3856553,subset,0.5,25,25,15,12,18,false,6,0.4000
988,3864472,subset,0.5,25,25,16,13,18,false,5,0.3600
989,3872391,subset,0.5,25,25,16,13,18,false,5,0.3600
990,3880310,subset,0.5,25,25,15,12,18,false,6,0.4000
991,3888229,subset,0.5,25,25,14,11,16,false,5,0.4400
992,3896148,subset,0.5,25,25,15,12,18,false,6,0.4000
993,3904067,subset,0.5,25,25,14,11,16,false,5,0.4400
994,3911986,subset,0.5,25,25,17,14,20,false,6,0.3200
995,3919905,subset,0.5,25,25,15,12,18,false,6,0.4000
996,3927824,subset,0.5,25,25,14,11,16,false,5,0.4400
997,3935743,subset,0.5,25,25,15,12,18,false,6,0.4000
998,3943662,subset,0.5,25,25,13,10,16,false,6,0.4800
999,3951581,subset,0.5,25,25,15,12,17,false,5,0.4000
1000,0,subset,1,25,25,16,13,18,false,5,0.3600
1001,7919,subset,1,25,25,15,12,17,false,5,0.4000
1002,15838,subset,1,25,25,15,13,17,false,4,0.4000
1003,23757,subset,1,25,25,13,11,15,false,4,0.4800
1004,31676,subset,1,25,25,14,12,16,false,4,0.4400
1005,39595,subset,1,25,25,16,14,19,false,5,0.3600
1006,47514,subset,1,25,25,15,13,18,false,5,0.4000
1007,55433,subset,1,25,25,13,11,16,false,5,0.4800
1008,63352,subset,1,25,25,13,11,15,false,4,0.4800
1009,71271,subset,1,25,25,14,12,16,false,4,0.4400
1010,79190,subset,1,25,25,14,12,17,false,5,0.4400
1011,87109,subset,1,25,25,15,13,17,false,4,0.4000
1012,95028,subset,1,25,25,15,12,17,false,5,0.4000
1013,102947,subset,1,25,25,12,10,14,false,4,0.5200
1014,110866,subset,1,25,25,13,11,16,false,5,0.4800
1015,118785,subset,1,25,25,16,13,18,false,5,0.3600
1016,126704,subset,1,25,25,16,13,18,false,5,0.3600
1017,134623,subset,1,25,25,15,13,18,false,5,0.4000
1018,142542,subset,1,25,25,13,11,15,false,4,0.4800
1019,150461,subset,1,25,25,14,12,16,false,4,0.4400
1020,158380,subset,1,25,25,14,12,16,false,4,0.4400
1021,166299,subset,1,25,25,15,13,17,false,4,0.4000
1022,174218,subset,1,25,25,16,14,18,false,4,0.3600
1023,182137,subset,1,25,25,15,13,17,false,4,0.4000
1024,190056,subset,1,25,25,14,11,16,false,5,0.4400
1025,197975,subset,1,25,25,14,12,16,false,4,0.4400
1026,205894,subset,1,25,25,13,10,15,false,5,0.4800
1027,213813,subset,1,25,25,13,11,15,false,4,0.4800
1028,221732,subset,1,25,25,16,14,18,false,4,0.3600
1029,229651,subset,1,25,25,13,11,15,false,4,0.4800
1030,237570,subset,1,25,25,14,12,16,false,4,0.4400
1031,245489,subset,1,25,25,14,11,16,false,5,0.4400
1032,253408,subset,1,25,25,12,10,14,false,4,0.5200
1033,261327,subset,1,25,25,13,11,16,false,5,0.4800
1034,269246,subset,1,25,25,14,12,16,false,4,0.4400
1035,277165,subset,1,25,25,15,12,17,false,5,0.4000
1036,285084,subset,1,25,25,14,11,16,false,5,0.4400
1037,293003,subset,1,25,25,14,12,17,false,5,0.4400
1038,300922,subset,1,25,25,15,13,17,false,4,0.4000
1039,308841,subset,1,25,25,15,12,17,false,5,0.4000
1040,316760,subset,1,25,25,13,10,15,false,5,0.4800
1041,324679,subset,1,25,25,12,10,14,false,4,0.5200
1042,332598,subset,1,25,25,14,12,16,false,4,0.4400
1043,340517,subset,1,25,25,15,12,17,false,5,0.4000
1044,348436,subset,1,25,25,14,12,17,false,5,0.4400
1045,356355,subset,1,25,25,14,12,17,false,5,0.4400
1046,364274,subset,1,25,25,13,11,15,false,4,0.4800
1047,372193,subset,1,25,25,14,11,16,false,5,0.4400
1048,380112,subset,1,25,25,14,12,16,false,4,0.4400
1049,388031,subset,1,25,25,15,12,17,false,5,0.4000
1050,395950,subset,1,25,25,13,11,15,false,4,0.4800
1051,403869,subset,1,25,25,13,11,16,false,5,0.4800
1052,411788,subset,1,25,25,12,10,14,false,4,0.5200
1053,419707,subset,1,25,25,13,10,15,false,5,0.4800
1054,427626,subset,1,25,25,13,11,16,false,5,0.4800
1055,435545,subset,1,25,25,15,13,17,false,4,0.4000
1056,443464,subset,1,25,25,16,13,18,false,5,0.3600
1057,451383,subset,1,25,25,14,11,16,false,5,0.4400
1058,459302,subset,1,25,25,15,13,17,false,4,0.4000
1059,467221,subset,1,25,25,14,12,16,false,4,0.4400
1060,475140,subset,1,25,25,14,12,17,false,5,0.4400
1061,483059,subset,1,25,25,15,13,17,false,4,0.4000
1062,490978,subset,1,25,25,15,13,18,false,5,0.4000
1063,498897,subset,1,25,25,15,13,18,false,5,0.4000
1064,506816,subset,1,25,25,13,10,15,false,5,0.4800
1065,514735,subset,1,25,25,15,12,17,false,5,0.4000
1066,522654,subset,1,25,25,14,12,16,false,4,0.4400
1067,530573,subset,1,25,25,13,11,16,false,5,0.4800
1068,538492,subset,1,25,25,12,10,14,false,4,0.5200
1069,546411,subset,1,25,25,17,14,19,false,5,0.3200
1070,554330,subset,1,25,25,15,12,17,false,5,0.4000
1071,562249,subset,1,25,25,15,12,17,false,5,0.4000
1072,570168,subset,1,25,25,15,12,17,false,5,0.4000
1073,578087,subset,1,25,25,15,12,17,false,5,0.4000
1074,586006,subset,1,25,25,15,12,17,false,5,0.4000
1075,593925,subset,1,25,25,14,12,17,false,5,0.4400
1076,601844,subset,1,25,25,13,11,15,false,4,0.4800
1077,609763,subset,1,25,25,13,11,15,false,4,0.4800
1078,617682,subset,1,25,25,15,13,17,false,4,0.4000
1079,625601,subset,1,25,25,13,11,16,false,5,0.4800
1080,633520,subset,1,25,25,12,9,14,false,5,0.5200
1081,641439,subset,1,25,25,14,12,16,false,4,0.4400
1082,649358,subset,1,25,25,13,11,15,false,4,0.4800
1083,657277,subset,1,25,25,13,11,15,false,4,0.4800
1084,665196,subset,1,25,25,14,12,16,false,4,0.4400
1085,673115,subset,1,25,25,14,12,16,false,4,0.4400
1086,681034,subset,1,25,25,13,10,15,false,5,0.4800
1087,688953,subset,1,25,25,15,13,17,false,4,0.4000
1088,696872,subset,1,25,25,13,11,15,false,4,0.4800
1089,704791,subset,1,25,25,14,12,16,false,4,0.4400
1090,712710,subset,1,25,25,15,13,17,false,4,0.4000
1091,720629,subset,1,25,25,15,12,17,false,5,0.4000
1092,728548,subset,1,25,25,14,12,16,false,4,0.4400
1093,736467,subset,1,25,25,14,12,16,false,4,0.4400
1094,744386,subset,1,25,25,15,12,17,false,5,0.4000
1095,752305,subset,1,25,25,14,12,16,false,4,0.4400
1096,760224,subset,1,25,25,13,11,15,false,4,0.4800
1097,768143,subset,1,25,25,14,12,16,false,4,0.4400
1098,776062,subset,1,25,25,13,11,15,false,4,0.4800
1099,783981,subset,1,25,25,14,11,16,false,5,0.4400
1100,791900,subset,1,25,25,14,12,17,false,5,0.4400
1101,799819,subset,1,25,25,15,12,17,false,5,0.4000
1102,807738,subset,1,25,25,13,11,16,false,5,0.4800
1103,815657,subset,1,25,25,13,11,15,false,4,0.4800
1104,823576,subset,1,25,25,13,10,15,false,5,0.4800
1105,831495,subset,1,25,25,13,10,15,false,5,0.4800
1106,839414,subset,1,25,25,15,13,17,false,4,0.4000
1107,847333,subset,1,25,25,13,11,15,false,4,0.4800
1108,855252,subset,1,25,25,15,12,17,false,5,0.4000
1109,863171,subset,1,25,25,13,10,15,false,5,0.4800
1110,871090,subset,1,25,25,13,11,15,false,4,0.4800
1111,879009,subset,1,25,25,15,13,17,false,4,0.4000
1112,886928,subset,1,25,25,12,10,14,false,4,0.5200
1113,894847,subset,1,25,25,15,12,17,false,5,0.4000
1114,902766,subset,1,25,25,14,12,17,false,5,0.4400
1115,910685,subset,1,25,25,14,12,17,false,5,0.4400
1116,918604,subset,1,25,25,14,12,16,false,4,0.4400
1117,926523,subset,1,25,25,14,12,16,false,4,0.4400
1118,934442,subset,1,25,25,14,12,16,false,4,0.4400
1119,942361,subset,1,25,25,15,13,17,false,4,0.4000
1120,950280,subset,1,25,25,13,10,15,false,5,0.4800
1121,958199,subset,1,25,25,15,12,17,false,5,0.4000
1122,966118,subset,1,25,25,14,11,16,false,5,0.4400
1123,974037,subset,1,25,25,14,12,16,false,4,0.4400
1124,981956,subset,1,25,25,14,12,16,false,4,0.4400
1125,989875,subset,1,25,25,13,11,15,false,4,0.4800
1126,997794,subset,1,25,25,16,13,18,false,5,0.3600
1127,1005713,subset,1,25,25,14,11,16,false,5,0.4400
1128,1013632,subset,1,25,25,15,13,17,false,4,0.4000
1129,1021551,subset,1,25,25,14,12,17,false,5,0.4400
1130,1029470,subset,1,25,25,14,12,16,false,4,0.4400
1131,1037389,subset,1,25,25,13,11,15,false,4,0.4800
1132,1045308,subset,1,25,25,14,12,16,false,4,0.4400
1133,1053227,subset,1,25,25,15,12,17,false,5,0.4000
1134,1061146,subset,1,25,25,15,13,17,false,4,0.4000
1135,1069065,subset,1,25,25,14,12,16,false,4,0.4400
1136,1076984,subset,1,25,25,14,11,16,false,5,0.4400
1137,1084903,subset,1,25,25,14,12,16,false,4,0.4400
1138,1092822,subset,1,25,25,14,11,16,false,5,0.4400
1139,1100741,subset,1,25,25,14,12,16,false,4,0.4400
1140,1108660,subset,1,25,25,14,12,16,false,4,0.4400
1141,1116579,subset,1,25,25,14,11,16,false,5,0.4400
1142,1124498,subset,1,25,25,13,11,15,false,4,0.4800
1143,1132417,subset,1,25,25,13,11,16,false,5,0.4800
1144,1140336,subset,1,25,25,14,11,16,false,5,0.4400
1145,1148255,subset,1,25,25,14,12,16,false,4,0.4400
1146,1156174,subset,1,25,25,13,11,16,false,5,0.4800
1147,1164093,subset,1,25,25,13,11,16,false,5,0.4800
1148,1172012,subset,1,25,25,15,13,17,false,4,0.4000
1149,1179931,subset,1,25,25,13,10,15,false,5,0.4800
1150,1187850,subset,1,25,25,16,14,18,false,4,0.3600
1151,1195769,subset,1,25,25,13,11,15,false,4,0.4800
1152,1203688,subset,1,25,25,12,9,14,false,5,0.5200
1153,1211607,subset,1,25,25,14,12,16,false,4,0.4400
1154,1219526,subset,1,25,25,13,11,15,false,4,0.4800
1155,1227445,subset,1,25,25,15,13,17,false,4,0.4000
1156,1235364,subset,1,25,25,13,10,15,false,5,0.4800
1157,1243283,subset,1,25,25,13,11,15,false,4,0.4800
1158,1251202,subset,1,25,25,13,11,16,false,5,0.4800
1159,1259121,subset,1,25,25,14,12,17,false,5,0.4400
1160,1267040,subset,1,25,25,13,11,16,false,5,0.4800
1161,1274959,subset,1,25,25,14,11,16,false,5,0.4400
1162,1282878,subset,1,25,25,14,11,16,false,5,0.4400
1163,1290797,subset,1,25,25,14,12,16,false,4,0.4400
1164,1298716,subset,1,25,25,14,12,16,false,4,0.4400
1165,1306635,subset,1,25,25,14,12,16,false,4,0.4400
1166,1314554,subset,1,25,25,16,14,19,false,5,0.3600
1167,1322473,subset,1,25,25,13,11,16,false,5,0.4800
1168,1330392,subset,1,25,25,15,12,17,false,5,0.4000
1169,1338311,subset,1,25,25,14,12,16,false,4,0.4400
1170,1346230,subset,1,25,25,16,14,19,false,5,0.3600
1171,1354149,subset,1,25,25,14,12,17,false,5,0.4400
1172,1362068,subset,1,25,25,13,11,15,false,4,0.4800
1173,1369987,subset,1,25,25,15,12,17,false,5,0.4000
1174,1377906,subset,1,25,25,13,11,16,false,5,0.4800
1175,1385825,subset,1,25,25,14,11,16,false,5,0.4400
1176,1393744,subset,1,25,25,13,11,15,false,4,0.4800
1177,1401663,subset,1,25,25,13,11,15,false,4,0.4800
1178,1409582,subset,1,25,25,16,14,18,false,4,0.3600
1179,1417501,subset,1,25,25,13,11,16,false,5,0.4800
1180,1425420,subset,1,25,25,14,11,16,false,5,0.4400
1181,1433339,subset,1,25,25,13,11,15,false,4,0.4800
1182,1441258,subset,1,25,25,11,9,14,false,5,0.5600
1183,1449177,subset,1,25,25,15,13,18,false,5,0.4000
1184,1457096,subset,1,25,25,16,14,18,false,4,0.3600
1185,1465015,subset,1,25,25,14,12,16,false,4,0.4400
1186,1472934,subset,1,25,25,13,11,15,false,4,0.4800
1187,1480853,subset,1,25,25,15,12,17,false,5,0.4000
1188,1488772,subset,1,25,25,15,13,18,false,5,0.4000
1189,1496691,subset,1,25,25,13,11,15,false,4,0.4800
1190,1504610,subset,1,25,25,13,10,15,false,5,0.4800
1191,1512529,subset,1,25,25,14,11,16,false,5,0.4400
1192,1520448,subset,1,25,25,13,11,15,false,4,0.4800
1193,1528367,subset,1,25,25,14,12,16,false,4,0.4400
1194,1536286,subset,1,25,25,15,12,17,false,5,0.4000
1195,1544205,subset,1,25,25,14,12,16,false,4,0.4400
1196,1552124,subset,1,25,25,13,10,15,false,5,0.4800
1197,1560043,subset,1,25,25,15,12,17,false,5,0.4000
1198,1567962,subset,1,25,25,13,11,15,false,4,0.4800
1199,1575881,subset,1,25,25,14,12,16,false,4,0.4400
1200,1583800,subset,1,25,25,12,10,14,false,4,0.5200
1201,1591719,subset,1,25,25,14,12,16,false,4,0.4400
1202,1599638,subset,1,25,25,14,12,16,false,4,0.4400
1203,1607557,subset,1,25,25,16,14,18,false,4,0.3600
1204,1615476,subset,1,25,25,13,11,15,false,4,0.4800
1205,1623395,subset,1,25,25,14,12,17,false,5,0.4400
1206,1631314,subset,1,25,25,14,11,16,false,5,0.4400
1207,1639233,subset,1,25,25,13,10,15,false,5,0.4800
1208,1647152,subset,1,25,25,14,12,16,false,4,0.4400
1209,1655071,subset,1,25,25,14,12,17,false,5,0.4400
1210,1662990,subset,1,25,25,15,13,17,false,4,0.4000
1211,1670909,subset,1,25,25,14,11,16,false,5,0.4400
1212,1678828,subset,1,25,25,15,12,17,false,5,0.4000
1213,1686747,subset,1,25,25,13,11,15,false,4,0.4800
1214,1694666,subset,1,25,25,12,10,15,false,5,0.5200
1215,1702585,subset,1,25,25,12,10,15,false,5,0.5200
1216,1710504,subset,1,25,25,13,11,15,false,4,0.4800
1217,1718423,subset,1,25,25,14,12,16,false,4,0.4400
1218,1726342,subset,1,25,25,13,11,15,false,4,0.4800
1219,1734261,subset,1,25,25,15,12,17,false,5,0.4000
1220,1742180,subset,1,25,25,14,12,16,false,4,0.4400
1221,1750099,subset,1,25,25,13,11,15,false,4,0.4800
1222,1758018,subset,1,25,25,13,11,16,false,5,0.4800
1223,1765937,subset,1,25,25,13,11,15,false,4,0.4800
1224,1773856,subset,1,25,25,13,11,16,false,5,0.4800
1225,1781775,subset,1,25,25,13,11,16,false,5,0.4800
1226,1789694,subset,1,25,25,17,14,19,false,5,0.3200
1227,1797613,subset,1,25,25,14,12,17,false,5,0.4400
1228,1805532,subset,1,25,25,12,10,14,false,4,0.5200
1229,1813451,subset,1,25,25,15,12,17,false,5,0.4000
1230,1821370,subset,1,25,25,13,11,15,false,4,0.4800
1231,1829289,subset,1,25,25,14,11,16,false,5,0.4400
1232,1837208,subset,1,25,25,14,12,16,false,4,0.4400
1233,1845127,subset,1,25,25,13,10,15,false,5,0.4800
1234,1853046,subset,1,25,25,16,13,18,false,5,0.3600
1235,1860965,subset,1,25,25,13,10,15,false,5,0.4800
1236,1868884,subset,1,25,25,15,13,18,false,5,0.4000
1237,1876803,subset,1,25,25,13,11,16,false,5,0.4800
1238,1884722,subset,1,25,25,14,12,16,false,4,0.4400
1239,1892641,subset,1,25,25,14,12,16,false,4,0.4400
1240,1900560,subset,1,25,25,15,12,17,false,5,0.4000
1241,1908479,subset,1,25,25,13,11,15,false,4,0.4800
1242,1916398,subset,1,25,25,17,14,19,false,5,0.3200
1243,1924317,subset,1,25,25,15,12,17,false,5,0.4000
1244,1932236,subset,1,25,25,13,11,15,false,4,0.4800
1245,1940155,subset,1,25,25,15,12,17,false,5,0.4000
1246,1948074,subset,1,25,25,13,10,15,false,5,0.4800
1247,1955993,subset,1,25,25,14,12,17,false,5,0.4400
1248,1963912,subset,1,25,25,14,12,17,false,5,0.4400
1249,1971831,subset,1,25,25,13,11,16,false,5,0.4800
1250,1979750,subset,1,25,25,13,10,15,false,5,0.4800
1251,1987669,subset,1,25,25,12,10,14,false,4,0.5200
1252,1995588,subset,1,25,25,14,12,17,false,5,0.4400
1253,2003507,subset,1,25,25,14,11,16,false,5,0.4400
1254,2011426,subset,1,25,25,14,11,16,false,5,0.4400
1255,2019345,subset,1,25,25,14,12,16,false,4,0.4400
1256,2027264,subset,1,25,25,13,11,15,false,4,0.4800
1257,2035183,subset,1,25,25,13,11,16,false,5,0.4800
1258,2043102,subset,1,25,25,14,12,16,false,4,0.4400
1259,2051021,subset,1,25,25,15,13,17,false,4,0.4000
1260,2058940,subset,1,25,25,16,13,18,false,5,0.3600
1261,2066859,subset,1,25,25,14,12,16,false,4,0.4400
1262,2074778,subset,1,25,25,15,12,17,false,5,0.4000
1263,2082697,subset,1,25,25,14,12,16,false,4,0.4400
1264,2090616,subset,1,25,25,14,11,16,false,5,0.4400
1265,2098535,subset,1,25,25,13,10,15,false,5,0.4800
1266,2106454,subset,1,25,25,13,11,16,false,5,0.4800
1267,2114373,subset,1,25,25,14,12,16,false,4,0.4400
1268,2122292,subset,1,25,25,14,12,16,false,4,0.4400
1269,2130211,subset,1,25,25,13,11,15,false,4,0.4800
1270,2138130,subset,1,25,25,14,12,16,false,4,0.4400
1271,2146049,subset,1,25,25,14,12,16,false,4,0.4400
1272,2153968,subset,1,25,25,13,11,15,false,4,0.4800
1273,2161887,subset,1,25,25,14,11,16,false,5,0.4400
1274,2169806,subset,1,25,25,13,11,16,false,5,0.4800
1275,2177725,subset,1,25,25,14,12,16,false,4,0.4400
1276,2185644,subset,1,25,25,13,11,15,false,4,0.4800
1277,2193563,subset,1,25,25,14,12,16,false,4,0.4400
1278,2201482,subset,1,25,25,16,14,19,false,5,0.3600
1279,2209401,subset,1,25,25,14,11,16,false,5,0.4400
1280,2217320,subset,1,25,25,13,10,15,false,5,0.4800
1281,2225239,subset,1,25,25,13,11,15,false,4,0.4800
1282,2233158,subset,1,25,25,12,10,14,false,4,0.5200
1283,2241077,subset,1,25,25,12,10,14,false,4,0.5200
1284,2248996,subset,1,25,25,14,12,17,false,5,0.4400
1285,2256915,subset,1,25,25,14,12,16,false,4,0.4400
1286,2264834,subset,1,25,25,14,12,16,false,4,0.4400
1287,2272753,subset,1,25,25,14,12,16,false,4,0.4400
1288,2280672,subset,1,25,25,14,12,16,false,4,0.4400
1289,2288591,subset,1,25,25,13,11,15,false,4,0.4800
1290,2296510,subset,1,25,25,16,13,18,false,5,0.3600
1291,2304429,subset,1,25,25,13,11,15,false,4,0.4800
1292,2312348,subset,1,25,25,16,14,18,false,4,0.3600
1293,2320267,subset,1,25,25,13,10,15,false,5,0.4800
1294,2328186,subset,1,25,25,12,10,15,false,5,0.5200
1295,2336105,subset,1,25,25,13,11,16,false,5,0.4800
1296,2344024,subset,1,25,25,13,10,15,false,5,0.4800
1297,2351943,subset,1,25,25,15,13,18,false,5,0.4000
1298,2359862,subset,1,25,25,12,9,14,false,5,0.5200
1299,2367781,subset,1,25,25,14,11,16,false,5,0.4400
1300,2375700,subset,1,25,25,14,12,16,false,4,0.4400
1301,2383619,subset,1,25,25,14,12,16,false,4,0.4400
1302,2391538,subset,1,25,25,12,10,14,false,4,0.5200
1303,2399457,subset,1,25,25,14,12,16,false,4,0.4400
1304,2407376,subset,1,25,25,13,11,15,false,4,0.4800
1305,2415295,subset,1,25,25,16,13,18,false,5,0.3600
1306,2423214,subset,1,25,25,13,11,15,false,4,0.4800
1307,2431133,subset,1,25,25,14,11,16,false,5,0.4400
1308,2439052,subset,1,25,25,14,12,17,false,5,0.4400
1309,2446971,subset,1,25,25,15,12,17,false,5,0.4000
1310,2454890,subset,1,25,25,13,10,15,false,5,0.4800
1311,2462809,subset,1,25,25,16,14,19,false,5,0.3600
1312,2470728,subset,1,25,25,15,13,18,false,5,0.4000
1313,2478647,subset,1,25,25,14,12,17,false,5,0.4400
1314,2486566,subset,1,25,25,12,10,14,false,4,0.5200
1315,2494485,subset,1,25,25,13,11,15,false,4,0.4800
1316,2502404,subset,1,25,25,14,12,16,false,4,0.4400
1317,2510323,subset,1,25,25,13,11,15,false,4,0.4800
1318,2518242,subset,1,25,25,14,11,16,false,5,0.4400
1319,2526161,subset,1,25,25,14,12,16,false,4,0.4400
1320,2534080,subset,1,25,25,13,11,16,false,5,0.4800
1321,2541999,subset,1,25,25,16,14,18,false,4,0.3600
1322,2549918,subset,1,25,25,14,12,16,false,4,0.4400
1323,2557837,subset,1,25,25,13,11,16,false,5,0.4800
1324,2565756,subset,1,25,25,15,12,17,false,5,0.4000
1325,2573675,subset,1,25,25,14,11,16,false,5,0.4400
1326,2581594,subset,1,25,25,15,13,18,false,5,0.4000
1327,2589513,subset,1,25,25,14,12,17,false,5,0.4400
1328,2597432,subset,1,25,25,12,10,14,false,4,0.5200
1329,2605351,subset,1,25,25,13,11,16,false,5,0.4800
1330,2613270,subset,1,25,25,15,12,17,false,5,0.4000
1331,2621189,subset,1,25,25,13,10,15,false,5,0.4800
1332,2629108,subset,1,25,25,14,12,16,false,4,0.4400
1333,2637027,subset,1,25,25,13,11,15,false,4,0.4800
1334,2644946,subset,1,25,25,15,13,17,false,4,0.4000
1335,2652865,subset,1,25,25,17,14,19,false,5,0.3200
1336,2660784,subset,1,25,25,15,12,17,false,5,0.4000
1337,2668703,subset,1,25,25,15,13,17,false,4,0.4000
1338,2676622,subset,1,25,25,15,12,17,false,5,0.4000
1339,2684541,subset,1,25,25,13,11,15,false,4,0.4800
1340,2692460,subset,1,25,25,15,12,17,false,5,0.4000
1341,2700379,subset,1,25,25,13,11,16,false,5,0.4800
1342,2708298,subset,1,25,25,13,11,15,false,4,0.4800
1343,2716217,subset,1,25,25,13,11,15,false,4,0.4800
1344,2724136,subset,1,25,25,18,15,20,false,5,0.2800
1345,2732055,subset,1,25,25,13,11,15,false,4,0.4800
1346,2739974,subset,1,25,25,16,13,18,false,5,0.3600
1347,2747893,subset,1,25,25,14,11,16,false,5,0.4400
1348,2755812,subset,1,25,25,13,11,16,false,5,0.4800
1349,2763731,subset,1,25,25,14,11,16,false,5,0.4400
1350,2771650,subset,1,25,25,13,11,16,false,5,0.4800
