trial_id,seed,algorithm,start_value,threshold,budget,final_value,distance,attempts_used,converged,rejections
5613,44449347,random-weighted,10000,1000,100,1011,11,100,0,98
5614,44457266,random-weighted,10000,1000,100,1012,12,100,0,98
5615,44465185,random-weighted,10000,1000,100,1049,49,100,0,98
5616,44473104,random-weighted,10000,1000,100,1055,55,100,0,98
5617,44481023,random-weighted,10000,1000,100,1028,28,100,0,99
5618,44488942,random-weighted,10000,1000,100,1000,0,99,1,97
5619,44496861,random-weighted,10000,1000,100,1041,41,100,0,98
5620,44504780,random-weighted,10000,1000,100,1016,16,100,0,98
5621,44512699,random-weighted,10000,1000,100,1036,36,100,0,99
5622,44520618,random-weighted,10000,1000,100,1042,42,100,0,98
5623,44528537,random-weighted,10000,1000,100,1006,6,100,0,99
5624,44536456,random-weighted,10000,1000,100,1029,29,100,0,98
5625,44544375,random-weighted,10000,1000,100,1016,16,100,0,98
5626,44552294,random-weighted,10000,1000,100,1010,10,100,0,99
5627,44560213,random-weighted,10000,1000,100,1021,21,100,0,98
5628,44568132,random-weighted,10000,1000,100,1041,41,100,0,98
5629,44576051,random-weighted,10000,1000,100,1106,106,100,0,98
5630,44583970,random-weighted,10000,1000,100,1012,12,100,0,98
5631,44591889,random-weighted,10000,1000,100,1008,8,100,0,99
5632,44599808,random-weighted,10000,1000,100,1009,9,100,0,98
5633,44607727,random-weighted,10000,1000,100,1006,6,100,0,99
5634,44615646,random-weighted,10000,1000,100,1012,12,100,0,98
5635,44623565,random-weighted,10000,1000,100,1002,2,100,0,99
5636,44631484,random-weighted,10000,1000,100,1030,30,100,0,99
5637,44639403,random-weighted,10000,1000,100,1029,29,100,0,98
5638,44647322,random-weighted,10000,1000,100,1004,4,100,0,99
5639,44655241,random-weighted,10000,1000,100,1027,27,100,0,99
5640,44663160,random-weighted,10000,1000,100,1041,41,100,0,98
5641,44671079,random-weighted,10000,1000,100,1056,56,100,0,98
5642,44678998,random-weighted,10000,1000,100,1020,20,100,0,98
5643,44686917,random-weighted,10000,1000,100,1012,12,100,0,98
5644,44694836,random-weighted,10000,1000,100,1016,16,100,0,99
5645,44702755,random-weighted,10000,1000,100,1004,4,100,0,98
5646,44710674,random-weighted,10000,1000,100,1002,2,100,0,98
5647,44718593,random-weighted,10000,1000,100,1006,6,100,0,99
5648,44726512,random-weighted,10000,1000,100,1026,26,100,0,98
5649,44734431,random-weighted,10000,1000,100,1026,26,100,0,98
5650,44742350,random-weighted,10000,1000,100,1006,6,100,0,98
5651,44750269,random-weighted,10000,1000,100,1019,19,100,0,99
5652,44758188,random-weighted,10000,1000,100,1031,31,100,0,99
5653,44766107,random-weighted,10000,1000,100,1047,47,100,0,98
5654,44774026,random-weighted,10000,1000,100,1016,16,100,0,99
5655,44781945,random-weighted,10000,1000,100,1061,61,100,0,99
5656,44789864,random-weighted,10000,1000,100,1002,2,100,0,98
5657,44797783,random-weighted,10000,1000,100,1048,48,100,0,98
5658,44805702,random-weighted,10000,1000,100,1005,5,100,0,99
5659,44813621,random-weighted,10000,1000,100,1057,57,100,0,98
5660,44821540,random-weighted,10000,1000,100,1005,5,100,0,99
5661,44829459,random-weighted,10000,1000,100,1053,53,100,0,98
5662,44837378,random-weighted,10000,1000,100,1000,0,17,1,16
5663,44845297,random-weighted,10000,1000,100,1039,39,100,0,99
5664,44853216,random-weighted,10000,1000,100,1000,0,99,1,97
5665,44861135,random-weighted,10000,1000,100,1011,11,100,0,99
5666,44869054,random-weighted,10000,1000,100,1014,14,100,0,98
5667,44876973,random-weighted,10000,1000,100,1022,22,100,0,98
5668,44884892,random-weighted,10000,1000,100,1002,2,100,0,98
5669,44892811,random-weighted,10000,1000,100,1005,5,100,0,98
5670,44900730,random-weighted,10000,1000,100,1013,13,100,0,98
5671,44908649,random-weighted,10000,1000,100,1080,80,100,0,98
5672,44916568,random-weighted,10000,1000,100,1027,27,100,0,98
5673,44924487,random-weighted,10000,1000,100,1012,12,100,0,98
5674,44932406,random-weighted,10000,1000,100,1023,23,100,0,99
5675,44940325,random-weighted,10000,1000,100,1013,13,100,0,98
5676,44948244,random-weighted,10000,1000,100,1006,6,100,0,98
5677,44956163,random-weighted,10000,1000,100,1034,34,100,0,98
5678,44964082,random-weighted,10000,1000,100,1000,0,20,1,19
5679,44972001,random-weighted,10000,1000,100,1010,10,100,0,98
5680,44979920,random-weighted,10000,1000,100,1011,11,100,0,98
5681,44987839,random-weighted,10000,1000,100,1001,1,100,0,98
5682,44995758,random-weighted,10000,1000,100,1013,13,100,0,99
5683,45003677,random-weighted,10000,1000,100,1009,9,100,0,99
5684,45011596,random-weighted,10000,1000,100,1069,69,100,0,99
5685,45019515,random-weighted,10000,1000,100,1005,5,100,0,98
5686,45027434,random-weighted,10000,1000,100,1006,6,100,0,99
5687,45035353,random-weighted,10000,1000,100,1078,78,100,0,98
5688,45043272,random-weighted,10000,1000,100,1003,3,100,0,98
5689,45051191,random-weighted,10000,1000,100,1002,2,100,0,98
5690,45059110,random-weighted,10000,1000,100,1021,21,100,0,98
5691,45067029,random-weighted,10000,1000,100,1008,8,100,0,98
5692,45074948,random-weighted,10000,1000,100,1013,13,100,0,98
5693,45082867,random-weighted,10000,1000,100,1030,30,100,0,98
5694,45090786,random-weighted,10000,1000,100,1089,89,100,0,98
5695,45098705,random-weighted,10000,1000,100,1009,9,100,0,99
5696,45106624,random-weighted,10000,1000,100,1008,8,100,0,99
5697,45114543,random-weighted,10000,1000,100,1026,26,100,0,98
5698,45122462,random-weighted,10000,1000,100,1066,66,100,0,98
5699,45130381,random-weighted,10000,1000,100,1003,3,100,0,98
5700,45138300,random-weighted,10000,1000,200,1025,25,200,0,197
5701,45146219,random-weighted,10000,1000,200,1006,6,200,0,197
5702,45154138,random-weighted,10000,1000,200,1002,2,200,0,197
5703,45162057,random-weighted,10000,1000,200,1006,6,200,0,198
5704,45169976,random-weighted,10000,1000,200,1002,2,200,0,198
5705,45177895,random-weighted,10000,1000,200,1106,106,115,0,114
5706,45185814,random-weighted,10000,1000,200,1012,12,200,0,197
5707,45193733,random-weighted,10000,1000,200,1016,16,200,0,198
5708,45201652,random-weighted,10000,1000,200,1025,25,115,0,114
5709,45209571,random-weighted,10000,1000,200,1022,22,114,0,113
5710,45217490,random-weighted,10000,1000,200,1000,0,200,1,197
5711,45225409,random-weighted,10000,1000,200,1045,45,200,0,197
5712,45233328,random-weighted,10000,1000,200,1017,17,200,0,197
5713,45241247,random-weighted,10000,1000,200,1062,62,116,0,115
5714,45249166,random-weighted,10000,1000,200,1003,3,200,0,197
5715,45257085,random-weighted,10000,1000,200,1005,5,200,0,198
5716,45265004,random-weighted,10000,1000,200,1013,13,200,0,198
5717,45272923,random-weighted,10000,1000,200,1008,8,200,0,198
5718,45280842,random-weighted,10000,1000,200,1020,20,123,0,122
5719,45288761,random-weighted,10000,1000,200,1029,29,116,0,115
5720,45296680,random-weighted,10000,1000,200,1000,0,115,1,113
5721,45304599,random-weighted,10000,1000,200,1033,33,200,0,198
5722,45312518,random-weighted,10000,1000,200,1002,2,200,0,197
5723,45320437,random-weighted,10000,1000,200,1005,5,200,0,198
5724,45328356,random-weighted,10000,1000,200,1018,18,110,0,109
5725,45336275,random-weighted,10000,1000,200,1006,6,200,0,197
5726,45344194,random-weighted,10000,1000,200,1012,12,114,0,113
5727,45352113,random-weighted,10000,1000,200,1003,3,200,0,198
5728,45360032,random-weighted,10000,1000,200,1005,5,200,0,198
5729,45367951,random-weighted,10000,1000,200,1010,10,200,0,198
5730,45375870,random-weighted,10000,1000,200,1002,2,117,0,116
5731,45383789,random-weighted,10000,1000,200,1000,0,200,1,197
5732,45391708,random-weighted,10000,1000,200,1003,3,200,0,197
5733,45399627,random-weighted,10000,1000,200,1012,12,122,0,121
5734,45407546,random-weighted,10000,1000,200,1055,55,200,0,198
5735,45415465,random-weighted,10000,1000,200,1021,21,200,0,197
5736,45423384,random-weighted,10000,1000,200,1048,48,112,0,111
5737,45431303,random-weighted,10000,1000,200,1001,1,110,0,109
5738,45439222,random-weighted,10000,1000,200,1043,43,118,0,117
5739,45447141,random-weighted,10000,1000,200,1119,119,122,0,121
5740,45455060,random-weighted,10000,1000,200,1002,2,200,0,197
5741,45462979,random-weighted,10000,1000,200,1013,13,200,0,197
5742,45470898,random-weighted,10000,1000,200,1003,3,200,0,198
5743,45478817,random-weighted,10000,1000,200,1031,31,200,0,198
5744,45486736,random-weighted,10000,1000,200,1016,16,200,0,198
5745,45494655,random-weighted,10000,1000,200,1009,9,200,0,198
5746,45502574,random-weighted,10000,1000,200,1009,9,200,0,198
5747,45510493,random-weighted,10000,1000,200,1037,37,117,0,116
5748,45518412,random-weighted,10000,1000,200,1009,9,200,0,198
5749,45526331,random-weighted,10000,1000,200,1064,64,116,0,115
5750,45534250,random-weighted,10000,1000,200,1015,15,200,0,197
5751,45542169,random-weighted,10000,1000,200,1015,15,200,0,198
5752,45550088,random-weighted,10000,1000,200,1007,7,200,0,198
5753,45558007,random-weighted,10000,1000,200,1000,0,119,1,117
5754,45565926,random-weighted,10000,1000,200,1000,0,10,1,9
5755,45573845,random-weighted,10000,1000,200,1001,1,200,0,198
5756,45581764,random-weighted,10000,1000,200,1022,22,200,0,198
5757,45589683,random-weighted,10000,1000,200,1008,8,200,0,198
5758,45597602,random-weighted,10000,1000,200,1010,10,200,0,198
5759,45605521,random-weighted,10000,1000,200,1014,14,200,0,197
5760,45613440,random-weighted,10000,1000,200,1002,2,200,0,198
5761,45621359,random-weighted,10000,1000,200,1013,13,200,0,198
5762,45629278,random-weighted,10000,1000,200,1004,4,200,0,198
5763,45637197,random-weighted,10000,1000,200,1000,0,112,1,110
5764,45645116,random-weighted,10000,1000,200,1028,28,117,0,116
5765,45653035,random-weighted,10000,1000,200,1019,19,200,0,197
5766,45660954,random-weighted,10000,1000,200,1016,16,120,0,119
5767,45668873,random-weighted,10000,1000,200,1010,10,109,0,108
5768,45676792,random-weighted,10000,1000,200,1006,6,200,0,197
5769,45684711,random-weighted,10000,1000,200,1000,0,14,1,13
5770,45692630,random-weighted,10000,1000,200,1018,18,200,0,198
5771,45700549,random-weighted,10000,1000,200,1008,8,114,0,113
5772,45708468,random-weighted,10000,1000,200,1009,9,116,0,115
5773,45716387,random-weighted,10000,1000,200,1030,30,200,0,198
5774,45724306,random-weighted,10000,1000,200,1012,12,116,0,115
5775,45732225,random-weighted,10000,1000,200,1000,0,10,1,9
5776,45740144,random-weighted,10000,1000,200,1002,2,200,0,198
5777,45748063,random-weighted,10000,1000,200,1001,1,200,0,198
5778,45755982,random-weighted,10000,1000,200,1000,0,115,1,113
5779,45763901,random-weighted,10000,1000,200,1002,2,200,0,198
5780,45771820,random-weighted,10000,1000,200,1011,11,200,0,197
5781,45779739,random-weighted,10000,1000,200,1019,19,114,0,113
5782,45787658,random-weighted,10000,1000,200,1022,22,200,0,198
5783,45795577,random-weighted,10000,1000,200,1014,14,200,0,197
5784,45803496,random-weighted,10000,1000,200,1024,24,115,0,114
5785,45811415,random-weighted,10000,1000,200,1003,3,200,0,198
5786,45819334,random-weighted,10000,1000,200,1012,12,200,0,198
5787,45827253,random-weighted,10000,1000,200,1001,1,200,0,198
5788,45835172,random-weighted,10000,1000,200,1019,19,117,0,116
5789,45843091,random-weighted,10000,1000,200,1016,16,200,0,198
5790,45851010,random-weighted,10000,1000,200,1015,15,200,0,197
5791,45858929,random-weighted,10000,1000,200,1014,14,200,0,198
5792,45866848,random-weighted,10000,1000,200,1007,7,200,0,198
5793,45874767,random-weighted,10000,1000,200,1000,0,111,1,109
5794,45882686,random-weighted,10000,1000,200,1007,7,200,0,197
5795,45890605,random-weighted,10000,1000,200,1002,2,200,0,197
5796,45898524,random-weighted,10000,1000,200,1001,1,200,0,198
5797,45906443,random-weighted,10000,1000,200,1007,7,200,0,198
5798,45914362,random-weighted,10000,1000,200,1002,2,121,0,120
5799,45922281,random-weighted,10000,1000,200,1016,16,200,0,197
5800,45930200,random-weighted,10000,1000,500,1001,1,114,0,113
5801,45938119,random-weighted,10000,1000,500,1008,8,214,0,212
5802,45946038,random-weighted,10000,1000,500,1001,1,219,0,217
5803,45953957,random-weighted,10000,1000,500,1041,41,209,0,207
5804,45961876,random-weighted,10000,1000,500,1003,3,315,0,312
5805,45969795,random-weighted,10000,1000,500,1002,2,321,0,318
5806,45977714,random-weighted,10000,1000,500,1012,12,116,0,115
5807,45985633,random-weighted,10000,1000,500,1015,15,311,0,308
5808,45993552,random-weighted,10000,1000,500,1006,6,315,0,312
5809,46001471,random-weighted,10000,1000,500,1017,17,214,0,212
5810,46009390,random-weighted,10000,1000,500,1006,6,313,0,310
5811,46017309,random-weighted,10000,1000,500,1017,17,118,0,117
5812,46025228,random-weighted,10000,1000,500,1011,11,212,0,210
5813,46033147,random-weighted,10000,1000,500,1024,24,120,0,119
5814,46041066,random-weighted,10000,1000,500,1000,0,312,1,308
5815,46048985,random-weighted,10000,1000,500,1014,14,317,0,314
5816,46056904,random-weighted,10000,1000,500,1023,23,317,0,314
5817,46064823,random-weighted,10000,1000,500,1004,4,211,0,209
5818,46072742,random-weighted,10000,1000,500,1009,9,118,0,117
5819,46080661,random-weighted,10000,1000,500,1002,2,500,0,495
5820,46088580,random-weighted,10000,1000,500,1000,0,218,1,215
5821,46096499,random-weighted,10000,1000,500,1003,3,118,0,117
5822,46104418,random-weighted,10000,1000,500,1010,10,111,0,110
5823,46112337,random-weighted,10000,1000,500,1003,3,209,0,207
5824,46120256,random-weighted,10000,1000,500,1004,4,316,0,313
5825,46128175,random-weighted,10000,1000,500,1019,19,116,0,115
5826,46136094,random-weighted,10000,1000,500,1025,25,500,0,495
5827,46144013,random-weighted,10000,1000,500,1005,5,315,0,312
5828,46151932,random-weighted,10000,1000,500,1000,0,215,1,212
5829,46159851,random-weighted,10000,1000,500,1053,53,217,0,215
5830,46167770,random-weighted,10000,1000,500,1004,4,413,0,409
5831,46175689,random-weighted,10000,1000,500,1009,9,208,0,206
5832,46183608,random-weighted,10000,1000,500,1057,57,124,0,123
5833,46191527,random-weighted,10000,1000,500,1008,8,114,0,113
5834,46199446,random-weighted,10000,1000,500,1004,4,413,0,409
5835,46207365,random-weighted,10000,1000,500,1000,0,214,1,211
5836,46215284,random-weighted,10000,1000,500,1014,14,315,0,312
5837,46223203,random-weighted,10000,1000,500,1004,4,218,0,216
5838,46231122,random-weighted,10000,1000,500,1031,31,113,0,112
5839,46239041,random-weighted,10000,1000,500,1001,1,209,0,207
5840,46246960,random-weighted,10000,1000,500,1002,2,314,0,311
5841,46254879,random-weighted,10000,1000,500,1017,17,220,0,218
5842,46262798,random-weighted,10000,1000,500,1005,5,220,0,218
5843,46270717,random-weighted,10000,1000,500,1006,6,210,0,208
5844,46278636,random-weighted,10000,1000,500,1000,0,228,1,225
5845,46286555,random-weighted,10000,1000,500,1002,2,212,0,210
5846,46294474,random-weighted,10000,1000,500,1000,0,118,1,116
5847,46302393,random-weighted,10000,1000,500,1021,21,124,0,123
5848,46310312,random-weighted,10000,1000,500,1004,4,217,0,215
5849,46318231,random-weighted,10000,1000,500,1012,12,307,0,304
5850,46326150,random-weighted,10000,1000,500,1029,29,316,0,313
5851,46334069,random-weighted,10000,1000,500,1004,4,319,0,316
5852,46341988,random-weighted,10000,1000,500,1003,3,412,0,408
5853,46349907,random-weighted,10000,1000,500,1025,25,215,0,213
5854,46357826,random-weighted,10000,1000,500,1021,21,113,0,112
5855,46365745,random-weighted,10000,1000,500,1011,11,119,0,118
5856,46373664,random-weighted,10000,1000,500,1004,4,114,0,113
5857,46381583,random-weighted,10000,1000,500,1049,49,211,0,209
5858,46389502,random-weighted,10000,1000,500,1000,0,121,1,119
5859,46397421,random-weighted,10000,1000,500,1019,19,119,0,118
5860,46405340,random-weighted,10000,1000,500,1007,7,215,0,213
5861,46413259,random-weighted,10000,1000,500,1011,11,216,0,214
5862,46421178,random-weighted,10000,1000,500,1001,1,220,0,218
5863,46429097,random-weighted,10000,1000,500,1003,3,113,0,112
5864,46437016,random-weighted,10000,1000,500,1001,1,500,0,495
5865,46444935,random-weighted,10000,1000,500,1005,5,425,0,421
5866,46452854,random-weighted,10000,1000,500,1002,2,119,0,118
5867,46460773,random-weighted,10000,1000,500,1000,0,314,1,310
5868,46468692,random-weighted,10000,1000,500,1000,0,313,1,309
5869,46476611,random-weighted,10000,1000,500,1020,20,311,0,308
5870,46484530,random-weighted,10000,1000,500,1004,4,119,0,118
5871,46492449,random-weighted,10000,1000,500,1018,18,116,0,115
5872,46500368,random-weighted,10000,1000,500,1003,3,313,0,310
5873,46508287,random-weighted,10000,1000,500,1011,11,219,0,217
5874,46516206,random-weighted,10000,1000,500,1002,2,116,0,115
5875,46524125,random-weighted,10000,1000,500,1023,23,211,0,209
5876,46532044,random-weighted,10000,1000,500,1011,11,315,0,312
5877,46539963,random-weighted,10000,1000,500,1003,3,211,0,209
5878,46547882,random-weighted,10000,1000,500,1001,1,118,0,117
5879,46555801,random-weighted,10000,1000,500,1048,48,118,0,117
5880,46563720,random-weighted,10000,1000,500,1000,0,17,1,16
5881,46571639,random-weighted,10000,1000,500,1001,1,313,0,310
5882,46579558,random-weighted,10000,1000,500,1014,14,313,0,310
5883,46587477,random-weighted,10000,1000,500,1016,16,125,0,124
5884,46595396,random-weighted,10000,1000,500,1012,12,309,0,306
5885,46603315,random-weighted,10000,1000,500,1000,0,317,1,313
5886,46611234,random-weighted,10000,1000,500,1001,1,315,0,312
5887,46619153,random-weighted,10000,1000,500,1003,3,217,0,215
5888,46627072,random-weighted,10000,1000,500,1058,58,119,0,118
5889,46634991,random-weighted,10000,1000,500,1005,5,417,0,413
5890,46642910,random-weighted,10000,1000,500,1016,16,219,0,217
5891,46650829,random-weighted,10000,1000,500,1001,1,314,0,311
5892,46658748,random-weighted,10000,1000,500,1013,13,310,0,307
5893,46666667,random-weighted,10000,1000,500,1005,5,303,0,300
5894,46674586,random-weighted,10000,1000,500,1002,2,224,0,222
5895,46682505,random-weighted,10000,1000,500,1018,18,210,0,208
5896,46690424,random-weighted,10000,1000,500,1003,3,124,0,123
5897,46698343,random-weighted,10000,1000,500,1010,10,110,0,109
5898,46706262,random-weighted,10000,1000,500,1004,4,318,0,315
5899,46714181,random-weighted,10000,1000,500,1005,5,314,0,311
5900,46722100,random-weighted,10000,1000,1000,1013,13,210,0,208
5901,46730019,random-weighted,10000,1000,1000,1008,8,115,0,114
5902,46737938,random-weighted,10000,1000,1000,1006,6,314,0,311
5903,46745857,random-weighted,10000,1000,1000,1031,31,119,0,118
5904,46753776,random-weighted,10000,1000,1000,1009,9,315,0,312
5905,46761695,random-weighted,10000,1000,1000,1007,7,215,0,213
5906,46769614,random-weighted,10000,1000,1000,1015,15,211,0,209
5907,46777533,random-weighted,10000,1000,1000,1014,14,215,0,213
5908,46785452,random-weighted,10000,1000,1000,1002,2,321,0,318
5909,46793371,random-weighted,10000,1000,1000,1031,31,208,0,206
5910,46801290,random-weighted,10000,1000,1000,1011,11,211,0,209
5911,46809209,random-weighted,10000,1000,1000,1010,10,309,0,306
5912,46817128,random-weighted,10000,1000,1000,1021,21,115,0,114
5913,46825047,random-weighted,10000,1000,1000,1004,4,123,0,122
5914,46832966,random-weighted,10000,1000,1000,1004,4,215,0,213
5915,46840885,random-weighted,10000,1000,1000,1020,20,117,0,116
5916,46848804,random-weighted,10000,1000,1000,1006,6,212,0,210
5917,46856723,random-weighted,10000,1000,1000,1004,4,310,0,307
5918,46864642,random-weighted,10000,1000,1000,1001,1,307,0,304
5919,46872561,random-weighted,10000,1000,1000,1008,8,113,0,112
5920,46880480,random-weighted,10000,1000,1000,1031,31,218,0,216
5921,46888399,random-weighted,10000,1000,1000,1026,26,113,0,112
5922,46896318,random-weighted,10000,1000,1000,1002,2,213,0,211
5923,46904237,random-weighted,10000,1000,1000,1064,64,223,0,221
5924,46912156,random-weighted,10000,1000,1000,1001,1,316,0,313
5925,46920075,random-weighted,10000,1000,1000,1005,5,309,0,306
5926,46927994,random-weighted,10000,1000,1000,1010,10,213,0,211
5927,46935913,random-weighted,10000,1000,1000,1009,9,219,0,217
5928,46943832,random-weighted,10000,1000,1000,1015,15,208,0,206
5929,46951751,random-weighted,10000,1000,1000,1017,17,223,0,221
5930,46959670,random-weighted,10000,1000,1000,1009,9,313,0,310
5931,46967589,random-weighted,10000,1000,1000,1015,15,213,0,211
5932,46975508,random-weighted,10000,1000,1000,1005,5,214,0,212
5933,46983427,random-weighted,10000,1000,1000,1013,13,214,0,212
5934,46991346,random-weighted,10000,1000,1000,1014,14,119,0,118
5935,46999265,random-weighted,10000,1000,1000,1024,24,220,0,218
5936,47007184,random-weighted,10000,1000,1000,1000,0,207,1,204
5937,47015103,random-weighted,10000,1000,1000,1015,15,214,0,212
5938,47023022,random-weighted,10000,1000,1000,1000,0,121,1,119
5939,47030941,random-weighted,10000,1000,1000,1000,0,214,1,211
5940,47038860,random-weighted,10000,1000,1000,1005,5,419,0,415
5941,47046779,random-weighted,10000,1000,1000,1016,16,215,0,213
5942,47054698,random-weighted,10000,1000,1000,1015,15,218,0,216
5943,47062617,random-weighted,10000,1000,1000,1004,4,311,0,308
5944,47070536,random-weighted,10000,1000,1000,1089,89,117,0,116
5945,47078455,random-weighted,10000,1000,1000,1011,11,207,0,205
5946,47086374,random-weighted,10000,1000,1000,1028,28,123,0,122
5947,47094293,random-weighted,10000,1000,1000,1005,5,218,0,216
5948,47102212,random-weighted,10000,1000,1000,1017,17,216,0,214
5949,47110131,random-weighted,10000,1000,1000,1006,6,220,0,218
5950,47118050,random-weighted,10000,1000,1000,1000,0,220,1,217
5951,47125969,random-weighted,10000,1000,1000,1007,7,207,0,205
5952,47133888,random-weighted,10000,1000,1000,1026,26,219,0,217
5953,47141807,random-weighted,10000,1000,1000,1015,15,114,0,113
5954,47149726,random-weighted,10000,1000,1000,1000,0,212,1,209
5955,47157645,random-weighted,10000,1000,1000,1047,47,119,0,118
5956,47165564,random-weighted,10000,1000,1000,1008,8,116,0,115
5957,47173483,random-weighted,10000,1000,1000,1038,38,115,0,114
5958,47181402,random-weighted,10000,1000,1000,1008,8,216,0,214
5959,47189321,random-weighted,10000,1000,1000,1004,4,217,0,215
5960,47197240,random-weighted,10000,1000,1000,1013,13,115,0,114
5961,47205159,random-weighted,10000,1000,1000,1005,5,224,0,222
5962,47213078,random-weighted,10000,1000,1000,1002,2,311,0,308
5963,47220997,random-weighted,10000,1000,1000,1003,3,216,0,214
5964,47228916,random-weighted,10000,1000,1000,1001,1,316,0,313
5965,47236835,random-weighted,10000,1000,1000,1015,15,215,0,213
5966,47244754,random-weighted,10000,1000,1000,1019,19,122,0,121
5967,47252673,random-weighted,10000,1000,1000,1000,0,118,1,116
5968,47260592,random-weighted,10000,1000,1000,1000,0,23,1,22
5969,47268511,random-weighted,10000,1000,1000,1003,3,211,0,209
5970,47276430,random-weighted,10000,1000,1000,1036,36,118,0,117
5971,47284349,random-weighted,10000,1000,1000,1002,2,314,0,311
5972,47292268,random-weighted,10000,1000,1000,1030,30,118,0,117
5973,47300187,random-weighted,10000,1000,1000,1001,1,412,0,408
5974,47308106,random-weighted,10000,1000,1000,1012,12,220,0,218
5975,47316025,random-weighted,10000,1000,1000,1004,4,314,0,311
5976,47323944,random-weighted,10000,1000,1000,1003,3,314,0,311
5977,47331863,random-weighted,10000,1000,1000,1005,5,211,0,209
5978,47339782,random-weighted,10000,1000,1000,1002,2,204,0,202
5979,47347701,random-weighted,10000,1000,1000,1000,0,213,1,210
5980,47355620,random-weighted,10000,1000,1000,1013,13,215,0,213
5981,47363539,random-weighted,10000,1000,1000,1035,35,116,0,115
5982,47371458,random-weighted,10000,1000,1000,1004,4,217,0,215
5983,47379377,random-weighted,10000,1000,1000,1003,3,218,0,216
5984,47387296,random-weighted,10000,1000,1000,1037,37,117,0,116
5985,47395215,random-weighted,10000,1000,1000,1029,29,120,0,119
5986,47403134,random-weighted,10000,1000,1000,1015,15,210,0,208
5987,47411053,random-weighted,10000,1000,1000,1008,8,216,0,214
5988,47418972,random-weighted,10000,1000,1000,1005,5,314,0,311
5989,47426891,random-weighted,10000,1000,1000,1007,7,111,0,110
5990,47434810,random-weighted,10000,1000,1000,1005,5,223,0,221
5991,47442729,random-weighted,10000,1000,1000,1007,7,218,0,216
5992,47450648,random-weighted,10000,1000,1000,1026,26,118,0,117
5993,47458567,random-weighted,10000,1000,1000,1011,11,208,0,206
5994,47466486,random-weighted,10000,1000,1000,1000,0,122,1,120
5995,47474405,random-weighted,10000,1000,1000,1005,5,122,0,121
5996,47482324,random-weighted,10000,1000,1000,1017,17,219,0,217
5997,47490243,random-weighted,10000,1000,1000,1000,0,109,1,107
5998,47498162,random-weighted,10000,1000,1000,1014,14,117,0,116
5999,47506081,random-weighted,10000,1000,1000,1027,27,213,0,211
6000,47514000,random-weighted,10000000,1000,20,1091,91,20,0,17
6001,47521919,random-weighted,10000000,1000,20,1081,81,20,0,17
6002,47529838,random-weighted,10000000,1000,20,1308,308,20,0,16
6003,47537757,random-weighted,10000000,1000,20,1024,24,20,0,17
6004,47545676,random-weighted,10000000,1000,20,1109,109,20,0,17
6005,47553595,random-weighted,10000000,1000,20,1302,302,20,0,17
6006,47561514,random-weighted,10000000,1000,20,1019,19,20,0,17
6007,47569433,random-weighted,10000000,1000,20,1153,153,20,0,17
6008,47577352,random-weighted,10000000,1000,20,1141,141,20,0,15
6009,47585271,random-weighted,10000000,1000,20,1188,188,20,0,18
6010,47593190,random-weighted,10000000,1000,20,1032,32,20,0,17
6011,47601109,random-weighted,10000000,1000,20,1534,534,20,0,17
6012,47609028,random-weighted,10000000,1000,20,1019,19,20,0,17
6013,47616947,random-weighted,10000000,1000,20,1384,384,20,0,16
6014,47624866,random-weighted,10000000,1000,20,1336,336,20,0,17
6015,47632785,random-weighted,10000000,1000,20,1591,591,20,0,16
6016,47640704,random-weighted,10000000,1000,20,1030,30,20,0,17
6017,47648623,random-weighted,10000000,1000,20,1035,35,20,0,17
6018,47656542,random-weighted,10000000,1000,20,1003,3,20,0,16
6019,47664461,random-weighted,10000000,1000,20,1049,49,20,0,17
6020,47672380,random-weighted,10000000,1000,20,1049,49,20,0,17
6021,47680299,random-weighted,10000000,1000,20,1104,104,20,0,17
6022,47688218,random-weighted,10000000,1000,20,1325,325,20,0,17
6023,47696137,random-weighted,10000000,1000,20,1053,53,20,0,17
6024,47704056,random-weighted,10000000,1000,20,1723,723,20,0,17
6025,47711975,random-weighted,10000000,1000,20,1014,14,20,0,17
6026,47719894,random-weighted,10000000,1000,20,1133,133,20,0,17
6027,47727813,random-weighted,10000000,1000,20,1074,74,20,0,18
6028,47735732,random-weighted,10000000,1000,20,1191,191,20,0,17
6029,47743651,random-weighted,10000000,1000,20,1478,478,20,0,18
6030,47751570,random-weighted,10000000,1000,20,1253,253,20,0,16
6031,47759489,random-weighted,10000000,1000,20,1051,51,20,0,17
6032,47767408,random-weighted,10000000,1000,20,1012,12,20,0,18
6033,47775327,random-weighted,10000000,1000,20,1008,8,20,0,17
6034,47783246,random-weighted,10000000,1000,20,1043,43,20,0,17
6035,47791165,random-weighted,10000000,1000,20,1225,225,20,0,16
6036,47799084,random-weighted,10000000,1000,20,1115,115,20,0,17
6037,47807003,random-weighted,10000000,1000,20,1136,136,20,0,18
6038,47814922,random-weighted,10000000,1000,20,1009,9,20,0,16
6039,47822841,random-weighted,10000000,1000,20,1013,13,20,0,16
6040,47830760,random-weighted,10000000,1000,20,1280,280,20,0,16
6041,47838679,random-weighted,10000000,1000,20,1079,79,20,0,16
6042,47846598,random-weighted,10000000,1000,20,1567,567,20,0,17
6043,47854517,random-weighted,10000000,1000,20,1054,54,20,0,17
