trial_id,seed,bug_type,sampling_mode,bug_detected,detected_by_corner_case,tests_run,corner_cases_used,elapsed_micros
1578,617682,empty_boundary,corner_only,true,,1,3,1
1579,625601,empty_boundary,corner_only,true,,1,3,1
1580,633520,empty_boundary,corner_only,true,,1,3,1
1581,641439,empty_boundary,corner_only,true,,1,3,1
1582,649358,empty_boundary,corner_only,true,,1,3,1
1583,657277,empty_boundary,corner_only,true,,1,3,1
1584,665196,empty_boundary,corner_only,true,,1,3,1
1585,673115,empty_boundary,corner_only,true,,1,3,1
1586,681034,empty_boundary,corner_only,true,,1,3,1
1587,688953,empty_boundary,corner_only,true,,1,3,1
1588,696872,empty_boundary,corner_only,true,,1,3,1
1589,704791,empty_boundary,corner_only,true,,1,3,1
1590,712710,empty_boundary,corner_only,true,,1,3,1
1591,720629,empty_boundary,corner_only,true,,1,3,1
1592,728548,empty_boundary,corner_only,true,,1,3,1
1593,736467,empty_boundary,corner_only,true,,1,3,1
1594,744386,empty_boundary,corner_only,true,,1,3,1
1595,752305,empty_boundary,corner_only,true,,1,3,1
1596,760224,empty_boundary,corner_only,true,,1,3,1
1597,768143,empty_boundary,corner_only,true,,1,3,1
1598,776062,empty_boundary,corner_only,true,,1,3,1
1599,783981,empty_boundary,corner_only,true,,1,3,1
1600,791900,empty_boundary,corner_only,true,,1,3,1
1601,799819,empty_boundary,corner_only,true,,1,3,1
1602,807738,empty_boundary,corner_only,true,,1,3,1
1603,815657,empty_boundary,corner_only,true,,1,3,1
1604,823576,empty_boundary,corner_only,true,,1,3,1
1605,831495,empty_boundary,corner_only,true,,1,3,1
1606,839414,empty_boundary,corner_only,true,,1,3,1
1607,847333,empty_boundary,corner_only,true,,1,3,1
1608,855252,empty_boundary,corner_only,true,,1,3,1
1609,863171,empty_boundary,corner_only,true,,1,3,1
1610,871090,empty_boundary,corner_only,true,,1,3,1
1611,879009,empty_boundary,corner_only,true,,1,3,1
1612,886928,empty_boundary,corner_only,true,,1,3,3
1613,894847,empty_boundary,corner_only,true,,1,3,1
1614,902766,empty_boundary,corner_only,true,,1,3,1
1615,910685,empty_boundary,corner_only,true,,1,3,1
1616,918604,empty_boundary,corner_only,true,,1,3,1
1617,926523,empty_boundary,corner_only,true,,1,3,1
1618,934442,empty_boundary,corner_only,true,,1,3,1
1619,942361,empty_boundary,corner_only,true,,1,3,1
1620,950280,empty_boundary,corner_only,true,,1,3,1
1621,958199,empty_boundary,corner_only,true,,1,3,1
1622,966118,empty_boundary,corner_only,true,,1,3,1
1623,974037,empty_boundary,corner_only,true,,1,3,1
1624,981956,empty_boundary,corner_only,true,,1,3,1
1625,989875,empty_boundary,corner_only,true,,1,3,1
1626,997794,empty_boundary,corner_only,true,,1,3,1
1627,1005713,empty_boundary,corner_only,true,,1,3,1
1628,1013632,empty_boundary,corner_only,true,,1,3,3
1629,1021551,empty_boundary,corner_only,true,,1,3,1
1630,1029470,empty_boundary,corner_only,true,,1,3,1
1631,1037389,empty_boundary,corner_only,true,,1,3,1
1632,1045308,empty_boundary,corner_only,true,,1,3,1
1633,1053227,empty_boundary,corner_only,true,,1,3,1
1634,1061146,empty_boundary,corner_only,true,,1,3,1
1635,1069065,empty_boundary,corner_only,true,,1,3,1
1636,1076984,empty_boundary,corner_only,true,,1,3,1
1637,1084903,empty_boundary,corner_only,true,,1,3,1
1638,1092822,empty_boundary,corner_only,true,,1,3,1
1639,1100741,empty_boundary,corner_only,true,,1,3,1
1640,1108660,empty_boundary,corner_only,true,,1,3,1
1641,1116579,empty_boundary,corner_only,true,,1,3,1
1642,1124498,empty_boundary,corner_only,true,,1,3,1
1643,1132417,empty_boundary,corner_only,true,,1,3,1
1644,1140336,empty_boundary,corner_only,true,,1,3,3
1645,1148255,empty_boundary,corner_only,true,,1,3,1
1646,1156174,empty_boundary,corner_only,true,,1,3,1
1647,1164093,empty_boundary,corner_only,true,,1,3,1
1648,1172012,empty_boundary,corner_only,true,,1,3,1
1649,1179931,empty_boundary,corner_only,true,,1,3,1
1650,1187850,empty_boundary,corner_only,true,,1,3,1
1651,1195769,empty_boundary,corner_only,true,,1,3,1
1652,1203688,empty_boundary,corner_only,true,,1,3,1
1653,1211607,empty_boundary,corner_only,true,,1,3,1
1654,1219526,empty_boundary,corner_only,true,,1,3,1
1655,1227445,empty_boundary,corner_only,true,,1,3,1
1656,1235364,empty_boundary,corner_only,true,,1,3,1
1657,1243283,empty_boundary,corner_only,true,,1,3,1
1658,1251202,empty_boundary,corner_only,true,,1,3,1
1659,1259121,empty_boundary,corner_only,true,,1,3,1
1660,1267040,empty_boundary,corner_only,true,,1,3,1
1661,1274959,empty_boundary,corner_only,true,,1,3,1
1662,1282878,empty_boundary,corner_only,true,,1,3,1
1663,1290797,empty_boundary,corner_only,true,,1,3,1
1664,1298716,empty_boundary,corner_only,true,,1,3,1
1665,1306635,empty_boundary,corner_only,true,,1,3,1
1666,1314554,empty_boundary,corner_only,true,,1,3,1
1667,1322473,empty_boundary,corner_only,true,,1,3,1
1668,1330392,empty_boundary,corner_only,true,,1,3,1
1669,1338311,empty_boundary,corner_only,true,,1,3,1
1670,1346230,empty_boundary,corner_only,true,,1,3,1
1671,1354149,empty_boundary,corner_only,true,,1,3,1
1672,1362068,empty_boundary,corner_only,true,,1,3,1
1673,1369987,empty_boundary,corner_only,true,,1,3,1
1674,1377906,empty_boundary,corner_only,true,,1,3,1
1675,1385825,empty_boundary,corner_only,true,,1,3,1
1676,1393744,empty_boundary,corner_only,true,,1,3,3
1677,1401663,empty_boundary,corner_only,true,,1,3,1
1678,1409582,empty_boundary,corner_only,true,,1,3,1
1679,1417501,empty_boundary,corner_only,true,,1,3,1
1680,1425420,empty_boundary,corner_only,true,,1,3,1
1681,1433339,empty_boundary,corner_only,true,,1,3,1
1682,1441258,empty_boundary,corner_only,true,,1,3,1
1683,1449177,empty_boundary,corner_only,true,,1,3,1
1684,1457096,empty_boundary,corner_only,true,,1,3,1
1685,1465015,empty_boundary,corner_only,true,,1,3,1
1686,1472934,empty_boundary,corner_only,true,,1,3,1
1687,1480853,empty_boundary,corner_only,true,,1,3,1
1688,1488772,empty_boundary,corner_only,true,,1,3,1
1689,1496691,empty_boundary,corner_only,true,,1,3,1
1690,1504610,empty_boundary,corner_only,true,,1,3,1
1691,1512529,empty_boundary,corner_only,true,,1,3,1
1692,1520448,empty_boundary,corner_only,true,,1,3,3
1693,1528367,empty_boundary,corner_only,true,,1,3,1
1694,1536286,empty_boundary,corner_only,true,,1,3,1
1695,1544205,empty_boundary,corner_only,true,,1,3,1
1696,1552124,empty_boundary,corner_only,true,,1,3,1
1697,1560043,empty_boundary,corner_only,true,,1,3,1
1698,1567962,empty_boundary,corner_only,true,,1,3,1
1699,1575881,empty_boundary,corner_only,true,,1,3,1
1700,1583800,empty_boundary,corner_only,true,,1,3,1
1701,1591719,empty_boundary,corner_only,true,,1,3,1
1702,1599638,empty_boundary,corner_only,true,,1,3,1
1703,1607557,empty_boundary,corner_only,true,,1,3,1
1704,1615476,empty_boundary,corner_only,true,,1,3,1
1705,1623395,empty_boundary,corner_only,true,,1,3,1
1706,1631314,empty_boundary,corner_only,true,,1,3,1
1707,1639233,empty_boundary,corner_only,true,,1,3,1
1708,1647152,empty_boundary,corner_only,true,,1,3,1
1709,1655071,empty_boundary,corner_only,true,,1,3,1
1710,1662990,empty_boundary,corner_only,true,,1,3,1
1711,1670909,empty_boundary,corner_only,true,,1,3,1
1712,1678828,empty_boundary,corner_only,true,,1,3,1
1713,1686747,empty_boundary,corner_only,true,,1,3,1
1714,1694666,empty_boundary,corner_only,true,,1,3,1
1715,1702585,empty_boundary,corner_only,true,,1,3,1
1716,1710504,empty_boundary,corner_only,true,,1,3,1
1717,1718423,empty_boundary,corner_only,true,,1,3,1
1718,1726342,empty_boundary,corner_only,true,,1,3,1
1719,1734261,empty_boundary,corner_only,true,,1,3,1
1720,1742180,empty_boundary,corner_only,true,,1,3,1
1721,1750099,empty_boundary,corner_only,true,,1,3,1
1722,1758018,empty_boundary,corner_only,true,,1,3,1
1723,1765937,empty_boundary,corner_only,true,,1,3,1
1724,1773856,empty_boundary,corner_only,true,,1,3,2
1725,1781775,empty_boundary,corner_only,true,,1,3,1
1726,1789694,empty_boundary,corner_only,true,,1,3,1
1727,1797613,empty_boundary,corner_only,true,,1,3,1
1728,1805532,empty_boundary,corner_only,true,,1,3,1
1729,1813451,empty_boundary,corner_only,true,,1,3,1
1730,1821370,empty_boundary,corner_only,true,,1,3,1
1731,1829289,empty_boundary,corner_only,true,,1,3,1
1732,1837208,empty_boundary,corner_only,true,,1,3,1
1733,1845127,empty_boundary,corner_only,true,,1,3,1
1734,1853046,empty_boundary,corner_only,true,,1,3,1
1735,1860965,empty_boundary,corner_only,true,,1,3,1
1736,1868884,empty_boundary,corner_only,true,,1,3,1
1737,1876803,empty_boundary,corner_only,true,,1,3,1
1738,1884722,empty_boundary,corner_only,true,,1,3,1
1739,1892641,empty_boundary,corner_only,true,,1,3,1
1740,1900560,empty_boundary,corner_only,true,,1,3,1
1741,1908479,empty_boundary,corner_only,true,,1,3,1
1742,1916398,empty_boundary,corner_only,true,,1,3,1
1743,1924317,empty_boundary,corner_only,true,,1,3,1
1744,1932236,empty_boundary,corner_only,true,,1,3,1
1745,1940155,empty_boundary,corner_only,true,,1,3,1
1746,1948074,empty_boundary,corner_only,true,,1,3,1
1747,1955993,empty_boundary,corner_only,true,,1,3,1
1748,1963912,empty_boundary,corner_only,true,,1,3,1
1749,1971831,empty_boundary,corner_only,true,,1,3,1
1750,1979750,empty_boundary,corner_only,true,,1,3,1
1751,1987669,empty_boundary,corner_only,true,,1,3,1
1752,1995588,empty_boundary,corner_only,true,,1,3,1
1753,2003507,empty_boundary,corner_only,true,,1,3,1
1754,2011426,empty_boundary,corner_only,true,,1,3,1
1755,2019345,empty_boundary,corner_only,true,,1,3,1
1756,2027264,empty_boundary,corner_only,true,,1,3,1
1757,2035183,empty_boundary,corner_only,true,,1,3,1
1758,2043102,empty_boundary,corner_only,true,,1,3,1
1759,2051021,empty_boundary,corner_only,true,,1,3,1
1760,2058940,empty_boundary,corner_only,true,,1,3,1
1761,2066859,empty_boundary,corner_only,true,,1,3,1
1762,2074778,empty_boundary,corner_only,true,,1,3,1
1763,2082697,empty_boundary,corner_only,true,,1,3,1
1764,2090616,empty_boundary,corner_only,true,,1,3,1
1765,2098535,empty_boundary,corner_only,true,,1,3,1
1766,2106454,empty_boundary,corner_only,true,,1,3,1
1767,2114373,empty_boundary,corner_only,true,,1,3,1
1768,2122292,empty_boundary,corner_only,true,,1,3,1
1769,2130211,empty_boundary,corner_only,true,,1,3,1
1770,2138130,empty_boundary,corner_only,true,,1,3,1
1771,2146049,empty_boundary,corner_only,true,,1,3,1
1772,2153968,empty_boundary,corner_only,true,,1,3,1
1773,2161887,empty_boundary,corner_only,true,,1,3,1
1774,2169806,empty_boundary,corner_only,true,,1,3,1
1775,2177725,empty_boundary,corner_only,true,,1,3,1
1776,2185644,empty_boundary,corner_only,true,,1,3,1
1777,2193563,empty_boundary,corner_only,true,,1,3,1
1778,2201482,empty_boundary,corner_only,true,,1,3,1
1779,2209401,empty_boundary,corner_only,true,,1,3,1
1780,2217320,empty_boundary,corner_only,true,,1,3,1
1781,2225239,empty_boundary,corner_only,true,,1,3,1
1782,2233158,empty_boundary,corner_only,true,,1,3,2
1783,2241077,empty_boundary,corner_only,true,,1,3,1
1784,2248996,empty_boundary,corner_only,true,,1,3,1
1785,2256915,empty_boundary,corner_only,true,,1,3,1
1786,2264834,empty_boundary,corner_only,true,,1,3,1
1787,2272753,empty_boundary,corner_only,true,,1,3,1
1788,2280672,empty_boundary,corner_only,true,,1,3,3
1789,2288591,empty_boundary,corner_only,true,,1,3,1
1790,2296510,empty_boundary,corner_only,true,,1,3,1
1791,2304429,empty_boundary,corner_only,true,,1,3,1
1792,2312348,empty_boundary,corner_only,true,,1,3,1
1793,2320267,empty_boundary,corner_only,true,,1,3,1
1794,2328186,empty_boundary,corner_only,true,,1,3,1
1795,2336105,empty_boundary,corner_only,true,,1,3,1
1796,2344024,empty_boundary,corner_only,true,,1,3,1
1797,2351943,empty_boundary,corner_only,true,,1,3,1
1798,2359862,empty_boundary,corner_only,true,,1,3,1
1799,2367781,empty_boundary,corner_only,true,,1,3,1
1800,2375700,empty_boundary,corner_only,true,,1,3,1
1801,2383619,empty_boundary,corner_only,true,,1,3,1
1802,2391538,empty_boundary,corner_only,true,,1,3,1
1803,2399457,empty_boundary,corner_only,true,,1,3,1
1804,2407376,empty_boundary,corner_only,true,,1,3,1
1805,2415295,empty_boundary,corner_only,true,,1,3,1
1806,2423214,empty_boundary,corner_only,true,,1,3,1
1807,2431133,empty_boundary,corner_only,true,,1,3,1
1808,2439052,empty_boundary,corner_only,true,,1,3,1
1809,2446971,empty_boundary,corner_only,true,,1,3,1
1810,2454890,empty_boundary,corner_only,true,,1,3,1
1811,2462809,empty_boundary,corner_only,true,,1,3,1
1812,2470728,empty_boundary,corner_only,true,,1,3,1
1813,2478647,empty_boundary,corner_only,true,,1,3,1
1814,2486566,empty_boundary,corner_only,true,,1,3,1
1815,2494485,empty_boundary,corner_only,true,,1,3,1
1816,2502404,empty_boundary,corner_only,true,,1,3,1
1817,2510323,empty_boundary,corner_only,true,,1,3,1
1818,2518242,empty_boundary,corner_only,true,,1,3,1
1819,2526161,empty_boundary,corner_only,true,,1,3,1
1820,2534080,empty_boundary,corner_only,true,,1,3,1
1821,2541999,empty_boundary,corner_only,true,,1,3,1
1822,2549918,empty_boundary,corner_only,true,,1,3,1
1823,2557837,empty_boundary,corner_only,true,,1,3,1
1824,2565756,empty_boundary,corner_only,true,,1,3,1
1825,2573675,empty_boundary,corner_only,true,,1,3,1
1826,2581594,empty_boundary,corner_only,true,,1,3,1
1827,2589513,empty_boundary,corner_only,true,,1,3,1
1828,2597432,empty_boundary,corner_only,true,,1,3,1
1829,2605351,empty_boundary,corner_only,true,,1,3,1
1830,2613270,empty_boundary,corner_only,true,,1,3,1
1831,2621189,empty_boundary,corner_only,true,,1,3,1
1832,2629108,empty_boundary,corner_only,true,,1,3,1
1833,2637027,empty_boundary,corner_only,true,,1,3,1
1834,2644946,empty_boundary,corner_only,true,,1,3,1
1835,2652865,empty_boundary,corner_only,true,,1,3,1
1836,2660784,empty_boundary,corner_only,true,,1,3,1
1837,2668703,empty_boundary,corner_only,true,,1,3,1
1838,2676622,empty_boundary,corner_only,true,,1,3,1
1839,2684541,empty_boundary,corner_only,true,,1,3,1
1840,2692460,empty_boundary,corner_only,true,,1,3,1
1841,2700379,empty_boundary,corner_only,true,,1,3,1
1842,2708298,empty_boundary,corner_only,true,,1,3,1
1843,2716217,empty_boundary,corner_only,true,,1,3,1
1844,2724136,empty_boundary,corner_only,true,,1,3,1
1845,2732055,empty_boundary,corner_only,true,,1,3,1
1846,2739974,empty_boundary,corner_only,true,,1,3,1
1847,2747893,empty_boundary,corner_only,true,,1,3,1
1848,2755812,empty_boundary,corner_only,true,,1,3,1
1849,2763731,empty_boundary,corner_only,true,,1,3,1
1850,2771650,empty_boundary,corner_only,true,,1,3,1
1851,2779569,empty_boundary,corner_only,true,,1,3,1
1852,2787488,empty_boundary,corner_only,true,,1,3,1
1853,2795407,empty_boundary,corner_only,true,,1,3,1
1854,2803326,empty_boundary,corner_only,true,,1,3,1
1855,2811245,empty_boundary,corner_only,true,,1,3,1
1856,2819164,empty_boundary,corner_only,true,,1,3,1
1857,2827083,empty_boundary,corner_only,true,,1,3,1
1858,2835002,empty_boundary,corner_only,true,,1,3,1
1859,2842921,empty_boundary,corner_only,true,,1,3,1
1860,2850840,empty_boundary,corner_only,true,,1,3,1
1861,2858759,empty_boundary,corner_only,true,,1,3,1
1862,2866678,empty_boundary,corner_only,true,,1,3,1
1863,2874597,empty_boundary,corner_only,true,,1,3,1
1864,2882516,empty_boundary,corner_only,true,,1,3,1
1865,2890435,empty_boundary,corner_only,true,,1,3,1
1866,2898354,empty_boundary,corner_only,true,,1,3,1
1867,2906273,empty_boundary,corner_only,true,,1,3,1
1868,2914192,empty_boundary,corner_only,true,,1,3,1
1869,2922111,empty_boundary,corner_only,true,,1,3,1
1870,2930030,empty_boundary,corner_only,true,,1,3,1
1871,2937949,empty_boundary,corner_only,true,,1,3,1
1872,2945868,empty_boundary,corner_only,true,,1,3,1
1873,2953787,empty_boundary,corner_only,true,,1,3,1
1874,2961706,empty_boundary,corner_only,true,,1,3,1
1875,2969625,empty_boundary,corner_only,true,,1,3,1
1876,2977544,empty_boundary,corner_only,true,,1,3,1
1877,2985463,empty_boundary,corner_only,true,,1,3,1
1878,2993382,empty_boundary,corner_only,true,,1,3,1
1879,3001301,empty_boundary,corner_only,true,,1,3,1
1880,3009220,empty_boundary,corner_only,true,,1,3,1
1881,3017139,empty_boundary,corner_only,true,,1,3,1
1882,3025058,empty_boundary,corner_only,true,,1,3,1
1883,3032977,empty_boundary,corner_only,true,,1,3,1
1884,3040896,empty_boundary,corner_only,true,,1,3,1
1885,3048815,empty_boundary,corner_only,true,,1,3,1
1886,3056734,empty_boundary,corner_only,true,,1,3,1
1887,3064653,empty_boundary,corner_only,true,,1,3,1
1888,3072572,empty_boundary,corner_only,true,,1,3,1
1889,3080491,empty_boundary,corner_only,true,,1,3,1
1890,3088410,empty_boundary,corner_only,true,,1,3,1
1891,3096329,empty_boundary,corner_only,true,,1,3,1
1892,3104248,empty_boundary,corner_only,true,,1,3,1
1893,3112167,empty_boundary,corner_only,true,,1,3,1
1894,3120086,empty_boundary,corner_only,true,,1,3,1
1895,3128005,empty_boundary,corner_only,true,,1,3,1
1896,3135924,empty_boundary,corner_only,true,,1,3,1
1897,3143843,empty_boundary,corner_only,true,,1,3,1
1898,3151762,empty_boundary,corner_only,true,,1,3,1
1899,3159681,empty_boundary,corner_only,true,,1,3,1
1900,3167600,empty_boundary,corner_only,true,,1,3,1
1901,3175519,empty_boundary,corner_only,true,,1,3,1
1902,3183438,empty_boundary,corner_only,true,,1,3,1
1903,3191357,empty_boundary,corner_only,true,,1,3,1
1904,3199276,empty_boundary,corner_only,true,,1,3,1
1905,3207195,empty_boundary,corner_only,true,,1,3,1
1906,3215114,empty_boundary,corner_only,true,,1,3,1
1907,3223033,empty_boundary,corner_only,true,,1,3,1
1908,3230952,empty_boundary,corner_only,true,,1,3,1
1909,3238871,empty_boundary,corner_only,true,,1,3,1
1910,3246790,empty_boundary,corner_only,true,,1,3,7
1911,3254709,empty_boundary,corner_only,true,,1,3,1
1912,3262628,empty_boundary,corner_only,true,,1,3,1
1913,3270547,empty_boundary,corner_only,true,,1,3,1
1914,3278466,empty_boundary,corner_only,true,,1,3,1
1915,3286385,empty_boundary,corner_only,true,,1,3,1
1916,3294304,empty_boundary,corner_only,true,,1,3,1
1917,3302223,empty_boundary,corner_only,true,,1,3,1
1918,3310142,empty_boundary,corner_only,true,,1,3,1
1919,3318061,empty_boundary,corner_only,true,,1,3,1
1920,3325980,empty_boundary,corner_only,true,,1,3,1
1921,3333899,empty_boundary,corner_only,true,,1,3,1
1922,3341818,empty_boundary,corner_only,true,,1,3,1
1923,3349737,empty_boundary,corner_only,true,,1,3,1
1924,3357656,empty_boundary,corner_only,true,,1,3,1
1925,3365575,empty_boundary,corner_only,true,,1,3,1
1926,3373494,empty_boundary,corner_only,true,,1,3,1
1927,3381413,empty_boundary,corner_only,true,,1,3,1
1928,3389332,empty_boundary,corner_only,true,,1,3,1
1929,3397251,empty_boundary,corner_only,true,,1,3,1
1930,3405170,empty_boundary,corner_only,true,,1,3,1
1931,3413089,empty_boundary,corner_only,true,,1,3,1
1932,3421008,empty_boundary,corner_only,true,,1,3,1
1933,3428927,empty_boundary,corner_only,true,,1,3,1
1934,3436846,empty_boundary,corner_only,true,,1,3,1
1935,3444765,empty_boundary,corner_only,true,,1,3,1
1936,3452684,empty_boundary,corner_only,true,,1,3,1
1937,3460603,empty_boundary,corner_only,true,,1,3,1
1938,3468522,empty_boundary,corner_only,true,,1,3,1
1939,3476441,empty_boundary,corner_only,true,,1,3,1
1940,3484360,empty_boundary,corner_only,true,,1,3,1
1941,3492279,empty_boundary,corner_only,true,,1,3,1
1942,3500198,empty_boundary,corner_only,true,,1,3,1
1943,3508117,empty_boundary,corner_only,true,,1,3,1
1944,3516036,empty_boundary,corner_only,true,,1,3,1
1945,3523955,empty_boundary,corner_only,true,,1,3,1
1946,3531874,empty_boundary,corner_only,true,,1,3,1
1947,3539793,empty_boundary,corner_only,true,,1,3,1
1948,3547712,empty_boundary,corner_only,true,,1,3,1
1949,3555631,empty_boundary,corner_only,true,,1,3,1
1950,3563550,empty_boundary,corner_only,true,,1,3,1
1951,3571469,empty_boundary,corner_only,true,,1,3,1
1952,3579388,empty_boundary,corner_only,true,,1,3,1
1953,3587307,empty_boundary,corner_only,true,,1,3,1
1954,3595226,empty_boundary,corner_only,true,,1,3,1
1955,3603145,empty_boundary,corner_only,true,,1,3,1
1956,3611064,empty_boundary,corner_only,true,,1,3,1
1957,3618983,empty_boundary,corner_only,true,,1,3,1
1958,3626902,empty_boundary,corner_only,true,,1,3,1
1959,3634821,empty_boundary,corner_only,true,,1,3,1
1960,3642740,empty_boundary,corner_only,true,,1,3,1
1961,3650659,empty_boundary,corner_only,true,,1,3,1
1962,3658578,empty_boundary,corner_only,true,,1,3,1
1963,3666497,empty_boundary,corner_only,true,,1,3,1
1964,3674416,empty_boundary,corner_only,true,,1,3,1
1965,3682335,empty_boundary,corner_only,true,,1,3,1
1966,3690254,empty_boundary,corner_only,true,,1,3,1
1967,3698173,empty_boundary,corner_only,true,,1,3,1
1968,3706092,empty_boundary,corner_only,true,,1,3,1
1969,3714011,empty_boundary,corner_only,true,,1,3,1
1970,3721930,empty_boundary,corner_only,true,,1,3,1
1971,3729849,empty_boundary,corner_only,true,,1,3,1
1972,3737768,empty_boundary,corner_only,true,,1,3,1
1973,3745687,empty_boundary,corner_only,true,,1,3,1
1974,3753606,empty_boundary,corner_only,true,,1,3,1
1975,3761525,empty_boundary,corner_only,true,,1,3,1
1976,3769444,empty_boundary,corner_only,true,,1,3,1
1977,3777363,empty_boundary,corner_only,true,,1,3,1
1978,3785282,empty_boundary,corner_only,true,,1,3,1
1979,3793201,empty_boundary,corner_only,true,,1,3,1
1980,3801120,empty_boundary,corner_only,true,,1,3,1
1981,3809039,empty_boundary,corner_only,true,,1,3,1
1982,3816958,empty_boundary,corner_only,true,,1,3,1
1983,3824877,empty_boundary,corner_only,true,,1,3,1
1984,3832796,empty_boundary,corner_only,true,,1,3,1
1985,3840715,empty_boundary,corner_only,true,,1,3,1
1986,3848634,empty_boundary,corner_only,true,,1,3,1
1987,3856553,empty_boundary,corner_only,true,,1,3,1
1988,3864472,empty_boundary,corner_only,true,,1,3,1
1989,3872391,empty_boundary,corner_only,true,,1,3,1
1990,3880310,empty_boundary,corner_only,true,,1,3,1
1991,3888229,empty_boundary,corner_only,true,,1,3,1
1992,3896148,empty_boundary,corner_only,true,,1,3,1
1993,3904067,empty_boundary,corner_only,true,,1,3,1
1994,3911986,empty_boundary,corner_only,true,,1,3,1
1995,3919905,empty_boundary,corner_only,true,,1,3,1
1996,3927824,empty_boundary,corner_only,true,,1,3,1
1997,3935743,empty_boundary,corner_only,true,,1,3,1
1998,3943662,empty_boundary,corner_only,true,,1,3,1
1999,3951581,empty_boundary,corner_only,true,,1,3,1
2000,0,empty_boundary,random_only,true,,2,0,11
2001,7919,empty_boundary,random_only,true,,78,0,5
2002,15838,empty_boundary,random_only,true,,24,0,2
2003,23757,empty_boundary,random_only,true,,8,0,1
2004,31676,empty_boundary,random_only,true,,19,0,2
2005,39595,empty_boundary,random_only,false,,100,0,5
2006,47514,empty_boundary,random_only,true,,72,0,4
2007,55433,empty_boundary,random_only,true,,46,0,3
2008,63352,empty_boundary,random_only,true,,17,0,1
2009,71271,empty_boundary,random_only,true,,83,0,5
2010,79190,empty_boundary,random_only,true,,34,0,2
2011,87109,empty_boundary,random_only,false,,100,0,5
2012,95028,empty_boundary,random_only,true,,35,0,2
2013,102947,empty_boundary,random_only,true,,11,0,1
2014,110866,empty_boundary,random_only,true,,28,0,2
2015,118785,empty_boundary,random_only,true,,60,0,3
2016,126704,empty_boundary,random_only,false,,100,0,5
2017,134623,empty_boundary,random_only,true,,49,0,3
2018,142542,empty_boundary,random_only,false,,100,0,5
2019,150461,empty_boundary,random_only,true,,12,0,1
2020,158380,empty_boundary,random_only,true,,86,0,5
2021,166299,empty_boundary,random_only,true,,12,0,1
2022,174218,empty_boundary,random_only,true,,5,0,1
2023,182137,empty_boundary,random_only,false,,100,0,12
2024,190056,empty_boundary,random_only,true,,20,0,2
2025,197975,empty_boundary,random_only,true,,12,0,1
2026,205894,empty_boundary,random_only,true,,68,0,4
2027,213813,empty_boundary,random_only,true,,16,0,1
2028,221732,empty_boundary,random_only,true,,1,0,1
2029,229651,empty_boundary,random_only,true,,50,0,3
2030,237570,empty_boundary,random_only,false,,100,0,6
2031,245489,empty_boundary,random_only,true,,58,0,3
2032,253408,empty_boundary,random_only,true,,19,0,2
2033,261327,empty_boundary,random_only,true,,7,0,1
2034,269246,empty_boundary,random_only,true,,7,0,1
2035,277165,empty_boundary,random_only,true,,23,0,8
2036,285084,empty_boundary,random_only,true,,13,0,1
2037,293003,empty_boundary,random_only,true,,29,0,2
2038,300922,empty_boundary,random_only,false,,100,0,4
2039,308841,empty_boundary,random_only,true,,57,0,3
2040,316760,empty_boundary,random_only,true,,13,0,1
2041,324679,empty_boundary,random_only,true,,39,0,2
2042,332598,empty_boundary,random_only,true,,5,0,3
2043,340517,empty_boundary,random_only,false,,100,0,5
2044,348436,empty_boundary,random_only,true,,35,0,2
2045,356355,empty_boundary,random_only,true,,61,0,3
2046,364274,empty_boundary,random_only,true,,11,0,1
2047,372193,empty_boundary,random_only,true,,95,0,4
2048,380112,empty_boundary,random_only,true,,73,0,4
2049,388031,empty_boundary,random_only,true,,9,0,1
2050,395950,empty_boundary,random_only,true,,10,0,1
2051,403869,empty_boundary,random_only,false,,100,0,4
2052,411788,empty_boundary,random_only,true,,38,0,2
2053,419707,empty_boundary,random_only,false,,100,0,4
2054,427626,empty_boundary,random_only,true,,52,0,3
2055,435545,empty_boundary,random_only,true,,11,0,1
2056,443464,empty_boundary,random_only,true,,98,0,4
2057,451383,empty_boundary,random_only,true,,5,0,1
2058,459302,empty_boundary,random_only,true,,14,0,1
2059,467221,empty_boundary,random_only,true,,33,0,2
2060,475140,empty_boundary,random_only,true,,61,0,3
2061,483059,empty_boundary,random_only,true,,30,0,2
2062,490978,empty_boundary,random_only,true,,32,0,2
2063,498897,empty_boundary,random_only,false,,100,0,4
2064,506816,empty_boundary,random_only,true,,10,0,1
2065,514735,empty_boundary,random_only,false,,100,0,4
2066,522654,empty_boundary,random_only,true,,15,0,1
2067,530573,empty_boundary,random_only,false,,100,0,4
2068,538492,empty_boundary,random_only,true,,38,0,2
2069,546411,empty_boundary,random_only,true,,26,0,2
2070,554330,empty_boundary,random_only,true,,30,0,2
2071,562249,empty_boundary,random_only,true,,23,0,2
2072,570168,empty_boundary,random_only,false,,100,0,4
2073,578087,empty_boundary,random_only,true,,10,0,1
2074,586006,empty_boundary,random_only,true,,14,0,1
2075,593925,empty_boundary,random_only,true,,35,0,2
2076,601844,empty_boundary,random_only,true,,6,0,1
2077,609763,empty_boundary,random_only,true,,42,0,2
2078,617682,empty_boundary,random_only,true,,20,0,2
2079,625601,empty_boundary,random_only,true,,3,0,1
2080,633520,empty_boundary,random_only,true,,28,0,2
2081,641439,empty_boundary,random_only,true,,54,0,3
2082,649358,empty_boundary,random_only,true,,29,0,2
