trial_id,seed,scenario,true_size,estimated_size,ci_lower,ci_upper,ci_width,true_in_ci,warmup_samples,relative_error
5610,871090,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5611,879009,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5612,886928,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5613,894847,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5614,902766,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5615,910685,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5616,918604,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5617,926523,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5618,934442,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5619,942361,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5620,950280,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5621,958199,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5622,966118,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5623,974037,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5624,981956,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5625,989875,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5626,997794,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5627,1005713,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5628,1013632,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5629,1021551,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5630,1029470,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5631,1037389,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5632,1045308,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5633,1053227,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5634,1061146,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5635,1069065,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5636,1076984,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5637,1084903,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5638,1092822,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5639,1100741,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5640,1108660,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5641,1116579,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5642,1124498,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5643,1132417,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5644,1140336,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5645,1148255,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5646,1156174,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5647,1164093,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5648,1172012,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5649,1179931,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5650,1187850,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5651,1195769,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5652,1203688,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5653,1211607,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5654,1219526,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5655,1227445,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5656,1235364,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5657,1243283,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5658,1251202,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5659,1259121,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5660,1267040,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5661,1274959,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5662,1282878,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5663,1290797,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5664,1298716,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5665,1306635,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5666,1314554,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5667,1322473,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5668,1330392,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5669,1338311,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5670,1346230,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5671,1354149,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5672,1362068,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5673,1369987,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5674,1377906,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5675,1385825,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5676,1393744,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5677,1401663,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5678,1409582,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5679,1417501,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5680,1425420,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5681,1433339,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5682,1441258,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5683,1449177,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5684,1457096,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5685,1465015,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5686,1472934,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5687,1480853,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5688,1488772,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5689,1496691,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5690,1504610,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5691,1512529,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5692,1520448,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5693,1528367,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5694,1536286,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5695,1544205,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5696,1552124,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5697,1560043,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5698,1567962,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5699,1575881,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5700,1583800,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5701,1591719,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5702,1599638,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5703,1607557,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5704,1615476,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5705,1623395,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5706,1631314,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5707,1639233,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5708,1647152,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5709,1655071,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5710,1662990,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5711,1670909,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5712,1678828,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5713,1686747,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5714,1694666,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5715,1702585,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5716,1710504,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5717,1718423,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5718,1726342,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5719,1734261,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5720,1742180,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5721,1750099,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5722,1758018,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5723,1765937,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5724,1773856,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5725,1781775,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5726,1789694,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5727,1797613,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5728,1805532,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5729,1813451,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5730,1821370,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5731,1829289,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5732,1837208,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5733,1845127,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5734,1853046,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5735,1860965,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5736,1868884,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5737,1876803,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5738,1884722,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5739,1892641,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5740,1900560,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5741,1908479,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5742,1916398,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5743,1924317,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5744,1932236,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5745,1940155,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5746,1948074,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5747,1955993,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5748,1963912,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5749,1971831,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5750,1979750,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5751,1987669,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5752,1995588,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5753,2003507,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5754,2011426,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5755,2019345,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5756,2027264,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5757,2035183,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5758,2043102,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5759,2051021,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5760,2058940,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5761,2066859,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5762,2074778,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5763,2082697,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5764,2090616,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5765,2098535,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5766,2106454,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5767,2114373,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5768,2122292,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5769,2130211,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5770,2138130,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5771,2146049,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5772,2153968,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5773,2161887,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5774,2169806,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5775,2177725,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5776,2185644,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5777,2193563,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5778,2201482,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5779,2209401,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5780,2217320,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5781,2225239,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5782,2233158,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5783,2241077,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5784,2248996,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5785,2256915,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5786,2264834,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5787,2272753,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5788,2280672,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5789,2288591,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5790,2296510,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5791,2304429,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5792,2312348,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5793,2320267,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5794,2328186,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5795,2336105,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5796,2344024,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5797,2351943,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5798,2359862,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5799,2367781,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5800,2375700,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5801,2383619,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5802,2391538,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5803,2399457,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5804,2407376,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5805,2415295,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5806,2423214,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5807,2431133,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5808,2439052,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5809,2446971,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5810,2454890,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5811,2462809,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5812,2470728,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5813,2478647,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5814,2486566,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5815,2494485,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5816,2502404,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5817,2510323,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5818,2518242,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5819,2526161,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5820,2534080,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5821,2541999,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5822,2549918,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5823,2557837,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5824,2565756,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5825,2573675,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5826,2581594,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5827,2589513,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5828,2597432,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5829,2605351,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5830,2613270,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5831,2621189,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5832,2629108,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5833,2637027,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5834,2644946,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5835,2652865,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5836,2660784,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5837,2668703,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5838,2676622,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5839,2684541,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5840,2692460,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5841,2700379,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5842,2708298,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5843,2716217,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5844,2724136,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5845,2732055,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5846,2739974,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5847,2747893,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5848,2755812,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5849,2763731,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5850,2771650,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5851,2779569,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5852,2787488,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5853,2795407,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5854,2803326,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5855,2811245,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5856,2819164,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5857,2827083,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5858,2835002,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5859,2842921,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5860,2850840,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5861,2858759,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5862,2866678,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5863,2874597,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5864,2882516,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5865,2890435,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5866,2898354,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5867,2906273,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5868,2914192,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5869,2922111,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5870,2930030,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5871,2937949,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5872,2945868,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5873,2953787,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5874,2961706,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5875,2969625,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5876,2977544,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5877,2985463,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5878,2993382,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5879,3001301,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5880,3009220,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5881,3017139,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5882,3025058,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5883,3032977,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5884,3040896,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5885,3048815,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5886,3056734,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5887,3064653,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5888,3072572,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5889,3080491,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5890,3088410,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5891,3096329,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5892,3104248,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5893,3112167,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5894,3120086,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5895,3128005,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5896,3135924,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5897,3143843,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5898,3151762,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5899,3159681,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5900,3167600,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5901,3175519,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5902,3183438,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5903,3191357,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5904,3199276,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5905,3207195,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5906,3215114,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5907,3223033,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5908,3230952,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5909,3238871,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5910,3246790,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5911,3254709,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5912,3262628,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5913,3270547,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5914,3278466,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5915,3286385,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5916,3294304,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5917,3302223,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5918,3310142,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5919,3318061,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5920,3325980,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5921,3333899,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5922,3341818,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5923,3349737,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5924,3357656,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5925,3365575,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5926,3373494,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5927,3381413,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5928,3389332,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5929,3397251,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5930,3405170,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5931,3413089,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5932,3421008,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5933,3428927,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5934,3436846,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5935,3444765,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5936,3452684,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5937,3460603,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5938,3468522,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5939,3476441,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5940,3484360,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5941,3492279,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5942,3500198,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5943,3508117,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5944,3516036,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5945,3523955,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5946,3531874,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5947,3539793,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5948,3547712,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5949,3555631,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5950,3563550,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5951,3571469,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5952,3579388,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5953,3587307,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5954,3595226,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5955,3603145,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5956,3611064,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
5957,3618983,union_exact_3x,12,12,12.00,12.00,0.00,true,0,0.000000
