scenario,pass_rate,true_size,estimated_size,ci_lower,ci_upper,ci_width,covered,relative_error
sum_independent,0.5,1000,1038,840,1231,391,true,0.038
sum_independent,0.5,1000,1050,853,1244,391,true,0.05
sum_independent,0.5,1000,1000,807,1193,386,true,0
sum_independent,0.5,1000,1061,862,1254,392,true,0.061
sum_independent,0.5,1000,1059,860,1249,389,true,0.059
sum_independent,0.5,1000,1086,884,1281,397,true,0.086
sum_independent,0.5,1000,939,755,1128,373,true,0.061
sum_independent,0.5,1000,1114,910,1307,397,true,0.114
sum_independent,0.5,1000,1091,887,1285,398,true,0.091
sum_independent,0.5,1000,1116,909,1311,402,true,0.116
sum_independent,0.5,1000,953,769,1142,373,true,0.047
sum_independent,0.5,1000,1123,917,1318,401,true,0.123
sum_independent,0.5,1000,1026,831,1218,387,true,0.026
sum_independent,0.5,1000,968,785,1150,365,true,0.032
sum_independent,0.5,1000,1135,928,1330,402,true,0.135
sum_independent,0.5,1000,1230,1013,1424,411,false,0.23
sum_independent,0.5,1000,1143,934,1338,404,true,0.143
sum_independent,0.5,1000,1132,924,1328,404,true,0.132
sum_independent,0.5,1000,986,797,1176,379,true,0.014
sum_independent,0.1,200,175,134,228,94,true,0.125
sum_independent,0.1,200,232,179,300,121,true,0.16
sum_independent,0.1,200,205,157,267,110,true,0.025
sum_independent,0.1,200,215,165,279,114,true,0.075
sum_independent,0.1,200,236,182,306,124,true,0.18
sum_independent,0.1,200,204,157,264,107,true,0.02
sum_independent,0.1,200,193,148,251,103,true,0.035
sum_independent,0.1,200,211,162,274,112,true,0.055
sum_independent,0.1,200,200,153,260,107,true,0
sum_independent,0.1,200,224,173,290,117,true,0.12
sum_independent,0.1,200,194,149,252,103,true,0.03
sum_independent,0.1,200,213,163,279,116,true,0.065
sum_independent,0.1,200,192,147,250,103,true,0.04
sum_independent,0.1,200,207,159,269,110,true,0.035
sum_independent,0.1,200,202,155,263,108,true,0.01
sum_independent,0.1,200,194,149,251,102,true,0.03
sum_independent,0.1,200,172,132,224,92,true,0.14
sum_independent,0.1,200,184,140,240,100,true,0.08
sum_independent,0.1,200,183,140,240,100,true,0.085
sum_independent,0.1,200,214,165,277,112,true,0.07
sum_independent,0.1,200,200,154,259,105,true,0
sum_independent,0.1,200,198,152,260,108,true,0.01
sum_independent,0.1,200,239,184,309,125,true,0.195
sum_independent,0.1,200,183,141,238,97,true,0.085
sum_independent,0.1,200,201,154,261,107,true,0.005
sum_independent,0.1,200,229,176,298,122,true,0.145
sum_independent,0.1,200,200,154,262,108,true,0
sum_independent,0.1,200,204,157,266,109,true,0.02
sum_independent,0.1,200,209,162,272,110,true,0.045
sum_independent,0.1,200,188,145,245,100,true,0.06
sum_independent,0.1,200,188,144,245,101,true,0.06
sum_independent,0.1,200,213,164,276,112,true,0.065
sum_independent,0.1,200,196,150,255,105,true,0.02
sum_independent,0.1,200,207,159,270,111,true,0.035
sum_independent,0.1,200,203,156,264,108,true,0.015
sum_independent,0.1,200,208,161,271,110,true,0.04
sum_independent,0.1,200,207,158,269,111,true,0.035
sum_independent,0.1,200,191,146,252,106,true,0.045
sum_independent,0.1,200,204,156,265,109,true,0.02
sum_independent,0.1,200,206,158,269,111,true,0.03
sum_independent,0.1,200,174,133,227,94,true,0.13
sum_independent,0.1,200,189,145,246,101,true,0.055
sum_independent,0.1,200,204,157,266,109,true,0.02
sum_independent,0.1,200,211,162,274,112,true,0.055
sum_independent,0.1,200,261,203,337,134,false,0.305
sum_independent,0.1,200,198,153,258,105,true,0.01
sum_independent,0.1,200,188,144,245,101,true,0.06
sum_independent,0.1,200,196,150,255,105,true,0.02
sum_independent,0.1,200,198,153,259,106,true,0.01
sum_independent,0.1,200,197,152,257,105,true,0.015
sum_independent,0.1,200,183,140,238,98,true,0.085
sum_independent,0.1,200,234,179,304,125,true,0.17
sum_independent,0.1,200,228,176,295,119,true,0.14
sum_independent,0.1,200,179,137,232,95,true,0.105
sum_independent,0.1,200,204,158,266,108,true,0.02
sum_independent,0.1,200,176,136,230,94,true,0.12
sum_independent,0.1,200,204,157,264,107,true,0.02
sum_independent,0.1,200,215,165,280,115,true,0.075
sum_independent,0.1,200,267,206,345,139,false,0.335
sum_independent,0.1,200,185,142,240,98,true,0.075
sum_independent,0.1,200,193,148,252,104,true,0.035
sum_independent,0.1,200,188,144,247,103,true,0.06
sum_independent,0.1,200,197,152,258,106,true,0.015
sum_independent,0.1,200,208,160,269,109,true,0.04
sum_independent,0.1,200,225,173,291,118,true,0.125
sum_independent,0.1,200,180,137,235,98,true,0.1
sum_independent,0.1,200,192,147,249,102,true,0.04
sum_independent,0.1,200,197,152,257,105,true,0.015
sum_independent,0.1,200,194,149,253,104,true,0.03
sum_independent,0.1,200,200,153,260,107,true,0
sum_independent,0.1,200,257,198,333,135,true,0.285
sum_independent,0.1,200,187,143,243,100,true,0.065
sum_independent,0.1,200,218,168,283,115,true,0.09
sum_independent,0.1,200,189,146,246,100,true,0.055
sum_independent,0.1,200,197,151,257,106,true,0.015
sum_independent,0.1,200,204,157,265,108,true,0.02
sum_independent,0.1,200,204,157,264,107,true,0.02
sum_independent,0.1,200,192,148,250,102,true,0.04
sum_independent,0.1,200,200,153,260,107,true,0
sum_independent,0.1,200,203,156,264,108,true,0.015
sum_independent,0.1,200,187,143,245,102,true,0.065
sum_independent,0.1,200,187,143,243,100,true,0.065
sum_independent,0.1,200,246,190,318,128,true,0.23
sum_independent,0.1,200,212,163,275,112,true,0.06
sum_independent,0.1,200,224,173,291,118,true,0.12
sum_independent,0.1,200,210,161,272,111,true,0.05
sum_independent,0.1,200,199,152,260,108,true,0.005
sum_independent,0.1,200,221,170,288,118,true,0.105
sum_independent,0.1,200,228,176,296,120,true,0.14
sum_independent,0.1,200,209,161,273,112,true,0.045
sum_independent,0.1,200,196,150,256,106,true,0.02
sum_independent,0.1,200,189,145,247,102,true,0.055
sum_independent,0.1,200,183,141,240,99,true,0.085
sum_independent,0.1,200,211,162,274,112,true,0.055
sum_independent,0.1,200,192,145,252,107,true,0.04
sum_independent,0.1,200,185,142,241,99,true,0.075
sum_independent,0.1,200,226,174,293,119,true,0.13
sum_independent,0.1,200,219,168,284,116,true,0.095
sum_independent,0.1,200,197,151,257,106,true,0.015
sum_independent,0.1,200,212,164,275,111,true,0.06
sum_independent,0.1,200,224,173,291,118,true,0.12
sum_independent,0.1,200,209,161,271,110,true,0.045
sum_independent,0.1,200,208,159,269,110,true,0.04
sum_independent,0.1,200,170,131,223,92,true,0.15
sum_independent,0.1,200,229,176,296,120,true,0.145
sum_independent,0.1,200,198,152,257,105,true,0.01
sum_independent,0.1,200,205,158,267,109,true,0.025
sum_independent,0.1,200,218,168,284,116,true,0.09
sum_independent,0.1,200,240,185,310,125,true,0.2
sum_independent,0.1,200,208,160,270,110,true,0.04
sum_independent,0.1,200,202,156,263,107,true,0.01
sum_independent,0.1,200,180,138,236,98,true,0.1
sum_independent,0.1,200,178,136,233,97,true,0.11
sum_independent,0.1,200,199,153,259,106,true,0.005
sum_independent,0.1,200,193,148,254,106,true,0.035
sum_independent,0.1,200,212,162,276,114,true,0.06
sum_independent,0.1,200,181,139,236,97,true,0.095
sum_independent,0.1,200,178,137,232,95,true,0.11
sum_independent,0.1,200,218,167,283,116,true,0.09
sum_independent,0.1,200,236,182,306,124,true,0.18
sum_independent,0.1,200,205,157,267,110,true,0.025
sum_independent,0.1,200,211,162,274,112,true,0.055
sum_independent,0.1,200,196,151,256,105,true,0.02
sum_independent,0.1,200,249,193,322,129,true,0.245
sum_independent,0.1,200,204,157,265,108,true,0.02
sum_independent,0.1,200,225,172,291,119,true,0.125
sum_independent,0.1,200,209,160,272,112,true,0.045
sum_independent,0.1,200,197,151,256,105,true,0.015
sum_independent,0.1,200,155,118,203,85,true,0.225
sum_independent,0.1,200,179,137,233,96,true,0.105
sum_independent,0.1,200,194,149,252,103,true,0.03
sum_independent,0.1,200,234,180,303,123,true,0.17
sum_independent,0.1,200,225,173,293,120,true,0.125
sum_independent,0.1,200,210,162,273,111,true,0.05
sum_independent,0.1,200,193,148,252,104,true,0.035
sum_independent,0.1,200,221,170,286,116,true,0.105
sum_independent,0.1,200,211,162,274,112,true,0.055
sum_independent,0.1,200,211,163,274,111,true,0.055
sum_independent,0.1,200,259,201,335,134,false,0.295
sum_independent,0.1,200,202,155,262,107,true,0.01
sum_independent,0.1,200,223,171,289,118,true,0.115
sum_independent,0.1,200,182,140,238,98,true,0.09
sum_independent,0.1,200,222,170,288,118,true,0.11
sum_independent,0.1,200,194,149,252,103,true,0.03
sum_independent,0.1,200,193,149,252,103,true,0.035
sum_independent,0.1,200,228,174,298,124,true,0.14
sum_independent,0.1,200,214,164,278,114,true,0.07
sum_independent,0.1,200,186,143,243,100,true,0.07
sum_independent,0.1,200,177,136,231,95,true,0.115
sum_independent,0.1,200,222,171,288,117,true,0.11
sum_independent,0.1,200,208,160,270,110,true,0.04
sum_independent,0.1,200,208,160,271,111,true,0.04
sum_independent,0.1,200,236,182,305,123,true,0.18
sum_independent,0.1,200,211,162,274,112,true,0.055
sum_independent,0.1,200,187,143,244,101,true,0.065
sum_independent,0.1,200,209,160,273,113,true,0.045
sum_independent,0.1,200,180,138,235,97,true,0.1
sum_independent,0.1,200,210,162,273,111,true,0.05
sum_independent,0.1,200,218,168,283,115,true,0.09
sum_independent,0.1,200,190,146,247,101,true,0.05
sum_independent,0.1,200,189,145,246,101,true,0.055
sum_independent,0.1,200,210,162,273,111,true,0.05
sum_independent,0.1,200,208,160,270,110,true,0.04
sum_independent,0.1,200,181,139,236,97,true,0.095
sum_independent,0.1,200,222,171,288,117,true,0.11
sum_independent,0.1,200,239,184,310,126,true,0.195
sum_independent,0.1,200,177,135,230,95,true,0.115
sum_independent,0.1,200,199,153,261,108,true,0.005
sum_independent,0.1,200,201,153,264,111,true,0.005
sum_independent,0.1,200,176,134,230,96,true,0.12
sum_independent,0.1,200,237,183,308,125,true,0.185
sum_independent,0.1,200,202,156,264,108,true,0.01
sum_independent,0.1,200,196,151,256,105,true,0.02
sum_independent,0.1,200,179,137,233,96,true,0.105
sum_independent,0.1,200,233,180,303,123,true,0.165
sum_independent,0.1,200,198,152,257,105,true,0.01
sum_independent,0.1,200,196,150,254,104,true,0.02
sum_independent,0.1,200,184,142,242,100,true,0.08
sum_independent,0.1,200,209,160,271,111,true,0.045
sum_independent,0.1,200,216,166,281,115,true,0.08
sum_independent,0.1,200,218,168,283,115,true,0.09
sum_independent,0.1,200,212,163,274,111,true,0.06
sum_independent,0.1,200,214,163,280,117,true,0.07
sum_independent,0.1,200,192,148,251,103,true,0.04
sum_independent,0.1,200,193,148,251,103,true,0.035
sum_independent,0.1,200,214,166,278,112,true,0.07
sum_independent,0.1,200,197,152,257,105,true,0.015
sum_independent,0.1,200,231,177,299,122,true,0.155
sum_independent,0.1,200,194,149,253,104,true,0.03
sum_independent,0.1,200,181,139,237,98,true,0.095
sum_independent,0.1,200,196,151,254,103,true,0.02
sum_independent,0.1,200,224,172,291,119,true,0.12
sum_independent,0.1,200,206,160,268,108,true,0.03
sum_independent,0.1,200,194,149,253,104,true,0.03
sum_independent,0.1,200,195,150,255,105,true,0.025
sum_independent,0.1,200,197,151,256,105,true,0.015
sum_independent,0.1,200,199,153,258,105,true,0.005
sum_independent,0.1,200,209,161,272,111,true,0.045
sum_independent,0.1,200,199,153,259,106,true,0.005
sum_independent,0.1,200,222,171,289,118,true,0.11
sum_independent,0.1,200,199,153,259,106,true,0.005
sum_independent,0.1,200,202,155,261,106,true,0.01
sum_independent,0.1,200,217,167,281,114,true,0.085
sum_independent,0.1,200,211,162,274,112,true,0.055
sum_independent,0.1,200,188,145,246,101,true,0.06
sum_independent,0.1,200,206,158,267,109,true,0.03
sum_independent,0.1,200,199,153,259,106,true,0.005
sum_independent,0.1,200,194,149,253,104,true,0.03
sum_independent,0.1,200,219,168,284,116,true,0.095
sum_independent,0.1,200,226,174,292,118,true,0.13
sum_independent,0.1,200,210,161,273,112,true,0.05
sum_independent,0.1,200,216,165,279,114,true,0.08
sum_independent,0.1,200,224,172,290,118,true,0.12
sum_independent,0.1,200,174,133,226,93,true,0.13
sum_independent,0.1,200,187,144,243,99,true,0.065
sum_independent,0.1,200,221,170,286,116,true,0.105
sum_independent,0.1,200,205,158,266,108,true,0.025
sum_independent,0.1,200,203,155,264,109,true,0.015
sum_independent,0.1,200,186,143,242,99,true,0.07
sum_independent,0.1,200,186,142,242,100,true,0.07
sum_independent,0.1,200,202,156,264,108,true,0.01
sum_independent,0.1,200,199,153,258,105,true,0.005
sum_independent,0.1,200,207,160,269,109,true,0.035
sum_independent,0.1,200,191,146,249,103,true,0.045
sum_independent,0.1,200,207,159,269,110,true,0.035
sum_independent,0.1,200,197,151,256,105,true,0.015
sum_independent,0.1,200,224,172,291,119,true,0.12
sum_independent,0.1,200,166,128,217,89,true,0.17
sum_independent,0.1,200,217,166,283,117,true,0.085
sum_independent,0.1,200,200,152,260,108,true,0
sum_independent,0.1,200,209,160,271,111,true,0.045
sum_independent,0.1,200,200,153,260,107,true,0
sum_independent,0.1,200,197,151,256,105,true,0.015
sum_independent,0.1,200,226,175,293,118,true,0.13
sum_independent,0.1,200,190,146,247,101,true,0.05
sum_independent,0.1,200,183,141,239,98,true,0.085
sum_independent,0.1,200,191,147,249,102,true,0.045
sum_independent,0.1,200,156,119,203,84,true,0.22
sum_independent,0.1,200,202,155,263,108,true,0.01
sum_independent,0.1,200,213,164,277,113,true,0.065
sum_independent,0.1,200,188,144,244,100,true,0.06
sum_independent,0.1,200,204,157,266,109,true,0.02
sum_independent,0.1,200,211,163,274,111,true,0.055
sum_independent,0.1,200,209,161,271,110,true,0.045
sum_independent,0.1,200,238,184,308,124,true,0.19
sum_independent,0.1,200,210,162,272,110,true,0.05
sum_independent,0.1,200,202,155,262,107,true,0.01
sum_independent,0.1,200,217,167,283,116,true,0.085
sum_independent,0.1,200,216,167,280,113,true,0.08
sum_independent,0.1,200,199,153,258,105,true,0.005
sum_independent,0.1,200,206,159,269,110,true,0.03
sum_independent,0.1,200,219,169,283,114,true,0.095
sum_independent,0.1,200,171,131,223,92,true,0.145
sum_independent,0.1,200,183,141,238,97,true,0.085
sum_independent,0.1,200,205,157,266,109,true,0.025
sum_independent,0.1,200,206,159,268,109,true,0.03
sum_independent,0.1,200,224,173,290,117,true,0.12
sum_independent,0.1,200,228,176,296,120,true,0.14
sum_independent,0.1,200,229,176,296,120,true,0.145
sum_independent,0.1,200,193,148,253,105,true,0.035
sum_independent,0.1,200,187,143,245,102,true,0.065
sum_independent,0.1,200,192,147,249,102,true,0.04
sum_independent,0.1,200,211,163,274,111,true,0.055
sum_independent,0.1,200,230,176,298,122,true,0.15
sum_independent,0.1,200,244,188,316,128,true,0.22
sum_independent,0.1,200,212,163,275,112,true,0.06
sum_independent,0.1,200,229,177,297,120,true,0.145
sum_independent,0.1,200,198,151,257,106,true,0.01
sum_independent,0.1,200,181,139,236,97,true,0.095
sum_independent,0.1,200,250,193,323,130,true,0.25
sum_independent,0.1,200,198,152,258,106,true,0.01
sum_independent,0.1,200,175,135,229,94,true,0.125
sum_independent,0.1,200,186,143,242,99,true,0.07
sum_independent,0.1,200,191,146,248,102,true,0.045
sum_independent,0.1,200,212,163,275,112,true,0.06
sum_independent,0.1,200,218,167,283,116,true,0.09
sum_independent,0.1,200,186,142,243,101,true,0.07
sum_independent,0.1,200,222,172,289,117,true,0.11
sum_independent,0.1,200,218,168,283,115,true,0.09
sum_independent,0.1,200,216,167,281,114,true,0.08
sum_independent,0.1,200,179,138,234,96,true,0.105
sum_independent,0.1,200,156,119,204,85,true,0.22
sum_independent,0.1,200,200,154,260,106,true,0
sum_independent,0.1,200,216,167,280,113,true,0.08
sum_independent,0.1,200,220,170,287,117,true,0.1
sum_independent,0.1,200,196,149,255,106,true,0.02
sum_independent,0.1,200,232,178,301,123,true,0.16
sum_independent,0.1,200,224,172,291,119,true,0.12
sum_independent,0.1,200,192,147,250,103,true,0.04
sum_independent,0.1,200,214,164,278,114,true,0.07
sum_independent,0.1,200,168,128,219,91,true,0.16
sum_independent,0.1,200,226,174,293,119,true,0.13
sum_independent,0.1,200,220,169,286,117,true,0.1
sum_independent,0.1,200,254,197,329,132,true,0.27
sum_independent,0.1,200,220,169,286,117,true,0.1
sum_independent,0.1,200,196,150,255,105,true,0.02
sum_independent,0.1,200,219,169,285,116,true,0.095
sum_independent,0.1,200,199,153,259,106,true,0.005
sum_independent,0.1,200,209,161,273,112,true,0.045
sum_independent,0.1,200,173,133,226,93,true,0.135
sum_independent,0.1,200,186,142,241,99,true,0.07
sum_independent,0.1,200,203,156,265,109,true,0.015
sum_independent,0.1,200,237,182,306,124,true,0.185
sum_independent,0.1,200,204,158,266,108,true,0.02
sum_independent,0.1,200,189,144,246,102,true,0.055
sum_independent,0.1,200,185,142,241,99,true,0.075
sum_independent,0.1,200,188,145,245,100,true,0.06
sum_independent,0.1,200,232,179,301,122,true,0.16
sum_independent,0.1,200,201,155,263,108,true,0.005
sum_independent,0.1,200,216,166,281,115,true,0.08
sum_independent,0.1,200,216,166,281,115,true,0.08
sum_independent,0.1,200,195,149,253,104,true,0.025
sum_independent,0.1,200,211,161,273,112,true,0.055
sum_independent,0.1,200,201,155,262,107,true,0.005
sum_independent,0.1,200,184,142,240,98,true,0.08
sum_independent,0.1,200,217,167,282,115,true,0.085
sum_independent,0.1,200,198,153,258,105,true,0.01
sum_independent,0.1,200,207,159,269,110,true,0.035
sum_independent,0.1,200,167,127,218,91,true,0.165
sum_independent,0.1,200,225,173,292,119,true,0.125
sum_independent,0.1,200,209,161,271,110,true,0.045
sum_independent,0.1,200,202,154,263,109,true,0.01
sum_independent,0.1,200,187,143,243,100,true,0.065
sum_independent,0.1,200,212,163,275,112,true,0.06
sum_independent,0.1,200,204,157,266,109,true,0.02
sum_independent,0.1,200,200,153,261,108,true,0
sum_independent,0.1,200,189,144,246,102,true,0.055
sum_independent,0.1,200,221,170,288,118,true,0.105
sum_independent,0.1,200,208,160,271,111,true,0.04
sum_independent,0.1,200,179,138,234,96,true,0.105
sum_independent,0.1,200,199,153,261,108,true,0.005
sum_independent,0.1,200,207,158,270,112,true,0.035
sum_independent,0.1,200,214,164,278,114,true,0.07
sum_independent,0.1,200,265,206,342,136,false,0.325
sum_independent,0.1,200,192,148,249,101,true,0.04
sum_independent,0.1,200,191,146,249,103,true,0.045
sum_independent,0.1,200,200,152,262,110,true,0
sum_independent,0.1,200,188,145,245,100,true,0.06
sum_independent,0.1,200,208,161,271,110,true,0.04
sum_independent,0.1,200,233,179,302,123,true,0.165
sum_independent,0.1,200,199,153,259,106,true,0.005
sum_independent,0.1,200,193,148,251,103,true,0.035
sum_independent,0.1,200,232,179,300,121,true,0.16
sum_independent,0.1,200,238,182,307,125,true,0.19
sum_independent,0.1,200,188,144,245,101,true,0.06
sum_independent,0.1,200,179,137,233,96,true,0.105
sum_independent,0.1,200,200,153,259,106,true,0
sum_independent,0.1,200,215,165,280,115,true,0.075
sum_independent,0.1,200,203,156,264,108,true,0.015
sum_independent,0.1,200,206,158,267,109,true,0.03
sum_independent,0.1,200,231,178,299,121,true,0.155
sum_independent,0.1,200,178,138,233,95,true,0.11
sum_independent,0.1,200,212,163,275,112,true,0.06
sum_independent,0.1,200,225,173,291,118,true,0.125
sum_independent,0.1,200,240,185,310,125,true,0.2
sum_independent,0.1,200,168,129,219,90,true,0.16
sum_independent,0.1,200,219,169,284,115,true,0.095
sum_independent,0.1,200,189,145,246,101,true,0.055
sum_independent,0.1,200,199,153,258,105,true,0.005
sum_independent,0.1,200,195,151,254,103,true,0.025
sum_independent,0.1,200,160,122,210,88,true,0.2
sum_independent,0.1,200,196,151,255,104,true,0.02
sum_independent,0.1,200,219,169,285,116,true,0.095
sum_independent,0.1,200,212,163,276,113,true,0.06
sum_independent,0.1,200,200,153,259,106,true,0
sum_independent,0.1,200,202,155,264,109,true,0.01
sum_independent,0.1,200,166,127,216,89,true,0.17
sum_independent,0.1,200,221,171,287,116,true,0.105
sum_independent,0.1,200,223,172,290,118,true,0.115
sum_independent,0.1,200,211,162,274,112,true,0.055
sum_independent,0.1,200,247,190,319,129,true,0.235
sum_independent,0.1,200,228,176,296,120,true,0.14
sum_independent,0.1,200,205,158,267,109,true,0.025
sum_independent,0.1,200,238,182,309,127,true,0.19
sum_independent,0.1,200,178,137,233,96,true,0.11
sum_independent,0.1,200,215,165,279,114,true,0.075
sum_independent,0.1,200,206,158,270,112,true,0.03
sum_independent,0.1,200,221,171,286,115,true,0.105
sum_independent,0.1,200,224,172,289,117,true,0.12
sum_independent,0.1,200,207,159,270,111,true,0.035
sum_independent,0.1,200,217,167,283,116,true,0.085
sum_independent,0.1,200,264,204,341,137,false,0.32
sum_independent,0.1,200,194,150,252,102,true,0.03
sum_independent,0.1,200,195,151,254,103,true,0.025
sum_independent,0.1,200,217,167,284,117,true,0.085
sum_independent,0.1,200,235,180,304,124,true,0.175
sum_independent,0.1,200,175,134,228,94,true,0.125
sum_independent,0.1,200,213,164,276,112,true,0.065
sum_independent,0.1,200,213,164,278,114,true,0.065
sum_independent,0.1,200,204,157,266,109,true,0.02
sum_independent,0.1,200,225,173,291,118,true,0.125
sum_independent,0.1,200,218,168,283,115,true,0.09
sum_independent,0.1,200,174,134,228,94,true,0.13
sum_independent,0.1,200,219,168,285,117,true,0.095
sum_independent,0.1,200,221,170,286,116,true,0.105
sum_independent,0.1,200,195,150,253,103,true,0.025
sum_independent,0.1,200,206,158,268,110,true,0.03
sum_independent,0.1,200,201,154,261,107,true,0.005
sum_independent,0.1,200,219,170,285,115,true,0.095
sum_independent,0.1,200,212,163,274,111,true,0.06
sum_independent,0.1,200,201,154,260,106,true,0.005
sum_independent,0.1,200,217,167,283,116,true,0.085
sum_independent,0.1,200,242,186,313,127,true,0.21
sum_independent,0.1,200,209,161,271,110,true,0.045
sum_independent,0.1,200,218,168,282,114,true,0.09
sum_independent,0.1,200,168,129,220,91,true,0.16
sum_independent,0.1,200,182,140,238,98,true,0.09
sum_independent,0.1,200,205,158,266,108,true,0.025
sum_independent,0.1,200,203,156,265,109,true,0.015
sum_independent,0.1,200,200,154,261,107,true,0
sum_independent,0.1,200,276,212,356,144,false,0.38
sum_independent,0.1,200,215,165,279,114,true,0.075
sum_independent,0.1,200,186,143,243,100,true,0.07
sum_independent,0.1,200,229,176,297,121,true,0.145
sum_independent,0.1,200,204,157,265,108,true,0.02
sum_independent,0.1,200,217,167,282,115,true,0.085
sum_independent,0.1,200,227,174,295,121,true,0.135
sum_independent,0.1,200,192,148,250,102,true,0.04
sum_independent,0.1,200,188,144,245,101,true,0.06
sum_independent,0.1,200,210,161,272,111,true,0.05
sum_independent,0.1,200,213,164,277,113,true,0.065
sum_independent,0.1,200,219,169,284,115,true,0.095
sum_independent,0.1,200,228,176,296,120,true,0.14
sum_independent,0.1,200,171,131,223,92,true,0.145
sum_independent,0.1,200,194,149,252,103,true,0.03
sum_independent,0.1,200,206,158,268,110,true,0.03
sum_independent,0.1,200,186,143,244,101,true,0.07
sum_independent,0.1,200,228,175,296,121,true,0.14
sum_independent,0.1,200,203,155,263,108,true,0.015
sum_independent,0.1,200,188,144,244,100,true,0.06
sum_independent,0.1,200,255,197,330,133,true,0.275
sum_independent,0.1,200,218,168,284,116,true,0.09
sum_independent,0.1,200,205,158,267,109,true,0.025
sum_independent,0.1,200,184,142,240,98,true,0.08
sum_independent,0.1,200,207,159,270,111,true,0.035
sum_independent,0.1,200,237,182,307,125,true,0.185
sum_independent,0.1,200,191,146,248,102,true,0.045
sum_independent,0.1,200,218,167,284,117,true,0.09
sum_independent,0.1,200,200,153,259,106,true,0
sum_independent,0.1,200,184,141,239,98,true,0.08
sum_independent,0.1,200,238,183,308,125,true,0.19
sum_independent,0.1,200,216,166,281,115,true,0.08
sum_independent,0.1,200,236,181,306,125,true,0.18
sum_independent,0.1,200,245,190,318,128,true,0.225
sum_independent,0.1,200,220,170,286,116,true,0.1
sum_independent,0.1,200,202,155,263,108,true,0.01
sum_independent,0.1,200,193,148,252,104,true,0.035
sum_independent,0.1,200,206,158,267,109,true,0.03
sum_independent,0.1,200,209,161,271,110,true,0.045
sum_independent,0.1,200,206,158,268,110,true,0.03
sum_independent,0.1,200,192,147,252,105,true,0.04
sum_independent,0.1,200,188,144,245,101,true,0.06
sum_independent,0.1,200,198,153,257,104,true,0.01
sum_independent,0.1,200,204,157,265,108,true,0.02
sum_independent,0.1,200,206,158,268,110,true,0.03
sum_independent,0.1,200,214,164,277,113,true,0.07
sum_independent,0.1,200,198,152,257,105,true,0.01
sum_independent,0.1,200,201,154,262,108,true,0.005
sum_independent,0.1,200,268,207,346,139,false,0.34
sum_independent,0.1,200,184,142,240,98,true,0.08
sum_independent,0.1,200,170,130,222,92,true,0.15
sum_independent,0.1,200,208,160,272,112,true,0.04
sum_independent,0.1,200,229,177,298,121,true,0.145
sum_independent,0.1,200,209,160,272,112,true,0.045
sum_independent,0.1,200,202,155,262,107,true,0.01
sum_independent,0.1,200,191,147,249,102,true,0.045
sum_independent,0.1,200,193,149,251,102,true,0.035
sum_independent,0.1,200,193,147,252,105,true,0.035
sum_independent,0.1,200,173,133,226,93,true,0.135
sum_independent,0.1,200,190,146,248,102,true,0.05
sum_independent,0.1,200,188,144,245,101,true,0.06
sum_independent,0.1,200,183,140,239,99,true,0.085
sum_independent,0.1,200,182,139,237,98,true,0.09
sum_independent,0.1,200,198,152,258,106,true,0.01
sum_independent,0.1,200,191,148,249,101,true,0.045
sum_independent,0.1,200,202,155,264,109,true,0.01
sum_independent,0.1,200,214,164,277,113,true,0.07
sum_independent,0.1,200,207,159,270,111,true,0.035
sum_independent,0.1,200,223,171,289,118,true,0.115
sum_independent,0.1,200,203,156,263,107,true,0.015
sum_independent,0.1,200,190,147,247,100,true,0.05
sum_independent,0.1,200,212,164,276,112,true,0.06
sum_independent,0.1,200,248,192,320,128,true,0.24
sum_independent,0.1,200,207,159,269,110,true,0.035
sum_independent,0.1,200,219,169,284,115,true,0.095
sum_independent,0.1,200,212,163,275,112,true,0.06
sum_independent,0.1,200,198,152,258,106,true,0.01
sum_independent,0.1,200,172,131,223,92,true,0.14
sum_independent,0.1,200,198,152,258,106,true,0.01
sum_independent,0.1,200,226,174,293,119,true,0.13
sum_independent,0.1,200,212,163,276,113,true,0.06
sum_independent,0.1,200,178,135,232,97,true,0.11
sum_independent,0.1,200,218,169,283,114,true,0.09
sum_independent,0.1,200,194,149,253,104,true,0.03
sum_independent,0.1,200,219,169,285,116,true,0.095
sum_independent,0.1,200,228,175,294,119,true,0.14
sum_independent,0.1,200,188,144,246,102,true,0.06
sum_independent,0.1,200,223,172,289,117,true,0.115
sum_independent,0.1,200,216,165,281,116,true,0.08
sum_independent,0.1,200,197,151,255,104,true,0.015
sum_independent,0.1,200,164,126,215,89,true,0.18
sum_independent,0.1,200,194,149,254,105,true,0.03
sum_independent,0.1,200,222,171,289,118,true,0.11
sum_independent,0.1,200,202,156,264,108,true,0.01
sum_independent,0.1,200,226,174,293,119,true,0.13
sum_independent,0.1,200,220,169,286,117,true,0.1
sum_independent,0.1,200,243,187,315,128,true,0.215
sum_independent,0.1,200,194,148,251,103,true,0.03
sum_independent,0.1,200,216,166,279,113,true,0.08
sum_independent,0.1,200,196,151,256,105,true,0.02
sum_independent,0.1,200,209,161,273,112,true,0.045
sum_independent,0.1,200,232,179,301,122,true,0.16
sum_independent,0.1,200,190,147,249,102,true,0.05
sum_independent,0.1,200,183,141,239,98,true,0.085
sum_independent,0.1,200,224,172,290,118,true,0.12
sum_independent,0.1,200,190,146,248,102,true,0.05
