trial_id,seed,strategy,quantifier_order,budget,final_pos1,distance_pos1,optimal_pos1,final_pos2,distance_pos2,optimal_pos2,final_pos3,distance_pos3,optimal_pos3,final_pos4,distance_pos4,optimal_pos4,final_pos5,distance_pos5,optimal_pos5,variance,mean_distance,total_distance,attempts,rounds,elapsed_micros
973,7705187,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,13,3,0,1.44,0.6,3,0,0,10650
974,7713106,delta-debugging,abcde,500,10,0,1,10,0,1,18,8,0,20341,20331,0,312175,312165,0,15149710969.36,66500.8,332504,0,0,14031
975,7721025,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,14,4,0,12,2,0,2.56,1.2,6,0,0,12915
976,7728944,delta-debugging,abcde,500,10,0,1,10,0,1,14,4,0,10,0,1,19,9,0,12.64,2.6,13,0,0,11465
977,7736863,delta-debugging,abcde,500,10,0,1,10,0,1,11,1,0,11,1,0,10,0,1,0.24000000000000005,0.4,2,0,0,14339
978,7744782,delta-debugging,abcde,500,10,0,1,11,1,0,10,0,1,11,1,0,10,0,1,0.24000000000000005,0.4,2,0,0,9728
979,7752701,delta-debugging,abcde,500,10,0,1,10,0,1,11,1,0,11,1,0,12,2,0,0.56,0.8,4,0,0,13271
980,7760620,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,13,3,0,12,2,0,1.6,1,5,0,0,12536
981,7768539,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,23,13,0,27.04,2.6,13,0,0,12602
982,7776458,delta-debugging,abcde,500,10,0,1,20,10,0,37299,37289,0,6667853,6667843,0,2596807,2596797,0,6779932313906.961,1860387.8,9301939,0,0,12718
983,7784377,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,11,1,0,16,6,0,5.4399999999999995,1.4,7,0,0,15481
984,7792296,delta-debugging,abcde,500,10,0,1,10,0,1,11,1,0,34,24,0,7484788,7484778,0,8963489304019.84,1496960.6,7484803,0,0,11629
985,7800215,delta-debugging,abcde,500,10,0,1,11,1,0,10,0,1,11,1,0,13,3,0,1.2,1,5,0,0,14291
986,7808134,delta-debugging,abcde,500,10,0,1,11,1,0,12,2,0,10,0,1,16,6,0,4.959999999999999,1.8,9,0,0,11699
987,7816053,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,10870,10860,0,18870336,2172,10860,0,0,13545
988,7823972,delta-debugging,abcde,500,11,1,0,10,0,1,11,1,0,10,0,1,12,2,0,0.5599999999999999,0.8,4,0,0,15039
989,7831891,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,11,1,0,10,0,1,0.15999999999999998,0.2,1,0,0,9938
990,7839810,delta-debugging,abcde,500,10,0,1,11,1,0,12,2,0,12,2,0,23,13,0,22.64,3.6,18,0,0,14697
991,7847729,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,11,1,0,32,22,0,75.83999999999999,4.6,23,0,0,15669
992,7855648,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,17,7,0,139528,139518,0,3114365449.6,27905,139525,0,0,11998
993,7863567,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,3164311,3164301,0,1602048130976.1597,632860.2,3164301,0,0,12611
994,7871486,delta-debugging,abcde,500,10,0,1,11,1,0,10,0,1,40,30,0,6377165,6377155,0,6506881127841.359,1275437.2,6377186,0,0,12042
995,7879405,delta-debugging,abcde,500,10,0,1,11,1,0,10,0,1,108218,108208,0,343617,343607,0,17789440428.559998,90363.2,451816,0,0,14304
996,7887324,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,295346,295336,0,2921269,2921259,0,1310336163834.4,643319,3216595,0,0,11840
997,7895243,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,11,1,0,50067,50057,0,400908515.44,10011.6,50058,0,0,14396
998,7903162,delta-debugging,abcde,500,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,10282
999,7911081,delta-debugging,abcde,500,10,0,1,11,1,0,10,0,1,265989,265979,0,9121955,9121945,0,13130799650068.4,1877585,9387925,0,0,18809
1000,7919000,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,12,2,0,12,2,0,0.9600000000000002,0.8,4,0,0,58200
1001,7926919,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,10,0,1,0.15999999999999998,0.2,1,0,0,23696
1002,7934838,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,17,7,0,7.840000000000001,1.4,7,0,0,22047
1003,7942757,delta-debugging,abcde,2000,10,0,1,10,0,1,11,1,0,10,0,1,27,17,0,45.04,3.6,18,0,0,25527
1004,7950676,delta-debugging,abcde,2000,10,0,1,10,0,1,11,1,0,17,7,0,13,3,0,6.959999999999999,2.2,11,0,0,15285
1005,7958595,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,18,8,0,19,9,0,17.44,3.4,17,0,0,11499
1006,7966514,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,22,12,0,14,4,0,21.759999999999998,3.2,16,0,0,17565
1007,7974433,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,14,4,0,2.5599999999999996,0.8,4,0,0,16515
1008,7982352,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,12,2,0,12,2,0,0.9600000000000002,0.8,4,0,0,19257
1009,7990271,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,10,0,1,0.15999999999999998,0.2,1,0,0,10683
1010,7998190,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,13,3,0,31,21,0,66.96000000000001,4.8,24,0,0,17460
1011,8006109,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,12,2,0,10,0,1,0.6399999999999999,0.4,2,0,0,14122
1012,8014028,delta-debugging,abcde,2000,10,0,1,10,0,1,11,1,0,18,8,0,16,6,0,11.2,3,15,0,0,14988
1013,8021947,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,14,4,0,2.5599999999999996,0.8,4,0,0,9808
1014,8029866,delta-debugging,abcde,2000,10,0,1,10,0,1,11,1,0,10,0,1,12,2,0,0.64,0.6,3,0,0,27132
1015,8037785,delta-debugging,abcde,2000,10,0,1,10,0,1,11,1,0,10,0,1,11,1,0,0.24,0.4,2,0,0,14646
1016,8045704,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,14,4,0,12,2,0,2.56,1.2,6,0,0,13503
1017,8053623,delta-debugging,abcde,2000,10,0,1,10,0,1,11,1,0,10,0,1,26,16,0,39.839999999999996,3.4,17,0,0,10025
1018,8061542,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,18128
1019,8069461,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,20,10,0,16,2,10,0,0,29098
1020,8077380,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,15,5,0,4,1,5,0,0,20381
1021,8085299,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,11,1,0,0.16,0.2,1,0,0,14423
1022,8093218,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,13,3,0,34,24,0,87.84,5.4,27,0,0,12348
1023,8101137,delta-debugging,abcde,2000,10,0,1,10,0,1,11,1,0,14,4,0,10,0,1,2.4,1,5,0,0,24423
1024,8109056,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,11,1,0,0.16,0.2,1,0,0,25545
1025,8116975,delta-debugging,abcde,2000,10,0,1,10,0,1,11,1,0,14,4,0,20,10,0,14.4,3,15,0,0,11070
1026,8124894,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,24,14,0,30.4,3,15,0,0,9440
1027,8132813,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,13,3,0,10,0,1,1.44,0.6,3,0,0,16580
1028,8140732,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,13,3,0,1.36,0.8,4,0,0,13284
1029,8148651,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,12,2,0,10,0,1,0.6399999999999999,0.4,2,0,0,19565
1030,8156570,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,21227
1031,8164489,delta-debugging,abcde,2000,10,0,1,11,1,0,10,0,1,10,0,1,11,1,0,0.24,0.4,2,0,0,26018
1032,8172408,delta-debugging,abcde,2000,10,0,1,10,0,1,11,1,0,10,0,1,12,2,0,0.64,0.6,3,0,0,14438
1033,8180327,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,15,5,0,3.7600000000000002,1.2,6,0,0,8828
1034,8188246,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,19711
1035,8196165,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,13,3,0,29,19,0,54.64,4.4,22,0,0,20963
1036,8204084,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,51,41,0,268.96,8.2,41,0,0,16069
1037,8212003,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,20197
1038,8219922,delta-debugging,abcde,2000,10,0,1,10,0,1,11,1,0,11,1,0,16,6,0,5.04,1.6,8,0,0,16760
1039,8227841,delta-debugging,abcde,2000,10,0,1,11,1,0,11,1,0,18,8,0,19,9,0,14.959999999999999,3.8,19,0,0,21908
1040,8235760,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,12,2,0,10,0,1,0.6399999999999999,0.4,2,0,0,15324
1041,8243679,delta-debugging,abcde,2000,11,1,0,11,1,0,10,0,1,12,2,0,120,110,0,1901.36,22.8,114,0,0,18725
1042,8251598,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,12,2,0,27,17,0,44.160000000000004,3.8,19,0,0,15687
1043,8259517,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,12,2,0,12,2,0,0.9600000000000002,0.8,4,0,0,10740
1044,8267436,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,20,10,0,16,2,10,0,0,15675
1045,8275355,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,20382
1046,8283274,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,17,7,0,7.44,1.6,8,0,0,18198
1047,8291193,delta-debugging,abcde,2000,10,0,1,12,2,0,11,1,0,11,1,0,15,5,0,2.96,1.8,9,0,0,8738
1048,8299112,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,10,0,1,11,1,0,0.16,0.2,1,0,0,28261
1049,8307031,delta-debugging,abcde,2000,10,0,1,10,0,1,10,0,1,11,1,0,12,2,0,0.64,0.6,3,0,0,13789
1050,8314950,delta-debugging,edcba,100,11,1,0,65,55,0,2902218,2902208,0,499934,499924,0,861360,861350,0,1155821570215.44,852707.6,4263538,0,0,1331
1051,8322869,delta-debugging,edcba,100,10,0,1,59,49,0,20831,20821,0,150420,150410,0,1658031,1658021,0,420564378252.56006,365860.2,1829301,0,0,1353
1052,8330788,delta-debugging,edcba,100,14,4,0,883026,883016,0,251479,251469,0,471425,471415,0,453335,453325,0,84520951438.96,411845.8,2059229,0,0,1200
1053,8338707,delta-debugging,edcba,100,10,0,1,579,569,0,1081086,1081076,0,1256351,1256341,0,4334142,4334132,0,2525677364411.44,1334423.6,6672118,0,0,1126
1054,8346626,delta-debugging,edcba,100,10,0,1,23,13,0,69837,69827,0,697938,697928,0,4359193,4359183,0,2847466083898.159,1025390.2,5126951,0,0,1192
1055,8354545,delta-debugging,edcba,100,16,6,0,22,12,0,13381,13371,0,1873360,1873350,0,4579016,4579006,0,3223148654670.4,1293149,6465745,0,0,1208
1056,8362464,delta-debugging,edcba,100,13,3,0,13,3,0,512950,512940,0,2447945,2447935,0,4214848,4214838,0,2744432788138.96,1435143.8,7175719,0,0,1277
1057,8370383,delta-debugging,edcba,100,11,1,0,56,46,0,2151745,2151735,0,538013,538003,0,5117294,5117284,0,3783188200570.961,1561413.8,7807069,0,0,1268
1058,8378302,delta-debugging,edcba,100,10,0,1,15,5,0,878868,878858,0,4054814,4054804,0,2457273,2457263,0,2465359812158.8,1478186,7390930,0,0,1202
1059,8386221,delta-debugging,edcba,100,11,1,0,326,316,0,1080082,1080072,0,88486,88476,0,5413038,5413028,0,4362198532742.2397,1316378.6,6581893,0,0,1191
1060,8394140,delta-debugging,edcba,100,11,1,0,55,45,0,2195,2185,0,85613,85603,0,1433593,1433583,0,319910186034.24005,304283.4,1521417,0,0,1242
1061,8402059,delta-debugging,edcba,100,15,5,0,21,11,0,591655,591645,0,1032567,1032557,0,2010902,2010892,0,563419891532.8,727022,3635110,0,0,1201
1062,8409978,delta-debugging,edcba,100,10,0,1,90,80,0,129107,129097,0,345083,345073,0,3856129,3856119,0,2250995204813.3604,866073.8,4330369,0,0,1236
1063,8417897,delta-debugging,edcba,100,10,0,1,13,3,0,182,172,0,1545891,1545881,0,649975,649965,0,369540190098.16003,439204.2,2196021,0,0,1391
1064,8425816,delta-debugging,edcba,100,10,0,1,554,544,0,156647,156637,0,373447,373437,0,187880,187870,0,19208154869.04,143697.6,718488,0,0,1640
1065,8433735,delta-debugging,edcba,100,11,1,0,170,160,0,2453977,2453967,0,3225062,3225052,0,290994,290984,0,1875802903254.1597,1194032.8,5970164,0,0,1240
1066,8441654,delta-debugging,edcba,100,16,6,0,11,1,0,1057829,1057819,0,1593896,1593886,0,7643856,7643846,0,8177626476647.44,2059111.6,10295558,0,0,1349
1067,8449573,delta-debugging,edcba,100,15,5,0,1005,995,0,255890,255880,0,723814,723804,0,2446937,2446927,0,845423220946.1599,685522.2,3427611,0,0,1167
1068,8457492,delta-debugging,edcba,100,10,0,1,14,4,0,2587322,2587312,0,2628708,2628698,0,3630595,3630585,0,2226584245885.7603,1769319.8,8846599,0,0,1361
1069,8465411,delta-debugging,edcba,100,10,0,1,4610,4600,0,1665838,1665828,0,435167,435157,0,2894973,2894963,0,1268816082308.2397,1000109.6,5000548,0,0,1109
1070,8473330,delta-debugging,edcba,100,11,1,0,824,814,0,3679887,3679877,0,1464245,1464235,0,7502088,7502078,0,7995461351406,2529401,12647005,0,0,1461
1071,8481249,delta-debugging,edcba,100,11,1,0,16,6,0,2107336,2107326,0,1443210,1443200,0,3142273,3142263,0,1487752442391.7603,1338559.2,6692796,0,0,1305
1072,8489168,delta-debugging,edcba,100,10,0,1,4748,4738,0,430275,430265,0,2854077,2854067,0,6872529,6872519,0,6982157612746.961,2032317.8,10161589,0,0,1293
1073,8497087,delta-debugging,edcba,100,11,1,0,341,331,0,447505,447495,0,119469,119459,0,4504298,4504288,0,3071792031343.3604,1014314.8,5071574,0,0,1321
1074,8505006,delta-debugging,edcba,100,11,1,0,27,17,0,1049,1039,0,2234977,2234967,0,8913335,8913325,0,11916168900352.959,2229869.8,11149349,0,0,1340
1075,8512925,delta-debugging,edcba,100,11,1,0,26,16,0,1838234,1838224,0,4664532,4664522,0,3733843,3733833,0,3624152460272.56,2047319.2,10236596,0,0,1363
1076,8520844,delta-debugging,edcba,100,14,4,0,2600875,2600865,0,457321,457311,0,155264,155254,0,168032,168022,0,947823671994.96,676291.2,3381456,0,0,1383
1077,8528763,delta-debugging,edcba,100,11,1,0,8357,8347,0,3216851,3216841,0,2927312,2927302,0,8500764,8500754,0,9647306690681.2,2930649,14653245,0,0,1138
1078,8536682,delta-debugging,edcba,100,19,9,0,10,0,1,333422,333412,0,297150,297140,0,3274763,3274753,0,1574633492942.9604,781062.8,3905314,0,0,1286
1079,8544601,delta-debugging,edcba,100,11,1,0,13,3,0,82616,82606,0,732765,732755,0,9823992,9823982,0,14883047012062.637,2127869.4,10639347,0,0,1289
1080,8552520,delta-debugging,edcba,100,21,11,0,7749,7739,0,492817,492807,0,2516241,2516231,0,3880084,3880074,0,2423194046583.84,1379372.4,6896862,0,0,1132
1081,8560439,delta-debugging,edcba,100,17,7,0,7840,7830,0,1002272,1002262,0,38313,38303,0,113489,113479,0,149788307442.15997,232376.2,1161881,0,0,1263
1082,8568358,delta-debugging,edcba,100,10,0,1,59,49,0,13835,13825,0,346128,346118,0,3844304,3844294,0,2272676201485.36,840857.2,4204286,0,0,1753
1083,8576277,delta-debugging,edcba,100,12,2,0,8660,8650,0,14954,14944,0,309788,309778,0,5952874,5952864,0,5525898543778.241,1257247.6,6286238,0,0,1256
1084,8584196,delta-debugging,edcba,100,12,2,0,40,30,0,143108,143098,0,878176,878166,0,6100640,6100630,0,5572994593813.76,1424385.2,7121926,0,0,1066
1085,8592115,delta-debugging,edcba,100,10,0,1,12,2,0,663415,663405,0,9288087,9288077,0,9592818,9592808,0,20466915184113.836,3908858.4,19544292,0,0,1205
1086,8600034,delta-debugging,edcba,100,10,0,1,10,0,1,2406149,2406139,0,2867021,2867011,0,9527651,9527641,0,12194503428237.36,2960158.2,14800791,0,0,1473
1087,8607953,delta-debugging,edcba,100,14,4,0,146363,146353,0,1031162,1031152,0,1038809,1038799,0,7089725,7089715,0,7021488595209.841,1861204.6,9306023,0,0,1438
1088,8615872,delta-debugging,edcba,100,10,0,1,10021,10011,0,2794925,2794915,0,984740,984730,0,592505,592495,0,1058348819582.1599,876430.2,4382151,0,0,1390
1089,8623791,delta-debugging,edcba,100,12,2,0,41,31,0,2169318,2169308,0,229382,229372,0,2999507,2999497,0,1585471345280.4,1079642,5398210,0,0,1302
1090,8631710,delta-debugging,edcba,100,11,1,0,16,6,0,11610,11600,0,3358418,3358408,0,5219566,5219556,0,4753331539765.76,1717914.2,8589571,0,0,1449
1091,8639629,delta-debugging,edcba,100,19,9,0,2653,2643,0,1055366,1055356,0,68403,68393,0,5158283,5158273,0,3965363151997.7607,1256934.8,6284674,0,0,1121
1092,8647548,delta-debugging,edcba,100,10,0,1,3506,3496,0,430388,430378,0,2819596,2819586,0,3120152,3120142,0,1949205653115.8398,1274720.4,6373602,0,0,1127
1093,8655467,delta-debugging,edcba,100,11,1,0,11,1,0,4776190,4776180,0,628564,628554,0,8754316,8754306,0,11949830998680.238,2831808.4,14159042,0,0,1221
1094,8663386,delta-debugging,edcba,100,10,0,1,2199,2189,0,4306605,4306595,0,737465,737455,0,7469586,7469576,0,8711209151940.4,2503163,12515815,0,0,1123
1095,8671305,delta-debugging,edcba,100,10,0,1,1430,1420,0,12153,12143,0,142095,142085,0,7899035,7899025,0,9887876427862.64,1610934.6,8054673,0,0,1328
1096,8679224,delta-debugging,edcba,100,10,0,1,11,1,0,8829,8819,0,1513563,1513553,0,8534901,8534891,0,10981114601462.559,2011452.8,10057264,0,0,1445
1097,8687143,delta-debugging,edcba,100,10,0,1,55751,55741,0,319872,319862,0,3965347,3965337,0,5740398,5740388,0,5690947164704.24,2016265.6,10081328,0,0,1339
1098,8695062,delta-debugging,edcba,100,17,7,0,245956,245946,0,2018897,2018887,0,921975,921965,0,608735,608725,0,495150028880.8,759106,3795530,0,0,1275
1099,8702981,delta-debugging,edcba,100,11,1,0,224,214,0,119599,119589,0,822811,822801,0,6709455,6709445,0,6799436285568.8,1530410,7652050,0,0,1353
1100,8710900,delta-debugging,edcba,500,10,0,1,17,7,0,1513868,1513858,0,438292,438282,0,3850036,3850026,0,2114703010405.4402,1160434.6,5802173,0,0,13752
1101,8718819,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,1468,1458,0,2746763,2746753,0,1206824285733.76,549642.2,2748211,0,0,13910
1102,8726738,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,303,293,0,5813357,5813347,0,5407064283667.6,1162728,5813640,0,0,11982
1103,8734657,delta-debugging,edcba,500,10,0,1,11,1,0,13,3,0,2878,2868,0,7190950,7190940,0,8271888018153.039,1438762.4,7193812,0,0,12477
1104,8742576,delta-debugging,edcba,500,10,0,1,10,0,1,11,1,0,82270,82260,0,6892042,6892032,0,7555743845331.041,1394858.6,6974293,0,0,12799
1105,8750495,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,16,6,0,35,25,0,93.76,6.2,31,0,0,14415
1106,8758414,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,14,4,0,32,22,0,72.96,5.2,26,0,0,15223
1107,8766333,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,15,5,0,115,105,0,1726,22,110,0,0,11892
1108,8774252,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,18028,18018,0,7271373,7271363,0,8449205890692.159,1457876.2,7289381,0,0,14429
1109,8782171,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,11,1,0,46213,46203,0,341551057.35999995,9240.8,46204,0,0,14698
1110,8790090,delta-debugging,edcba,500,11,1,0,10,0,1,11,1,0,12,2,0,12,2,0,0.56,1.2,6,0,0,13174
1111,8798009,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,17,7,0,10,0,1,7.840000000000001,1.4,7,0,0,10218
1112,8805928,delta-debugging,edcba,500,10,0,1,10,0,1,12,2,0,13,3,0,19,9,0,10.959999999999999,2.8,14,0,0,15075
1113,8813847,delta-debugging,edcba,500,10,0,1,10,0,1,17,7,0,147,137,0,1366832,1366822,0,298896637894.16003,273393.2,1366966,0,0,11425
1114,8821766,delta-debugging,edcba,500,10,0,1,48,38,0,4220925,4220915,0,3263836,3263826,0,2423093,2423083,0,2941373787925.04,1981572.4,9907862,0,0,12824
1115,8829685,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,10,0,1,24458,24448,0,95632752.64000002,4889.6,24448,0,0,12357
1116,8837604,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,21,11,0,14,4,0,18.4,3,15,0,0,9794
1117,8845523,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,13,3,0,21,11,0,18.160000000000004,2.8,14,0,0,15176
1118,8853442,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,1186,1176,0,5272705,5272695,0,4447714176214.56,1054774.2,5273871,0,0,12245
1119,8861361,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,180304,180294,0,5849671,5849661,0,5395793656190.4,1205991,6029955,0,0,12674
1120,8869280,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,12,2,0,10,0,1,0.6399999999999999,0.4,2,0,0,15865
1121,8877199,delta-debugging,edcba,500,11,1,0,10,0,1,10,0,1,17,7,0,18,8,0,12.559999999999999,3.2,16,0,0,9457
1122,8885118,delta-debugging,edcba,500,10,0,1,11,1,0,828,818,0,2411491,2411481,0,1470738,1470728,0,992540168542.6399,776605.6,3883028,0,0,14185
1123,8893037,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,15,5,0,20,10,0,16,3,15,0,0,13606
1124,8900956,delta-debugging,edcba,500,10,0,1,10,0,1,15,5,0,155361,155351,0,4523821,4523811,0,3222015826833.84,935833.4,4679167,0,0,13796
1125,8908875,delta-debugging,edcba,500,11,1,0,10,0,1,10,0,1,11,1,0,17,7,0,6.959999999999999,1.8,9,0,0,10582
1126,8916794,delta-debugging,edcba,500,10,0,1,10,0,1,43,33,0,718105,718095,0,2964771,2964761,0,1318546787994.1604,736577.8,3682889,0,0,12470
1127,8924713,delta-debugging,edcba,500,10,0,1,10,0,1,11,1,0,10,0,1,15,5,0,3.7600000000000002,1.2,6,0,0,11368
1128,8932632,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,27,17,0,631323,631313,0,63768118095.6,126266,631330,0,0,14617
1129,8940551,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,100107,100097,0,5656388,5656378,0,5075446120633.6,1151295,5756475,0,0,13592
1130,8948470,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,10,0,1,13,3,0,1.44,0.6,3,0,0,13022
1131,8956389,delta-debugging,edcba,500,10,0,1,10,0,1,11,1,0,12,2,0,162690,162680,0,4234326141.4399996,32536.6,162683,0,0,13688
1132,8964308,delta-debugging,edcba,500,10,0,1,10,0,1,16,6,0,860,850,0,8417539,8417529,0,11336190797346.4,1683677,8418385,0,0,12887
1133,8972227,delta-debugging,edcba,500,10,0,1,10,0,1,11,1,0,10,0,1,23,13,0,26.160000000000004,2.8,14,0,0,9618
1134,8980146,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,10,0,1,13,3,0,1.44,0.6,3,0,0,14061
1135,8988065,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,14,4,0,286212,286202,0,13105761986.559998,57241.2,286206,0,0,13479
1136,8995984,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,12,2,0,17,7,0,7.359999999999999,1.8,9,0,0,12936
1137,9003903,delta-debugging,edcba,500,10,0,1,10,0,1,11,1,0,9389,9379,0,4069259,4069249,0,2646366497142.9604,815725.8,4078629,0,0,10213
1138,9011822,delta-debugging,edcba,500,10,0,1,13,3,0,10,0,1,11,1,0,32,22,0,71.75999999999999,5.2,26,0,0,9190
1139,9019741,delta-debugging,edcba,500,10,0,1,10,0,1,11,1,0,107765,107755,0,191979,191969,0,6099244372.4,59945,299725,0,0,13709
1140,9027660,delta-debugging,edcba,500,10,0,1,10,0,1,14,4,0,11,1,0,54,44,0,294.56000000000006,9.8,49,0,0,13170
1141,9035579,delta-debugging,edcba,500,10,0,1,10,0,1,13,3,0,11,1,0,991,981,0,153665.2,197,985,0,0,13174
1142,9043498,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,12,2,0,2576,2566,0,1053087.0400000003,513.6,2568,0,0,14384
1143,9051417,delta-debugging,edcba,500,10,0,1,12,2,0,52,42,0,1380909,1380899,0,7801696,7801686,0,9181810284447.36,1836525.8,9182629,0,0,12195
1144,9059336,delta-debugging,edcba,500,10,0,1,10,0,1,11,1,0,13,3,0,312,302,0,14497.36,61.2,306,0,0,14531
1145,9067255,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,4400,4390,0,8953992,8953982,0,12824665430069.44,1791674.4,8958372,0,0,12715
1146,9075174,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,20,10,0,20,10,0,24,4,20,0,0,9657
1147,9083093,delta-debugging,edcba,500,10,0,1,10,0,1,10,0,1,10,0,1,3751,3741,0,2239212.9600000004,748.2,3741,0,0,15836
1148,9091012,delta-debugging,edcba,500,10,0,1,13,3,0,10,0,1,14,4,0,18,8,0,8.8,3,15,0,0,14456
1149,9098931,delta-debugging,edcba,500,10,0,1,10,0,1,13,3,0,10,0,1,313552,313542,0,15729298473.6,62709,313545,0,0,12945
1150,9106850,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,14,4,0,21,11,0,18.4,3,15,0,0,14527
1151,9114769,delta-debugging,edcba,2000,10,0,1,10,0,1,11,1,0,10,0,1,13,3,0,1.36,0.8,4,0,0,10012
1152,9122688,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,10,0,1,11,1,0,0.16,0.2,1,0,0,19038
1153,9130607,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,14,4,0,15,5,0,4.96,1.8,9,0,0,28506
1154,9138526,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,14,4,0,11,1,0,2.4,1,5,0,0,21332
1155,9146445,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,10,0,1,10,0,1,0,0,0,0,0,13412
1156,9154364,delta-debugging,edcba,2000,10,0,1,10,0,1,10,0,1,12,2,0,16,6,0,5.4399999999999995,1.6,8,0,0,11891
1157,9162283,delta-debugging,edcba,2000,10,0,1,10,0,1,12,2,0,15,5,0,16,6,0,6.24,2.6,13,0,0,12217
