trial_id,seed,algorithm,start_value,target_value,budget,final_value,distance,attempts_used,converged,convergence_attempt
2452,19417388,random-weighted,10000,10,500,10,0,2,1,2
2453,19425307,random-weighted,10000,10,500,10,0,2,1,2
2454,19433226,random-weighted,10000,10,500,10,0,2,1,2
2455,19441145,random-weighted,10000,10,500,10,0,2,1,2
2456,19449064,random-weighted,10000,10,500,10,0,2,1,2
2457,19456983,random-weighted,10000,10,500,10,0,2,1,2
2458,19464902,random-weighted,10000,10,500,10,0,2,1,2
2459,19472821,random-weighted,10000,10,500,10,0,3,1,3
2460,19480740,random-weighted,10000,10,500,10,0,2,1,2
2461,19488659,random-weighted,10000,10,500,10,0,2,1,2
2462,19496578,random-weighted,10000,10,500,10,0,3,1,3
2463,19504497,random-weighted,10000,10,500,10,0,2,1,2
2464,19512416,random-weighted,10000,10,500,10,0,2,1,2
2465,19520335,random-weighted,10000,10,500,10,0,2,1,2
2466,19528254,random-weighted,10000,10,500,10,0,2,1,2
2467,19536173,random-weighted,10000,10,500,10,0,2,1,2
2468,19544092,random-weighted,10000,10,500,10,0,1,1,1
2469,19552011,random-weighted,10000,10,500,10,0,2,1,2
2470,19559930,random-weighted,10000,10,500,10,0,3,1,3
2471,19567849,random-weighted,10000,10,500,10,0,2,1,2
2472,19575768,random-weighted,10000,10,500,10,0,2,1,2
2473,19583687,random-weighted,10000,10,500,10,0,2,1,2
2474,19591606,random-weighted,10000,10,500,10,0,2,1,2
2475,19599525,random-weighted,10000,10,500,10,0,2,1,2
2476,19607444,random-weighted,10000,10,500,10,0,2,1,2
2477,19615363,random-weighted,10000,10,500,10,0,2,1,2
2478,19623282,random-weighted,10000,10,500,10,0,3,1,3
2479,19631201,random-weighted,10000,10,500,10,0,3,1,3
2480,19639120,random-weighted,10000,10,500,10,0,3,1,3
2481,19647039,random-weighted,10000,10,500,10,0,2,1,2
2482,19654958,random-weighted,10000,10,500,10,0,2,1,2
2483,19662877,random-weighted,10000,10,500,10,0,2,1,2
2484,19670796,random-weighted,10000,10,500,10,0,2,1,2
2485,19678715,random-weighted,10000,10,500,10,0,2,1,2
2486,19686634,random-weighted,10000,10,500,10,0,2,1,2
2487,19694553,random-weighted,10000,10,500,10,0,2,1,2
2488,19702472,random-weighted,10000,10,500,10,0,2,1,2
2489,19710391,random-weighted,10000,10,500,10,0,2,1,2
2490,19718310,random-weighted,10000,10,500,10,0,2,1,2
2491,19726229,random-weighted,10000,10,500,10,0,3,1,3
2492,19734148,random-weighted,10000,10,500,10,0,2,1,2
2493,19742067,random-weighted,10000,10,500,10,0,2,1,2
2494,19749986,random-weighted,10000,10,500,10,0,2,1,2
2495,19757905,random-weighted,10000,10,500,10,0,2,1,2
2496,19765824,random-weighted,10000,10,500,10,0,2,1,2
2497,19773743,random-weighted,10000,10,500,10,0,2,1,2
2498,19781662,random-weighted,10000,10,500,10,0,2,1,2
2499,19789581,random-weighted,10000,10,500,10,0,2,1,2
2500,19797500,random-weighted,10000000,10,20,10,0,5,1,5
2501,19805419,random-weighted,10000000,10,20,10,0,6,1,6
2502,19813338,random-weighted,10000000,10,20,10,0,5,1,5
2503,19821257,random-weighted,10000000,10,20,10,0,5,1,5
2504,19829176,random-weighted,10000000,10,20,10,0,5,1,5
2505,19837095,random-weighted,10000000,10,20,10,0,4,1,4
2506,19845014,random-weighted,10000000,10,20,10,0,4,1,4
2507,19852933,random-weighted,10000000,10,20,10,0,5,1,5
2508,19860852,random-weighted,10000000,10,20,10,0,5,1,5
2509,19868771,random-weighted,10000000,10,20,10,0,4,1,4
2510,19876690,random-weighted,10000000,10,20,10,0,5,1,5
2511,19884609,random-weighted,10000000,10,20,10,0,4,1,4
2512,19892528,random-weighted,10000000,10,20,10,0,4,1,4
2513,19900447,random-weighted,10000000,10,20,10,0,4,1,4
2514,19908366,random-weighted,10000000,10,20,10,0,4,1,4
2515,19916285,random-weighted,10000000,10,20,10,0,4,1,4
2516,19924204,random-weighted,10000000,10,20,10,0,5,1,5
2517,19932123,random-weighted,10000000,10,20,10,0,4,1,4
2518,19940042,random-weighted,10000000,10,20,10,0,4,1,4
2519,19947961,random-weighted,10000000,10,20,10,0,4,1,4
2520,19955880,random-weighted,10000000,10,20,10,0,4,1,4
2521,19963799,random-weighted,10000000,10,20,10,0,5,1,5
2522,19971718,random-weighted,10000000,10,20,10,0,5,1,5
2523,19979637,random-weighted,10000000,10,20,10,0,4,1,4
2524,19987556,random-weighted,10000000,10,20,10,0,5,1,5
2525,19995475,random-weighted,10000000,10,20,10,0,4,1,4
2526,20003394,random-weighted,10000000,10,20,10,0,6,1,6
2527,20011313,random-weighted,10000000,10,20,10,0,5,1,5
2528,20019232,random-weighted,10000000,10,20,10,0,5,1,5
2529,20027151,random-weighted,10000000,10,20,10,0,5,1,5
2530,20035070,random-weighted,10000000,10,20,10,0,5,1,5
2531,20042989,random-weighted,10000000,10,20,10,0,5,1,5
2532,20050908,random-weighted,10000000,10,20,10,0,3,1,3
2533,20058827,random-weighted,10000000,10,20,10,0,5,1,5
2534,20066746,random-weighted,10000000,10,20,10,0,5,1,5
2535,20074665,random-weighted,10000000,10,20,10,0,5,1,5
2536,20082584,random-weighted,10000000,10,20,10,0,4,1,4
2537,20090503,random-weighted,10000000,10,20,10,0,5,1,5
2538,20098422,random-weighted,10000000,10,20,10,0,3,1,3
2539,20106341,random-weighted,10000000,10,20,10,0,5,1,5
2540,20114260,random-weighted,10000000,10,20,10,0,5,1,5
2541,20122179,random-weighted,10000000,10,20,10,0,4,1,4
2542,20130098,random-weighted,10000000,10,20,10,0,4,1,4
2543,20138017,random-weighted,10000000,10,20,10,0,4,1,4
2544,20145936,random-weighted,10000000,10,20,10,0,5,1,5
2545,20153855,random-weighted,10000000,10,20,10,0,5,1,5
2546,20161774,random-weighted,10000000,10,20,10,0,4,1,4
2547,20169693,random-weighted,10000000,10,20,10,0,3,1,3
2548,20177612,random-weighted,10000000,10,20,10,0,5,1,5
2549,20185531,random-weighted,10000000,10,20,10,0,4,1,4
2550,20193450,random-weighted,10000000,10,20,10,0,4,1,4
2551,20201369,random-weighted,10000000,10,20,10,0,4,1,4
2552,20209288,random-weighted,10000000,10,20,10,0,4,1,4
2553,20217207,random-weighted,10000000,10,20,10,0,5,1,5
2554,20225126,random-weighted,10000000,10,20,10,0,4,1,4
2555,20233045,random-weighted,10000000,10,20,10,0,5,1,5
2556,20240964,random-weighted,10000000,10,20,10,0,4,1,4
2557,20248883,random-weighted,10000000,10,20,10,0,5,1,5
2558,20256802,random-weighted,10000000,10,20,10,0,6,1,6
2559,20264721,random-weighted,10000000,10,20,10,0,4,1,4
2560,20272640,random-weighted,10000000,10,20,10,0,5,1,5
2561,20280559,random-weighted,10000000,10,20,10,0,5,1,5
2562,20288478,random-weighted,10000000,10,20,10,0,5,1,5
2563,20296397,random-weighted,10000000,10,20,10,0,5,1,5
2564,20304316,random-weighted,10000000,10,20,10,0,5,1,5
2565,20312235,random-weighted,10000000,10,20,10,0,5,1,5
2566,20320154,random-weighted,10000000,10,20,10,0,5,1,5
2567,20328073,random-weighted,10000000,10,20,10,0,4,1,4
2568,20335992,random-weighted,10000000,10,20,10,0,5,1,5
2569,20343911,random-weighted,10000000,10,20,10,0,5,1,5
2570,20351830,random-weighted,10000000,10,20,10,0,4,1,4
2571,20359749,random-weighted,10000000,10,20,10,0,4,1,4
2572,20367668,random-weighted,10000000,10,20,10,0,4,1,4
2573,20375587,random-weighted,10000000,10,20,10,0,6,1,6
2574,20383506,random-weighted,10000000,10,20,10,0,4,1,4
2575,20391425,random-weighted,10000000,10,20,10,0,5,1,5
2576,20399344,random-weighted,10000000,10,20,10,0,5,1,5
2577,20407263,random-weighted,10000000,10,20,10,0,5,1,5
2578,20415182,random-weighted,10000000,10,20,10,0,5,1,5
2579,20423101,random-weighted,10000000,10,20,10,0,5,1,5
2580,20431020,random-weighted,10000000,10,20,10,0,5,1,5
2581,20438939,random-weighted,10000000,10,20,10,0,5,1,5
2582,20446858,random-weighted,10000000,10,20,10,0,5,1,5
2583,20454777,random-weighted,10000000,10,20,10,0,4,1,4
2584,20462696,random-weighted,10000000,10,20,10,0,6,1,6
2585,20470615,random-weighted,10000000,10,20,10,0,4,1,4
2586,20478534,random-weighted,10000000,10,20,10,0,5,1,5
2587,20486453,random-weighted,10000000,10,20,10,0,4,1,4
2588,20494372,random-weighted,10000000,10,20,10,0,5,1,5
2589,20502291,random-weighted,10000000,10,20,10,0,4,1,4
2590,20510210,random-weighted,10000000,10,20,10,0,4,1,4
2591,20518129,random-weighted,10000000,10,20,10,0,5,1,5
2592,20526048,random-weighted,10000000,10,20,10,0,5,1,5
2593,20533967,random-weighted,10000000,10,20,10,0,4,1,4
2594,20541886,random-weighted,10000000,10,20,10,0,4,1,4
2595,20549805,random-weighted,10000000,10,20,10,0,4,1,4
2596,20557724,random-weighted,10000000,10,20,10,0,4,1,4
2597,20565643,random-weighted,10000000,10,20,10,0,5,1,5
2598,20573562,random-weighted,10000000,10,20,10,0,5,1,5
2599,20581481,random-weighted,10000000,10,20,10,0,4,1,4
2600,20589400,random-weighted,10000000,10,50,10,0,4,1,4
2601,20597319,random-weighted,10000000,10,50,10,0,3,1,3
2602,20605238,random-weighted,10000000,10,50,10,0,3,1,3
2603,20613157,random-weighted,10000000,10,50,10,0,4,1,4
2604,20621076,random-weighted,10000000,10,50,10,0,3,1,3
2605,20628995,random-weighted,10000000,10,50,10,0,4,1,4
2606,20636914,random-weighted,10000000,10,50,10,0,4,1,4
2607,20644833,random-weighted,10000000,10,50,10,0,4,1,4
2608,20652752,random-weighted,10000000,10,50,10,0,4,1,4
2609,20660671,random-weighted,10000000,10,50,10,0,3,1,3
2610,20668590,random-weighted,10000000,10,50,10,0,5,1,5
2611,20676509,random-weighted,10000000,10,50,10,0,4,1,4
2612,20684428,random-weighted,10000000,10,50,10,0,5,1,5
2613,20692347,random-weighted,10000000,10,50,10,0,4,1,4
2614,20700266,random-weighted,10000000,10,50,10,0,3,1,3
2615,20708185,random-weighted,10000000,10,50,10,0,4,1,4
2616,20716104,random-weighted,10000000,10,50,10,0,4,1,4
2617,20724023,random-weighted,10000000,10,50,10,0,4,1,4
2618,20731942,random-weighted,10000000,10,50,10,0,4,1,4
2619,20739861,random-weighted,10000000,10,50,10,0,4,1,4
2620,20747780,random-weighted,10000000,10,50,10,0,3,1,3
2621,20755699,random-weighted,10000000,10,50,10,0,4,1,4
2622,20763618,random-weighted,10000000,10,50,10,0,4,1,4
2623,20771537,random-weighted,10000000,10,50,10,0,4,1,4
2624,20779456,random-weighted,10000000,10,50,10,0,4,1,4
2625,20787375,random-weighted,10000000,10,50,10,0,3,1,3
2626,20795294,random-weighted,10000000,10,50,10,0,4,1,4
2627,20803213,random-weighted,10000000,10,50,10,0,4,1,4
2628,20811132,random-weighted,10000000,10,50,10,0,4,1,4
2629,20819051,random-weighted,10000000,10,50,10,0,3,1,3
2630,20826970,random-weighted,10000000,10,50,10,0,4,1,4
2631,20834889,random-weighted,10000000,10,50,10,0,4,1,4
2632,20842808,random-weighted,10000000,10,50,10,0,3,1,3
2633,20850727,random-weighted,10000000,10,50,10,0,4,1,4
2634,20858646,random-weighted,10000000,10,50,10,0,4,1,4
2635,20866565,random-weighted,10000000,10,50,10,0,4,1,4
2636,20874484,random-weighted,10000000,10,50,10,0,3,1,3
2637,20882403,random-weighted,10000000,10,50,10,0,5,1,5
2638,20890322,random-weighted,10000000,10,50,10,0,4,1,4
2639,20898241,random-weighted,10000000,10,50,10,0,4,1,4
2640,20906160,random-weighted,10000000,10,50,10,0,4,1,4
2641,20914079,random-weighted,10000000,10,50,10,0,3,1,3
2642,20921998,random-weighted,10000000,10,50,10,0,3,1,3
2643,20929917,random-weighted,10000000,10,50,10,0,4,1,4
2644,20937836,random-weighted,10000000,10,50,10,0,4,1,4
2645,20945755,random-weighted,10000000,10,50,10,0,4,1,4
2646,20953674,random-weighted,10000000,10,50,10,0,5,1,5
2647,20961593,random-weighted,10000000,10,50,10,0,4,1,4
2648,20969512,random-weighted,10000000,10,50,10,0,4,1,4
2649,20977431,random-weighted,10000000,10,50,10,0,4,1,4
2650,20985350,random-weighted,10000000,10,50,10,0,4,1,4
2651,20993269,random-weighted,10000000,10,50,10,0,4,1,4
2652,21001188,random-weighted,10000000,10,50,10,0,4,1,4
2653,21009107,random-weighted,10000000,10,50,10,0,4,1,4
2654,21017026,random-weighted,10000000,10,50,10,0,5,1,5
2655,21024945,random-weighted,10000000,10,50,10,0,4,1,4
2656,21032864,random-weighted,10000000,10,50,10,0,4,1,4
2657,21040783,random-weighted,10000000,10,50,10,0,4,1,4
2658,21048702,random-weighted,10000000,10,50,10,0,4,1,4
2659,21056621,random-weighted,10000000,10,50,10,0,4,1,4
2660,21064540,random-weighted,10000000,10,50,10,0,4,1,4
2661,21072459,random-weighted,10000000,10,50,10,0,4,1,4
2662,21080378,random-weighted,10000000,10,50,10,0,3,1,3
2663,21088297,random-weighted,10000000,10,50,10,0,4,1,4
2664,21096216,random-weighted,10000000,10,50,10,0,3,1,3
2665,21104135,random-weighted,10000000,10,50,10,0,4,1,4
2666,21112054,random-weighted,10000000,10,50,10,0,4,1,4
2667,21119973,random-weighted,10000000,10,50,10,0,4,1,4
2668,21127892,random-weighted,10000000,10,50,10,0,4,1,4
2669,21135811,random-weighted,10000000,10,50,10,0,4,1,4
2670,21143730,random-weighted,10000000,10,50,10,0,3,1,3
2671,21151649,random-weighted,10000000,10,50,10,0,4,1,4
2672,21159568,random-weighted,10000000,10,50,10,0,3,1,3
2673,21167487,random-weighted,10000000,10,50,10,0,3,1,3
2674,21175406,random-weighted,10000000,10,50,10,0,2,1,2
2675,21183325,random-weighted,10000000,10,50,10,0,4,1,4
2676,21191244,random-weighted,10000000,10,50,10,0,4,1,4
2677,21199163,random-weighted,10000000,10,50,10,0,3,1,3
2678,21207082,random-weighted,10000000,10,50,10,0,4,1,4
2679,21215001,random-weighted,10000000,10,50,10,0,4,1,4
2680,21222920,random-weighted,10000000,10,50,10,0,4,1,4
2681,21230839,random-weighted,10000000,10,50,10,0,4,1,4
2682,21238758,random-weighted,10000000,10,50,10,0,3,1,3
2683,21246677,random-weighted,10000000,10,50,10,0,4,1,4
2684,21254596,random-weighted,10000000,10,50,10,0,4,1,4
2685,21262515,random-weighted,10000000,10,50,10,0,3,1,3
2686,21270434,random-weighted,10000000,10,50,10,0,4,1,4
2687,21278353,random-weighted,10000000,10,50,10,0,4,1,4
2688,21286272,random-weighted,10000000,10,50,10,0,4,1,4
2689,21294191,random-weighted,10000000,10,50,10,0,4,1,4
2690,21302110,random-weighted,10000000,10,50,10,0,3,1,3
2691,21310029,random-weighted,10000000,10,50,10,0,4,1,4
2692,21317948,random-weighted,10000000,10,50,10,0,4,1,4
2693,21325867,random-weighted,10000000,10,50,10,0,4,1,4
2694,21333786,random-weighted,10000000,10,50,10,0,4,1,4
2695,21341705,random-weighted,10000000,10,50,10,0,4,1,4
2696,21349624,random-weighted,10000000,10,50,10,0,3,1,3
2697,21357543,random-weighted,10000000,10,50,10,0,4,1,4
2698,21365462,random-weighted,10000000,10,50,10,0,4,1,4
2699,21373381,random-weighted,10000000,10,50,10,0,4,1,4
2700,21381300,random-weighted,10000000,10,100,10,0,3,1,3
2701,21389219,random-weighted,10000000,10,100,10,0,3,1,3
2702,21397138,random-weighted,10000000,10,100,10,0,4,1,4
2703,21405057,random-weighted,10000000,10,100,10,0,4,1,4
2704,21412976,random-weighted,10000000,10,100,10,0,3,1,3
2705,21420895,random-weighted,10000000,10,100,10,0,3,1,3
2706,21428814,random-weighted,10000000,10,100,10,0,3,1,3
2707,21436733,random-weighted,10000000,10,100,10,0,2,1,2
2708,21444652,random-weighted,10000000,10,100,10,0,3,1,3
2709,21452571,random-weighted,10000000,10,100,10,0,4,1,4
2710,21460490,random-weighted,10000000,10,100,10,0,3,1,3
2711,21468409,random-weighted,10000000,10,100,10,0,4,1,4
2712,21476328,random-weighted,10000000,10,100,10,0,3,1,3
2713,21484247,random-weighted,10000000,10,100,10,0,3,1,3
2714,21492166,random-weighted,10000000,10,100,10,0,4,1,4
2715,21500085,random-weighted,10000000,10,100,10,0,3,1,3
2716,21508004,random-weighted,10000000,10,100,10,0,3,1,3
2717,21515923,random-weighted,10000000,10,100,10,0,4,1,4
2718,21523842,random-weighted,10000000,10,100,10,0,3,1,3
2719,21531761,random-weighted,10000000,10,100,10,0,3,1,3
2720,21539680,random-weighted,10000000,10,100,10,0,3,1,3
2721,21547599,random-weighted,10000000,10,100,10,0,4,1,4
2722,21555518,random-weighted,10000000,10,100,10,0,3,1,3
2723,21563437,random-weighted,10000000,10,100,10,0,3,1,3
2724,21571356,random-weighted,10000000,10,100,10,0,3,1,3
2725,21579275,random-weighted,10000000,10,100,10,0,3,1,3
2726,21587194,random-weighted,10000000,10,100,10,0,3,1,3
2727,21595113,random-weighted,10000000,10,100,10,0,4,1,4
2728,21603032,random-weighted,10000000,10,100,10,0,3,1,3
2729,21610951,random-weighted,10000000,10,100,10,0,3,1,3
2730,21618870,random-weighted,10000000,10,100,10,0,3,1,3
2731,21626789,random-weighted,10000000,10,100,10,0,4,1,4
2732,21634708,random-weighted,10000000,10,100,10,0,3,1,3
2733,21642627,random-weighted,10000000,10,100,10,0,3,1,3
2734,21650546,random-weighted,10000000,10,100,10,0,3,1,3
2735,21658465,random-weighted,10000000,10,100,10,0,4,1,4
2736,21666384,random-weighted,10000000,10,100,10,0,3,1,3
2737,21674303,random-weighted,10000000,10,100,10,0,4,1,4
2738,21682222,random-weighted,10000000,10,100,10,0,4,1,4
2739,21690141,random-weighted,10000000,10,100,10,0,3,1,3
2740,21698060,random-weighted,10000000,10,100,10,0,4,1,4
2741,21705979,random-weighted,10000000,10,100,10,0,3,1,3
2742,21713898,random-weighted,10000000,10,100,10,0,3,1,3
2743,21721817,random-weighted,10000000,10,100,10,0,4,1,4
2744,21729736,random-weighted,10000000,10,100,10,0,3,1,3
2745,21737655,random-weighted,10000000,10,100,10,0,4,1,4
2746,21745574,random-weighted,10000000,10,100,10,0,4,1,4
2747,21753493,random-weighted,10000000,10,100,10,0,3,1,3
2748,21761412,random-weighted,10000000,10,100,10,0,3,1,3
2749,21769331,random-weighted,10000000,10,100,10,0,3,1,3
2750,21777250,random-weighted,10000000,10,100,10,0,3,1,3
2751,21785169,random-weighted,10000000,10,100,10,0,3,1,3
2752,21793088,random-weighted,10000000,10,100,10,0,2,1,2
2753,21801007,random-weighted,10000000,10,100,10,0,3,1,3
2754,21808926,random-weighted,10000000,10,100,10,0,3,1,3
2755,21816845,random-weighted,10000000,10,100,10,0,3,1,3
2756,21824764,random-weighted,10000000,10,100,10,0,2,1,2
2757,21832683,random-weighted,10000000,10,100,10,0,3,1,3
2758,21840602,random-weighted,10000000,10,100,10,0,3,1,3
2759,21848521,random-weighted,10000000,10,100,10,0,4,1,4
2760,21856440,random-weighted,10000000,10,100,10,0,4,1,4
2761,21864359,random-weighted,10000000,10,100,10,0,4,1,4
2762,21872278,random-weighted,10000000,10,100,10,0,4,1,4
2763,21880197,random-weighted,10000000,10,100,10,0,4,1,4
2764,21888116,random-weighted,10000000,10,100,10,0,3,1,3
2765,21896035,random-weighted,10000000,10,100,10,0,3,1,3
2766,21903954,random-weighted,10000000,10,100,10,0,3,1,3
2767,21911873,random-weighted,10000000,10,100,10,0,3,1,3
2768,21919792,random-weighted,10000000,10,100,10,0,4,1,4
2769,21927711,random-weighted,10000000,10,100,10,0,3,1,3
2770,21935630,random-weighted,10000000,10,100,10,0,3,1,3
2771,21943549,random-weighted,10000000,10,100,10,0,4,1,4
2772,21951468,random-weighted,10000000,10,100,10,0,4,1,4
2773,21959387,random-weighted,10000000,10,100,10,0,3,1,3
2774,21967306,random-weighted,10000000,10,100,10,0,3,1,3
2775,21975225,random-weighted,10000000,10,100,10,0,4,1,4
2776,21983144,random-weighted,10000000,10,100,10,0,4,1,4
2777,21991063,random-weighted,10000000,10,100,10,0,3,1,3
2778,21998982,random-weighted,10000000,10,100,10,0,3,1,3
2779,22006901,random-weighted,10000000,10,100,10,0,3,1,3
2780,22014820,random-weighted,10000000,10,100,10,0,4,1,4
2781,22022739,random-weighted,10000000,10,100,10,0,4,1,4
2782,22030658,random-weighted,10000000,10,100,10,0,4,1,4
2783,22038577,random-weighted,10000000,10,100,10,0,3,1,3
2784,22046496,random-weighted,10000000,10,100,10,0,3,1,3
2785,22054415,random-weighted,10000000,10,100,10,0,3,1,3
2786,22062334,random-weighted,10000000,10,100,10,0,3,1,3
2787,22070253,random-weighted,10000000,10,100,10,0,4,1,4
2788,22078172,random-weighted,10000000,10,100,10,0,3,1,3
2789,22086091,random-weighted,10000000,10,100,10,0,4,1,4
2790,22094010,random-weighted,10000000,10,100,10,0,3,1,3
2791,22101929,random-weighted,10000000,10,100,10,0,4,1,4
2792,22109848,random-weighted,10000000,10,100,10,0,3,1,3
2793,22117767,random-weighted,10000000,10,100,10,0,3,1,3
2794,22125686,random-weighted,10000000,10,100,10,0,3,1,3
2795,22133605,random-weighted,10000000,10,100,10,0,3,1,3
2796,22141524,random-weighted,10000000,10,100,10,0,4,1,4
2797,22149443,random-weighted,10000000,10,100,10,0,4,1,4
2798,22157362,random-weighted,10000000,10,100,10,0,4,1,4
2799,22165281,random-weighted,10000000,10,100,10,0,3,1,3
2800,22173200,random-weighted,10000000,10,200,10,0,3,1,3
2801,22181119,random-weighted,10000000,10,200,10,0,4,1,4
2802,22189038,random-weighted,10000000,10,200,10,0,3,1,3
2803,22196957,random-weighted,10000000,10,200,10,0,4,1,4
2804,22204876,random-weighted,10000000,10,200,10,0,3,1,3
2805,22212795,random-weighted,10000000,10,200,10,0,4,1,4
2806,22220714,random-weighted,10000000,10,200,10,0,3,1,3
2807,22228633,random-weighted,10000000,10,200,10,0,3,1,3
2808,22236552,random-weighted,10000000,10,200,10,0,4,1,4
2809,22244471,random-weighted,10000000,10,200,10,0,3,1,3
2810,22252390,random-weighted,10000000,10,200,10,0,4,1,4
2811,22260309,random-weighted,10000000,10,200,10,0,4,1,4
2812,22268228,random-weighted,10000000,10,200,10,0,4,1,4
2813,22276147,random-weighted,10000000,10,200,10,0,4,1,4
2814,22284066,random-weighted,10000000,10,200,10,0,4,1,4
2815,22291985,random-weighted,10000000,10,200,10,0,3,1,3
2816,22299904,random-weighted,10000000,10,200,10,0,4,1,4
2817,22307823,random-weighted,10000000,10,200,10,0,3,1,3
2818,22315742,random-weighted,10000000,10,200,10,0,3,1,3
2819,22323661,random-weighted,10000000,10,200,10,0,4,1,4
2820,22331580,random-weighted,10000000,10,200,10,0,3,1,3
2821,22339499,random-weighted,10000000,10,200,10,0,3,1,3
2822,22347418,random-weighted,10000000,10,200,10,0,3,1,3
2823,22355337,random-weighted,10000000,10,200,10,0,4,1,4
2824,22363256,random-weighted,10000000,10,200,10,0,3,1,3
2825,22371175,random-weighted,10000000,10,200,10,0,4,1,4
2826,22379094,random-weighted,10000000,10,200,10,0,3,1,3
2827,22387013,random-weighted,10000000,10,200,10,0,3,1,3
2828,22394932,random-weighted,10000000,10,200,10,0,4,1,4
2829,22402851,random-weighted,10000000,10,200,10,0,4,1,4
2830,22410770,random-weighted,10000000,10,200,10,0,4,1,4
2831,22418689,random-weighted,10000000,10,200,10,0,3,1,3
2832,22426608,random-weighted,10000000,10,200,10,0,4,1,4
2833,22434527,random-weighted,10000000,10,200,10,0,3,1,3
2834,22442446,random-weighted,10000000,10,200,10,0,4,1,4
2835,22450365,random-weighted,10000000,10,200,10,0,4,1,4
2836,22458284,random-weighted,10000000,10,200,10,0,3,1,3
2837,22466203,random-weighted,10000000,10,200,10,0,3,1,3
2838,22474122,random-weighted,10000000,10,200,10,0,3,1,3
2839,22482041,random-weighted,10000000,10,200,10,0,4,1,4
2840,22489960,random-weighted,10000000,10,200,10,0,3,1,3
2841,22497879,random-weighted,10000000,10,200,10,0,3,1,3
2842,22505798,random-weighted,10000000,10,200,10,0,3,1,3
2843,22513717,random-weighted,10000000,10,200,10,0,4,1,4
2844,22521636,random-weighted,10000000,10,200,10,0,4,1,4
2845,22529555,random-weighted,10000000,10,200,10,0,4,1,4
2846,22537474,random-weighted,10000000,10,200,10,0,3,1,3
2847,22545393,random-weighted,10000000,10,200,10,0,3,1,3
2848,22553312,random-weighted,10000000,10,200,10,0,4,1,4
2849,22561231,random-weighted,10000000,10,200,10,0,3,1,3
2850,22569150,random-weighted,10000000,10,200,10,0,4,1,4
2851,22577069,random-weighted,10000000,10,200,10,0,3,1,3
2852,22584988,random-weighted,10000000,10,200,10,0,3,1,3
2853,22592907,random-weighted,10000000,10,200,10,0,3,1,3
2854,22600826,random-weighted,10000000,10,200,10,0,3,1,3
2855,22608745,random-weighted,10000000,10,200,10,0,4,1,4
2856,22616664,random-weighted,10000000,10,200,10,0,4,1,4
2857,22624583,random-weighted,10000000,10,200,10,0,4,1,4
2858,22632502,random-weighted,10000000,10,200,10,0,3,1,3
2859,22640421,random-weighted,10000000,10,200,10,0,4,1,4
2860,22648340,random-weighted,10000000,10,200,10,0,3,1,3
2861,22656259,random-weighted,10000000,10,200,10,0,3,1,3
2862,22664178,random-weighted,10000000,10,200,10,0,3,1,3
2863,22672097,random-weighted,10000000,10,200,10,0,3,1,3
2864,22680016,random-weighted,10000000,10,200,10,0,2,1,2
2865,22687935,random-weighted,10000000,10,200,10,0,3,1,3
2866,22695854,random-weighted,10000000,10,200,10,0,4,1,4
2867,22703773,random-weighted,10000000,10,200,10,0,4,1,4
2868,22711692,random-weighted,10000000,10,200,10,0,3,1,3
2869,22719611,random-weighted,10000000,10,200,10,0,3,1,3
2870,22727530,random-weighted,10000000,10,200,10,0,4,1,4
2871,22735449,random-weighted,10000000,10,200,10,0,3,1,3
2872,22743368,random-weighted,10000000,10,200,10,0,3,1,3
2873,22751287,random-weighted,10000000,10,200,10,0,4,1,4
2874,22759206,random-weighted,10000000,10,200,10,0,3,1,3
2875,22767125,random-weighted,10000000,10,200,10,0,3,1,3
2876,22775044,random-weighted,10000000,10,200,10,0,3,1,3
2877,22782963,random-weighted,10000000,10,200,10,0,3,1,3
2878,22790882,random-weighted,10000000,10,200,10,0,4,1,4
2879,22798801,random-weighted,10000000,10,200,10,0,4,1,4
2880,22806720,random-weighted,10000000,10,200,10,0,3,1,3
2881,22814639,random-weighted,10000000,10,200,10,0,4,1,4
2882,22822558,random-weighted,10000000,10,200,10,0,3,1,3
2883,22830477,random-weighted,10000000,10,200,10,0,4,1,4
2884,22838396,random-weighted,10000000,10,200,10,0,3,1,3
2885,22846315,random-weighted,10000000,10,200,10,0,4,1,4
2886,22854234,random-weighted,10000000,10,200,10,0,3,1,3
2887,22862153,random-weighted,10000000,10,200,10,0,3,1,3
2888,22870072,random-weighted,10000000,10,200,10,0,3,1,3
2889,22877991,random-weighted,10000000,10,200,10,0,4,1,4
2890,22885910,random-weighted,10000000,10,200,10,0,3,1,3
2891,22893829,random-weighted,10000000,10,200,10,0,4,1,4
2892,22901748,random-weighted,10000000,10,200,10,0,3,1,3
2893,22909667,random-weighted,10000000,10,200,10,0,3,1,3
2894,22917586,random-weighted,10000000,10,200,10,0,3,1,3
2895,22925505,random-weighted,10000000,10,200,10,0,3,1,3
2896,22933424,random-weighted,10000000,10,200,10,0,4,1,4
2897,22941343,random-weighted,10000000,10,200,10,0,3,1,3
2898,22949262,random-weighted,10000000,10,200,10,0,3,1,3
2899,22957181,random-weighted,10000000,10,200,10,0,3,1,3
2900,22965100,random-weighted,10000000,10,500,10,0,3,1,3
2901,22973019,random-weighted,10000000,10,500,10,0,4,1,4
2902,22980938,random-weighted,10000000,10,500,10,0,3,1,3
