trial_id,seed,tests_run,bug_found,claimed_confidence,true_pass_rate,threshold,target_confidence,threshold_actually_met,termination_reason,elapsed_micros,outcome
728,5765032,60,true,0.815721,0.96,0.95,0.99,true,bugFound,61,FN
729,5772951,39,true,0.600936,0.96,0.95,0.99,true,bugFound,47,FN
730,5780870,66,true,0.854378,0.96,0.95,0.99,true,bugFound,65,FN
731,5788789,36,true,0.558218,0.96,0.95,0.99,true,bugFound,45,FN
732,5796708,6,true,0.044381,0.96,0.95,0.99,true,bugFound,25,FN
733,5804627,41,true,0.627636,0.96,0.95,0.99,true,bugFound,48,FN
734,5812546,2,true,0.007250,0.96,0.95,0.99,true,bugFound,22,FN
735,5820465,9,true,0.086138,0.96,0.95,0.99,true,bugFound,27,FN
736,5828384,26,true,0.393904,0.96,0.95,0.99,true,bugFound,38,FN
737,5836303,20,true,0.283028,0.96,0.95,0.99,true,bugFound,34,FN
738,5844222,7,true,0.057245,0.96,0.95,0.99,true,bugFound,25,FN
739,5852141,4,true,0.022593,0.96,0.95,0.99,true,bugFound,23,FN
740,5860060,52,true,0.750006,0.96,0.95,0.99,true,bugFound,56,FN
741,5867979,8,true,0.071211,0.96,0.95,0.99,true,bugFound,26,FN
742,5875898,36,true,0.558218,0.96,0.95,0.99,true,bugFound,45,FN
743,5883817,16,true,0.207772,0.96,0.95,0.99,true,bugFound,33,FN
744,5891736,1,true,0.002500,0.96,0.95,0.99,true,bugFound,22,FN
745,5899655,15,true,0.189240,0.96,0.95,0.99,true,bugFound,33,FN
746,5907574,6,true,0.044381,0.96,0.95,0.99,true,bugFound,29,FN
747,5915493,8,true,0.071211,0.96,0.95,0.99,true,bugFound,28,FN
748,5923412,17,true,0.226477,0.96,0.95,0.99,true,bugFound,32,FN
749,5931331,17,true,0.226477,0.96,0.95,0.99,true,bugFound,124,FN
750,5939250,4,true,0.022593,0.94,0.95,0.9,false,bugFound,24,TN
751,5947169,4,true,0.022593,0.94,0.95,0.9,false,bugFound,25,TN
752,5955088,12,true,0.135424,0.94,0.95,0.9,false,bugFound,29,TN
753,5963007,5,true,0.032774,0.94,0.95,0.9,false,bugFound,25,TN
754,5970926,13,true,0.152986,0.94,0.95,0.9,false,bugFound,29,TN
755,5978845,3,true,0.014019,0.94,0.95,0.9,false,bugFound,23,TN
756,5986764,2,true,0.007250,0.94,0.95,0.9,false,bugFound,22,TN
757,5994683,6,true,0.044381,0.94,0.95,0.9,false,bugFound,25,TN
758,6002602,22,true,0.320580,0.94,0.95,0.9,false,bugFound,37,TN
759,6010521,26,true,0.393904,0.94,0.95,0.9,false,bugFound,40,TN
760,6018440,24,true,0.357624,0.94,0.95,0.9,false,bugFound,41,TN
761,6026359,5,true,0.032774,0.94,0.95,0.9,false,bugFound,25,TN
762,6034278,6,true,0.044381,0.94,0.95,0.9,false,bugFound,25,TN
763,6042197,6,true,0.044381,0.94,0.95,0.9,false,bugFound,25,TN
764,6050116,4,true,0.022593,0.94,0.95,0.9,false,bugFound,23,TN
765,6058035,23,true,0.339183,0.94,0.95,0.9,false,bugFound,36,TN
766,6065954,26,true,0.393904,0.94,0.95,0.9,false,bugFound,38,TN
767,6073873,6,true,0.044381,0.94,0.95,0.9,false,bugFound,25,TN
768,6081792,29,true,0.446458,0.94,0.95,0.9,false,bugFound,40,TN
769,6089711,2,true,0.007250,0.94,0.95,0.9,false,bugFound,22,TN
770,6097630,25,true,0.375873,0.94,0.95,0.9,false,bugFound,41,TN
771,6105549,8,true,0.071211,0.94,0.95,0.9,false,bugFound,26,TN
772,6113468,19,true,0.264160,0.94,0.95,0.9,false,bugFound,35,TN
773,6121387,1,true,0.002500,0.94,0.95,0.9,false,bugFound,21,TN
774,6129306,11,true,0.118360,0.94,0.95,0.9,false,bugFound,28,TN
775,6137225,6,true,0.044381,0.94,0.95,0.9,false,bugFound,25,TN
776,6145144,66,true,0.854378,0.94,0.95,0.9,false,bugFound,140,TN
777,6153063,26,true,0.393904,0.94,0.95,0.9,false,bugFound,39,TN
778,6160982,21,true,0.301849,0.94,0.95,0.9,false,bugFound,35,TN
779,6168901,10,true,0.101895,0.94,0.95,0.9,false,bugFound,27,TN
780,6176820,13,true,0.152986,0.94,0.95,0.9,false,bugFound,29,TN
781,6184739,18,true,0.245293,0.94,0.95,0.9,false,bugFound,33,TN
782,6192658,26,true,0.393904,0.94,0.95,0.9,false,bugFound,38,TN
783,6200577,9,true,0.086138,0.94,0.95,0.9,false,bugFound,27,TN
784,6208496,4,true,0.022593,0.94,0.95,0.9,false,bugFound,23,TN
785,6216415,3,true,0.014019,0.94,0.95,0.9,false,bugFound,22,TN
786,6224334,10,true,0.101895,0.94,0.95,0.9,false,bugFound,27,TN
787,6232253,96,true,0.957841,0.94,0.95,0.9,false,bugFound,86,TN
788,6240172,12,true,0.135424,0.94,0.95,0.9,false,bugFound,28,TN
789,6248091,13,true,0.152986,0.94,0.95,0.9,false,bugFound,29,TN
790,6256010,4,true,0.022593,0.94,0.95,0.9,false,bugFound,23,TN
791,6263929,2,true,0.007250,0.94,0.95,0.9,false,bugFound,22,TN
792,6271848,67,true,0.860051,0.94,0.95,0.9,false,bugFound,65,TN
793,6279767,4,true,0.022593,0.94,0.95,0.9,false,bugFound,23,TN
794,6287686,5,true,0.032774,0.94,0.95,0.9,false,bugFound,25,TN
795,6295605,4,true,0.022593,0.94,0.95,0.9,false,bugFound,24,TN
796,6303524,4,true,0.022593,0.94,0.95,0.9,false,bugFound,23,TN
797,6311443,25,true,0.375873,0.94,0.95,0.9,false,bugFound,37,TN
798,6319362,1,true,0.002500,0.94,0.95,0.9,false,bugFound,21,TN
799,6327281,4,true,0.022593,0.94,0.95,0.9,false,bugFound,23,TN
800,6335200,23,true,0.339183,0.94,0.95,0.95,false,bugFound,36,TN
801,6343119,22,true,0.320580,0.94,0.95,0.95,false,bugFound,116,TN
802,6351038,4,true,0.022593,0.94,0.95,0.95,false,bugFound,24,TN
803,6358957,6,true,0.044381,0.94,0.95,0.95,false,bugFound,24,TN
804,6366876,30,true,0.463403,0.94,0.95,0.95,false,bugFound,41,TN
805,6374795,1,true,0.002500,0.94,0.95,0.95,false,bugFound,21,TN
806,6382714,7,true,0.057245,0.94,0.95,0.95,false,bugFound,25,TN
807,6390633,26,true,0.393904,0.94,0.95,0.95,false,bugFound,43,TN
808,6398552,4,true,0.022593,0.94,0.95,0.95,false,bugFound,34,TN
809,6406471,1,true,0.002500,0.94,0.95,0.95,false,bugFound,23,TN
810,6414390,10,true,0.101895,0.94,0.95,0.95,false,bugFound,28,TN
811,6422309,13,true,0.152986,0.94,0.95,0.95,false,bugFound,30,TN
812,6430228,3,true,0.014019,0.94,0.95,0.95,false,bugFound,27,TN
813,6438147,2,true,0.007250,0.94,0.95,0.95,false,bugFound,27,TN
814,6446066,19,true,0.264160,0.94,0.95,0.95,false,bugFound,36,TN
815,6453985,70,true,0.875873,0.94,0.95,0.95,false,bugFound,83,TN
816,6461904,3,true,0.014019,0.94,0.95,0.95,false,bugFound,26,TN
817,6469823,4,true,0.022593,0.94,0.95,0.95,false,bugFound,33,TN
818,6477742,5,true,0.032774,0.94,0.95,0.95,false,bugFound,25,TN
819,6485661,11,true,0.118360,0.94,0.95,0.95,false,bugFound,29,TN
820,6493580,17,true,0.226477,0.94,0.95,0.95,false,bugFound,33,TN
821,6501499,11,true,0.118360,0.94,0.95,0.95,false,bugFound,29,TN
822,6509418,23,true,0.339183,0.94,0.95,0.95,false,bugFound,41,TN
823,6517337,27,true,0.411691,0.94,0.95,0.95,false,bugFound,40,TN
824,6525256,11,true,0.118360,0.94,0.95,0.95,false,bugFound,29,TN
825,6533175,5,true,0.032774,0.94,0.95,0.95,false,bugFound,25,TN
826,6541094,12,true,0.135424,0.94,0.95,0.95,false,bugFound,30,TN
827,6549013,72,true,0.885486,0.94,0.95,0.95,false,bugFound,165,TN
828,6556932,2,true,0.007250,0.94,0.95,0.95,false,bugFound,23,TN
829,6564851,9,true,0.086138,0.94,0.95,0.95,false,bugFound,28,TN
830,6572770,53,true,0.759207,0.94,0.95,0.95,false,bugFound,60,TN
831,6580689,4,true,0.022593,0.94,0.95,0.95,false,bugFound,24,TN
832,6588608,5,true,0.032774,0.94,0.95,0.95,false,bugFound,25,TN
833,6596527,17,true,0.226477,0.94,0.95,0.95,false,bugFound,34,TN
834,6604446,8,true,0.071211,0.94,0.95,0.95,false,bugFound,28,TN
835,6612365,13,true,0.152986,0.94,0.95,0.95,false,bugFound,31,TN
836,6620284,9,true,0.086138,0.94,0.95,0.95,false,bugFound,29,TN
837,6628203,14,true,0.170953,0.94,0.95,0.95,false,bugFound,32,TN
838,6636122,37,true,0.572813,0.94,0.95,0.95,false,bugFound,49,TN
839,6644041,30,true,0.463403,0.94,0.95,0.95,false,bugFound,42,TN
840,6651960,17,true,0.226477,0.94,0.95,0.95,false,bugFound,33,TN
841,6659879,9,true,0.086138,0.94,0.95,0.95,false,bugFound,27,TN
842,6667798,4,true,0.022593,0.94,0.95,0.95,false,bugFound,24,TN
843,6675717,10,true,0.101895,0.94,0.95,0.95,false,bugFound,28,TN
844,6683636,6,true,0.044381,0.94,0.95,0.95,false,bugFound,26,TN
845,6691555,9,true,0.086138,0.94,0.95,0.95,false,bugFound,27,TN
846,6699474,15,true,0.189240,0.94,0.95,0.95,false,bugFound,32,TN
847,6707393,16,true,0.207772,0.94,0.95,0.95,false,bugFound,34,TN
848,6715312,20,true,0.283028,0.94,0.95,0.95,false,bugFound,35,TN
849,6723231,9,true,0.086138,0.94,0.95,0.95,false,bugFound,30,TN
850,6731150,2,true,0.007250,0.94,0.95,0.99,false,bugFound,22,TN
851,6739069,6,true,0.044381,0.94,0.95,0.99,false,bugFound,25,TN
852,6746988,20,true,0.283028,0.94,0.95,0.99,false,bugFound,130,TN
853,6754907,10,true,0.101895,0.94,0.95,0.99,false,bugFound,29,TN
854,6762826,14,true,0.170953,0.94,0.95,0.99,false,bugFound,31,TN
855,6770745,26,true,0.393904,0.94,0.95,0.99,false,bugFound,72,TN
856,6778664,24,true,0.357624,0.94,0.95,0.99,false,bugFound,39,TN
857,6786583,32,true,0.496350,0.94,0.95,0.99,false,bugFound,45,TN
858,6794502,6,true,0.044381,0.94,0.95,0.99,false,bugFound,45,TN
859,6802421,2,true,0.007250,0.94,0.95,0.99,false,bugFound,34,TN
860,6810340,21,true,0.301849,0.94,0.95,0.99,false,bugFound,45,TN
861,6818259,16,true,0.207772,0.94,0.95,0.99,false,bugFound,34,TN
862,6826178,14,true,0.170953,0.94,0.95,0.99,false,bugFound,32,TN
863,6834097,24,true,0.357624,0.94,0.95,0.99,false,bugFound,46,TN
864,6842016,2,true,0.007250,0.94,0.95,0.99,false,bugFound,23,TN
865,6849935,8,true,0.071211,0.94,0.95,0.99,false,bugFound,32,TN
866,6857854,16,true,0.207772,0.94,0.95,0.99,false,bugFound,35,TN
867,6865773,12,true,0.135424,0.94,0.95,0.99,false,bugFound,34,TN
868,6873692,7,true,0.057245,0.94,0.95,0.99,false,bugFound,26,TN
869,6881611,4,true,0.022593,0.94,0.95,0.99,false,bugFound,24,TN
870,6889530,1,true,0.002500,0.94,0.95,0.99,false,bugFound,22,TN
871,6897449,1,true,0.002500,0.94,0.95,0.99,false,bugFound,22,TN
872,6905368,25,true,0.375873,0.94,0.95,0.99,false,bugFound,39,TN
873,6913287,5,true,0.032774,0.94,0.95,0.99,false,bugFound,26,TN
874,6921206,2,true,0.007250,0.94,0.95,0.99,false,bugFound,22,TN
875,6929125,9,true,0.086138,0.94,0.95,0.99,false,bugFound,28,TN
876,6937044,21,true,0.301849,0.94,0.95,0.99,false,bugFound,35,TN
877,6944963,3,true,0.014019,0.94,0.95,0.99,false,bugFound,23,TN
878,6952882,12,true,0.135424,0.94,0.95,0.99,false,bugFound,29,TN
879,6960801,8,true,0.071211,0.94,0.95,0.99,false,bugFound,31,TN
880,6968720,93,true,0.952099,0.94,0.95,0.99,false,bugFound,85,TN
881,6976639,2,true,0.007250,0.94,0.95,0.99,false,bugFound,23,TN
882,6984558,22,true,0.320580,0.94,0.95,0.99,false,bugFound,52,TN
883,6992477,31,true,0.480038,0.94,0.95,0.99,false,bugFound,63,TN
884,7000396,17,true,0.226477,0.94,0.95,0.99,false,bugFound,33,TN
885,7008315,4,true,0.022593,0.94,0.95,0.99,false,bugFound,23,TN
886,7016234,44,true,0.665043,0.94,0.95,0.99,false,bugFound,49,TN
887,7024153,10,true,0.101895,0.94,0.95,0.99,false,bugFound,27,TN
888,7032072,4,true,0.022593,0.94,0.95,0.99,false,bugFound,29,TN
889,7039991,34,true,0.527974,0.94,0.95,0.99,false,bugFound,45,TN
890,7047910,22,true,0.320580,0.94,0.95,0.99,false,bugFound,39,TN
891,7055829,11,true,0.118360,0.94,0.95,0.99,false,bugFound,28,TN
892,7063748,3,true,0.014019,0.94,0.95,0.99,false,bugFound,22,TN
893,7071667,1,true,0.002500,0.94,0.95,0.99,false,bugFound,22,TN
894,7079586,6,true,0.044381,0.94,0.95,0.99,false,bugFound,24,TN
895,7087505,70,true,0.875873,0.94,0.95,0.99,false,bugFound,67,TN
896,7095424,1,true,0.002500,0.94,0.95,0.99,false,bugFound,21,TN
897,7103343,7,true,0.057245,0.94,0.95,0.99,false,bugFound,25,TN
898,7111262,5,true,0.032774,0.94,0.95,0.99,false,bugFound,27,TN
899,7119181,3,true,0.014019,0.94,0.95,0.99,false,bugFound,22,TN
900,7127100,3,true,0.014019,0.9,0.95,0.9,false,bugFound,22,TN
901,7135019,3,true,0.014019,0.9,0.95,0.9,false,bugFound,22,TN
902,7142938,11,true,0.118360,0.9,0.95,0.9,false,bugFound,31,TN
903,7150857,20,true,0.283028,0.9,0.95,0.9,false,bugFound,33,TN
904,7158776,7,true,0.057245,0.9,0.95,0.9,false,bugFound,92,TN
905,7166695,6,true,0.044381,0.9,0.95,0.9,false,bugFound,25,TN
906,7174614,30,true,0.463403,0.9,0.95,0.9,false,bugFound,40,TN
907,7182533,6,true,0.044381,0.9,0.95,0.9,false,bugFound,25,TN
908,7190452,4,true,0.022593,0.9,0.95,0.9,false,bugFound,23,TN
909,7198371,16,true,0.207772,0.9,0.95,0.9,false,bugFound,32,TN
910,7206290,4,true,0.022593,0.9,0.95,0.9,false,bugFound,24,TN
911,7214209,13,true,0.152986,0.9,0.95,0.9,false,bugFound,35,TN
912,7222128,13,true,0.152986,0.9,0.95,0.9,false,bugFound,32,TN
913,7230047,7,true,0.057245,0.9,0.95,0.9,false,bugFound,26,TN
914,7237966,1,true,0.002500,0.9,0.95,0.9,false,bugFound,23,TN
915,7245885,2,true,0.007250,0.9,0.95,0.9,false,bugFound,22,TN
916,7253804,8,true,0.071211,0.9,0.95,0.9,false,bugFound,26,TN
917,7261723,2,true,0.007250,0.9,0.95,0.9,false,bugFound,31,TN
918,7269642,5,true,0.032774,0.9,0.95,0.9,false,bugFound,25,TN
919,7277561,43,true,0.652923,0.9,0.95,0.9,false,bugFound,50,TN
920,7285480,20,true,0.283028,0.9,0.95,0.9,false,bugFound,36,TN
921,7293399,4,true,0.022593,0.9,0.95,0.9,false,bugFound,23,TN
922,7301318,14,true,0.170953,0.9,0.95,0.9,false,bugFound,30,TN
923,7309237,2,true,0.007250,0.9,0.95,0.9,false,bugFound,21,TN
924,7317156,25,true,0.375873,0.9,0.95,0.9,false,bugFound,37,TN
925,7325075,20,true,0.283028,0.9,0.95,0.9,false,bugFound,37,TN
926,7332994,13,true,0.152986,0.9,0.95,0.9,false,bugFound,29,TN
927,7340913,20,true,0.283028,0.9,0.95,0.9,false,bugFound,34,TN
928,7348832,10,true,0.101895,0.9,0.95,0.9,false,bugFound,27,TN
929,7356751,2,true,0.007250,0.9,0.95,0.9,false,bugFound,21,TN
930,7364670,7,true,0.057245,0.9,0.95,0.9,false,bugFound,24,TN
931,7372589,3,true,0.014019,0.9,0.95,0.9,false,bugFound,93,TN
932,7380508,1,true,0.002500,0.9,0.95,0.9,false,bugFound,23,TN
933,7388427,4,true,0.022593,0.9,0.95,0.9,false,bugFound,23,TN
934,7396346,7,true,0.057245,0.9,0.95,0.9,false,bugFound,25,TN
935,7404265,23,true,0.339183,0.9,0.95,0.9,false,bugFound,35,TN
936,7412184,9,true,0.086138,0.9,0.95,0.9,false,bugFound,26,TN
937,7420103,4,true,0.022593,0.9,0.95,0.9,false,bugFound,24,TN
938,7428022,13,true,0.152986,0.9,0.95,0.9,false,bugFound,29,TN
939,7435941,8,true,0.071211,0.9,0.95,0.9,false,bugFound,25,TN
940,7443860,7,true,0.057245,0.9,0.95,0.9,false,bugFound,25,TN
941,7451779,6,true,0.044381,0.9,0.95,0.9,false,bugFound,24,TN
942,7459698,14,true,0.170953,0.9,0.95,0.9,false,bugFound,29,TN
943,7467617,17,true,0.226477,0.9,0.95,0.9,false,bugFound,31,TN
944,7475536,5,true,0.032774,0.9,0.95,0.9,false,bugFound,23,TN
945,7483455,22,true,0.320580,0.9,0.95,0.9,false,bugFound,35,TN
946,7491374,1,true,0.002500,0.9,0.95,0.9,false,bugFound,21,TN
947,7499293,23,true,0.339183,0.9,0.95,0.9,false,bugFound,35,TN
948,7507212,2,true,0.007250,0.9,0.95,0.9,false,bugFound,22,TN
949,7515131,7,true,0.057245,0.9,0.95,0.9,false,bugFound,24,TN
950,7523050,12,true,0.135424,0.9,0.95,0.95,false,bugFound,28,TN
951,7530969,12,true,0.135424,0.9,0.95,0.95,false,bugFound,28,TN
952,7538888,2,true,0.007250,0.9,0.95,0.95,false,bugFound,21,TN
953,7546807,1,true,0.002500,0.9,0.95,0.95,false,bugFound,22,TN
954,7554726,28,true,0.429215,0.9,0.95,0.95,false,bugFound,38,TN
955,7562645,1,true,0.002500,0.9,0.95,0.95,false,bugFound,21,TN
956,7570564,2,true,0.007250,0.9,0.95,0.95,false,bugFound,21,TN
957,7578483,22,true,0.320580,0.9,0.95,0.95,false,bugFound,35,TN
958,7586402,9,true,0.086138,0.9,0.95,0.95,false,bugFound,127,TN
959,7594321,20,true,0.283028,0.9,0.95,0.95,false,bugFound,35,TN
960,7602240,1,true,0.002500,0.9,0.95,0.95,false,bugFound,21,TN
961,7610159,10,true,0.101895,0.9,0.95,0.95,false,bugFound,27,TN
962,7618078,5,true,0.032774,0.9,0.95,0.95,false,bugFound,23,TN
963,7625997,29,true,0.446458,0.9,0.95,0.95,false,bugFound,39,TN
964,7633916,55,true,0.776730,0.9,0.95,0.95,false,bugFound,56,TN
965,7641835,11,true,0.118360,0.9,0.95,0.95,false,bugFound,27,TN
966,7649754,5,true,0.032774,0.9,0.95,0.95,false,bugFound,24,TN
967,7657673,20,true,0.283028,0.9,0.95,0.95,false,bugFound,33,TN
968,7665592,10,true,0.101895,0.9,0.95,0.95,false,bugFound,27,TN
969,7673511,5,true,0.032774,0.9,0.95,0.95,false,bugFound,23,TN
970,7681430,7,true,0.057245,0.9,0.95,0.95,false,bugFound,24,TN
971,7689349,4,true,0.022593,0.9,0.95,0.95,false,bugFound,22,TN
972,7697268,1,true,0.002500,0.9,0.95,0.95,false,bugFound,21,TN
973,7705187,1,true,0.002500,0.9,0.95,0.95,false,bugFound,21,TN
974,7713106,7,true,0.057245,0.9,0.95,0.95,false,bugFound,27,TN
975,7721025,13,true,0.152986,0.9,0.95,0.95,false,bugFound,29,TN
976,7728944,4,true,0.022593,0.9,0.95,0.95,false,bugFound,22,TN
977,7736863,3,true,0.014019,0.9,0.95,0.95,false,bugFound,22,TN
978,7744782,3,true,0.014019,0.9,0.95,0.95,false,bugFound,25,TN
979,7752701,7,true,0.057245,0.9,0.95,0.95,false,bugFound,25,TN
980,7760620,12,true,0.135424,0.9,0.95,0.95,false,bugFound,32,TN
981,7768539,8,true,0.071211,0.9,0.95,0.95,false,bugFound,25,TN
982,7776458,5,true,0.032774,0.9,0.95,0.95,false,bugFound,23,TN
983,7784377,2,true,0.007250,0.9,0.95,0.95,false,bugFound,21,TN
984,7792296,7,true,0.057245,0.9,0.95,0.95,false,bugFound,24,TN
985,7800215,3,true,0.014019,0.9,0.95,0.95,false,bugFound,22,TN
986,7808134,2,true,0.007250,0.9,0.95,0.95,false,bugFound,83,TN
987,7816053,12,true,0.135424,0.9,0.95,0.95,false,bugFound,30,TN
988,7823972,16,true,0.207772,0.9,0.95,0.95,false,bugFound,30,TN
989,7831891,4,true,0.022593,0.9,0.95,0.95,false,bugFound,23,TN
990,7839810,11,true,0.118360,0.9,0.95,0.95,false,bugFound,27,TN
991,7847729,10,true,0.101895,0.9,0.95,0.95,false,bugFound,26,TN
992,7855648,4,true,0.022593,0.9,0.95,0.95,false,bugFound,23,TN
993,7863567,7,true,0.057245,0.9,0.95,0.95,false,bugFound,24,TN
994,7871486,3,true,0.014019,0.9,0.95,0.95,false,bugFound,22,TN
995,7879405,9,true,0.086138,0.9,0.95,0.95,false,bugFound,26,TN
996,7887324,41,true,0.627636,0.9,0.95,0.95,false,bugFound,47,TN
997,7895243,48,true,0.710124,0.9,0.95,0.95,false,bugFound,53,TN
998,7903162,7,true,0.057245,0.9,0.95,0.95,false,bugFound,25,TN
999,7911081,6,true,0.044381,0.9,0.95,0.95,false,bugFound,25,TN
1000,7919000,4,true,0.022593,0.9,0.95,0.99,false,bugFound,23,TN
1001,7926919,7,true,0.057245,0.9,0.95,0.99,false,bugFound,25,TN
1002,7934838,4,true,0.022593,0.9,0.95,0.99,false,bugFound,23,TN
1003,7942757,21,true,0.301849,0.9,0.95,0.99,false,bugFound,35,TN
1004,7950676,32,true,0.496350,0.9,0.95,0.99,false,bugFound,43,TN
1005,7958595,6,true,0.044381,0.9,0.95,0.99,false,bugFound,24,TN
1006,7966514,7,true,0.057245,0.9,0.95,0.99,false,bugFound,24,TN
1007,7974433,5,true,0.032774,0.9,0.95,0.99,false,bugFound,24,TN
1008,7982352,1,true,0.002500,0.9,0.95,0.99,false,bugFound,21,TN
1009,7990271,7,true,0.057245,0.9,0.95,0.99,false,bugFound,25,TN
1010,7998190,18,true,0.245293,0.9,0.95,0.99,false,bugFound,32,TN
1011,8006109,6,true,0.044381,0.9,0.95,0.99,false,bugFound,28,TN
1012,8014028,2,true,0.007250,0.9,0.95,0.99,false,bugFound,21,TN
1013,8021947,1,true,0.002500,0.9,0.95,0.99,false,bugFound,99,TN
1014,8029866,1,true,0.002500,0.9,0.95,0.99,false,bugFound,25,TN
1015,8037785,6,true,0.044381,0.9,0.95,0.99,false,bugFound,24,TN
1016,8045704,8,true,0.071211,0.9,0.95,0.99,false,bugFound,26,TN
1017,8053623,28,true,0.429215,0.9,0.95,0.99,false,bugFound,39,TN
1018,8061542,46,true,0.688255,0.9,0.95,0.99,false,bugFound,51,TN
1019,8069461,43,true,0.652923,0.9,0.95,0.99,false,bugFound,49,TN
1020,8077380,9,true,0.086138,0.9,0.95,0.99,false,bugFound,27,TN
1021,8085299,6,true,0.044381,0.9,0.95,0.99,false,bugFound,24,TN
1022,8093218,19,true,0.264160,0.9,0.95,0.99,false,bugFound,32,TN
1023,8101137,11,true,0.118360,0.9,0.95,0.99,false,bugFound,27,TN
1024,8109056,16,true,0.207772,0.9,0.95,0.99,false,bugFound,31,TN
1025,8116975,1,true,0.002500,0.9,0.95,0.99,false,bugFound,21,TN
1026,8124894,12,true,0.135424,0.9,0.95,0.99,false,bugFound,28,TN
1027,8132813,27,true,0.411691,0.9,0.95,0.99,false,bugFound,38,TN
1028,8140732,2,true,0.007250,0.9,0.95,0.99,false,bugFound,21,TN
1029,8148651,10,true,0.101895,0.9,0.95,0.99,false,bugFound,27,TN
1030,8156570,29,true,0.446458,0.9,0.95,0.99,false,bugFound,39,TN
1031,8164489,2,true,0.007250,0.9,0.95,0.99,false,bugFound,21,TN
1032,8172408,11,true,0.118360,0.9,0.95,0.99,false,bugFound,27,TN
1033,8180327,1,true,0.002500,0.9,0.95,0.99,false,bugFound,21,TN
1034,8188246,2,true,0.007250,0.9,0.95,0.99,false,bugFound,25,TN
1035,8196165,5,true,0.032774,0.9,0.95,0.99,false,bugFound,23,TN
1036,8204084,12,true,0.135424,0.9,0.95,0.99,false,bugFound,28,TN
1037,8212003,2,true,0.007250,0.9,0.95,0.99,false,bugFound,21,TN
1038,8219922,18,true,0.245293,0.9,0.95,0.99,false,bugFound,32,TN
1039,8227841,61,true,0.822746,0.9,0.95,0.99,false,bugFound,144,TN
1040,8235760,9,true,0.086138,0.9,0.95,0.99,false,bugFound,27,TN
1041,8243679,1,true,0.002500,0.9,0.95,0.99,false,bugFound,21,TN
1042,8251598,1,true,0.002500,0.9,0.95,0.99,false,bugFound,21,TN
1043,8259517,14,true,0.170953,0.9,0.95,0.99,false,bugFound,32,TN
1044,8267436,12,true,0.135424,0.9,0.95,0.99,false,bugFound,28,TN
1045,8275355,4,true,0.022593,0.9,0.95,0.99,false,bugFound,23,TN
1046,8283274,65,true,0.848496,0.9,0.95,0.99,false,bugFound,63,TN
1047,8291193,21,true,0.301849,0.9,0.95,0.99,false,bugFound,34,TN
1048,8299112,1,true,0.002500,0.9,0.95,0.99,false,bugFound,21,TN
1049,8307031,7,true,0.057245,0.9,0.95,0.99,false,bugFound,24,TN
1050,8314950,7,true,0.057245,0.8,0.95,0.9,false,bugFound,25,TN
1051,8322869,7,true,0.057245,0.8,0.95,0.9,false,bugFound,25,TN
1052,8330788,4,true,0.022593,0.8,0.95,0.9,false,bugFound,23,TN
1053,8338707,4,true,0.022593,0.8,0.95,0.9,false,bugFound,26,TN
1054,8346626,1,true,0.002500,0.8,0.95,0.9,false,bugFound,20,TN
1055,8354545,6,true,0.044381,0.8,0.95,0.9,false,bugFound,24,TN
1056,8362464,2,true,0.007250,0.8,0.95,0.9,false,bugFound,21,TN
1057,8370383,4,true,0.022593,0.8,0.95,0.9,false,bugFound,23,TN
1058,8378302,7,true,0.057245,0.8,0.95,0.9,false,bugFound,25,TN
1059,8386221,6,true,0.044381,0.8,0.95,0.9,false,bugFound,24,TN
1060,8394140,3,true,0.014019,0.8,0.95,0.9,false,bugFound,26,TN
1061,8402059,6,true,0.044381,0.8,0.95,0.9,false,bugFound,24,TN
1062,8409978,1,true,0.002500,0.8,0.95,0.9,false,bugFound,21,TN
1063,8417897,3,true,0.014019,0.8,0.95,0.9,false,bugFound,22,TN
1064,8425816,5,true,0.032774,0.8,0.95,0.9,false,bugFound,23,TN
1065,8433735,1,true,0.002500,0.8,0.95,0.9,false,bugFound,22,TN
1066,8441654,7,true,0.057245,0.8,0.95,0.9,false,bugFound,96,TN
1067,8449573,2,true,0.007250,0.8,0.95,0.9,false,bugFound,26,TN
1068,8457492,1,true,0.002500,0.8,0.95,0.9,false,bugFound,21,TN
1069,8465411,18,true,0.245293,0.8,0.95,0.9,false,bugFound,32,TN
1070,8473330,1,true,0.002500,0.8,0.95,0.9,false,bugFound,21,TN
1071,8481249,2,true,0.007250,0.8,0.95,0.9,false,bugFound,21,TN
1072,8489168,5,true,0.032774,0.8,0.95,0.9,false,bugFound,23,TN
1073,8497087,1,true,0.002500,0.8,0.95,0.9,false,bugFound,20,TN
1074,8505006,3,true,0.014019,0.8,0.95,0.9,false,bugFound,22,TN
1075,8512925,1,true,0.002500,0.8,0.95,0.9,false,bugFound,20,TN
1076,8520844,1,true,0.002500,0.8,0.95,0.9,false,bugFound,21,TN
1077,8528763,4,true,0.022593,0.8,0.95,0.9,false,bugFound,22,TN
1078,8536682,3,true,0.014019,0.8,0.95,0.9,false,bugFound,22,TN
1079,8544601,7,true,0.057245,0.8,0.95,0.9,false,bugFound,25,TN
1080,8552520,5,true,0.032774,0.8,0.95,0.9,false,bugFound,24,TN
1081,8560439,2,true,0.007250,0.8,0.95,0.9,false,bugFound,21,TN
1082,8568358,2,true,0.007250,0.8,0.95,0.9,false,bugFound,21,TN
