trial_id,seed,depth,explorer,total_tests,quantifier_index,unique_values,expected_unique,detection_rate
369,2922111,5,flat,1000,0,1000,1000,0.000999999000001
369,2922111,5,flat,1000,1,1000,1000,0.000999999000001
369,2922111,5,flat,1000,2,999,1000,0.000998999001000999
369,2922111,5,flat,1000,3,999,1000,0.000998999001000999
369,2922111,5,flat,1000,4,1000,1000,0.000999999000001
370,2930030,5,flat,1000,0,999,1000,0.000998999001000999
370,2930030,5,flat,1000,1,998,1000,0.000997999002000998
370,2930030,5,flat,1000,2,999,1000,0.000998999001000999
370,2930030,5,flat,1000,3,999,1000,0.000998999001000999
370,2930030,5,flat,1000,4,999,1000,0.000998999001000999
371,2937949,5,flat,1000,0,999,1000,0.000998999001000999
371,2937949,5,flat,1000,1,999,1000,0.000998999001000999
371,2937949,5,flat,1000,2,999,1000,0.000998999001000999
371,2937949,5,flat,1000,3,998,1000,0.000997999002000998
371,2937949,5,flat,1000,4,1000,1000,0.000999999000001
372,2945868,5,flat,1000,0,1000,1000,0.000999999000001
372,2945868,5,flat,1000,1,999,1000,0.000998999001000999
372,2945868,5,flat,1000,2,999,1000,0.000998999001000999
372,2945868,5,flat,1000,3,1000,1000,0.000999999000001
372,2945868,5,flat,1000,4,999,1000,0.000998999001000999
373,2953787,5,flat,1000,0,1000,1000,0.000999999000001
373,2953787,5,flat,1000,1,1000,1000,0.000999999000001
373,2953787,5,flat,1000,2,1000,1000,0.000999999000001
373,2953787,5,flat,1000,3,1000,1000,0.000999999000001
373,2953787,5,flat,1000,4,999,1000,0.000998999001000999
374,2961706,5,flat,1000,0,1000,1000,0.000999999000001
374,2961706,5,flat,1000,1,999,1000,0.000998999001000999
374,2961706,5,flat,1000,2,1000,1000,0.000999999000001
374,2961706,5,flat,1000,3,999,1000,0.000998999001000999
374,2961706,5,flat,1000,4,1000,1000,0.000999999000001
375,2969625,5,flat,1000,0,999,1000,0.000998999001000999
375,2969625,5,flat,1000,1,998,1000,0.000997999002000998
375,2969625,5,flat,1000,2,1000,1000,0.000999999000001
375,2969625,5,flat,1000,3,999,1000,0.000998999001000999
375,2969625,5,flat,1000,4,998,1000,0.000997999002000998
376,2977544,5,flat,1000,0,1000,1000,0.000999999000001
376,2977544,5,flat,1000,1,1000,1000,0.000999999000001
376,2977544,5,flat,1000,2,999,1000,0.000998999001000999
376,2977544,5,flat,1000,3,999,1000,0.000998999001000999
376,2977544,5,flat,1000,4,999,1000,0.000998999001000999
377,2985463,5,flat,1000,0,1000,1000,0.000999999000001
377,2985463,5,flat,1000,1,1000,1000,0.000999999000001
377,2985463,5,flat,1000,2,1000,1000,0.000999999000001
377,2985463,5,flat,1000,3,998,1000,0.000997999002000998
377,2985463,5,flat,1000,4,1000,1000,0.000999999000001
378,2993382,5,flat,1000,0,1000,1000,0.000999999000001
378,2993382,5,flat,1000,1,1000,1000,0.000999999000001
378,2993382,5,flat,1000,2,998,1000,0.000997999002000998
378,2993382,5,flat,1000,3,999,1000,0.000998999001000999
378,2993382,5,flat,1000,4,999,1000,0.000998999001000999
379,3001301,5,flat,1000,0,999,1000,0.000998999001000999
379,3001301,5,flat,1000,1,1000,1000,0.000999999000001
379,3001301,5,flat,1000,2,998,1000,0.000997999002000998
379,3001301,5,flat,1000,3,1000,1000,0.000999999000001
379,3001301,5,flat,1000,4,998,1000,0.000997999002000998
380,3009220,5,flat,1000,0,1000,1000,0.000999999000001
380,3009220,5,flat,1000,1,999,1000,0.000998999001000999
380,3009220,5,flat,1000,2,1000,1000,0.000999999000001
380,3009220,5,flat,1000,3,1000,1000,0.000999999000001
380,3009220,5,flat,1000,4,1000,1000,0.000999999000001
381,3017139,5,flat,1000,0,1000,1000,0.000999999000001
381,3017139,5,flat,1000,1,998,1000,0.000997999002000998
381,3017139,5,flat,1000,2,1000,1000,0.000999999000001
381,3017139,5,flat,1000,3,1000,1000,0.000999999000001
381,3017139,5,flat,1000,4,1000,1000,0.000999999000001
382,3025058,5,flat,1000,0,999,1000,0.000998999001000999
382,3025058,5,flat,1000,1,999,1000,0.000998999001000999
382,3025058,5,flat,1000,2,1000,1000,0.000999999000001
382,3025058,5,flat,1000,3,999,1000,0.000998999001000999
382,3025058,5,flat,1000,4,1000,1000,0.000999999000001
383,3032977,5,flat,1000,0,1000,1000,0.000999999000001
383,3032977,5,flat,1000,1,1000,1000,0.000999999000001
383,3032977,5,flat,1000,2,1000,1000,0.000999999000001
383,3032977,5,flat,1000,3,1000,1000,0.000999999000001
383,3032977,5,flat,1000,4,999,1000,0.000998999001000999
384,3040896,5,flat,1000,0,1000,1000,0.000999999000001
384,3040896,5,flat,1000,1,1000,1000,0.000999999000001
384,3040896,5,flat,1000,2,998,1000,0.000997999002000998
384,3040896,5,flat,1000,3,999,1000,0.000998999001000999
384,3040896,5,flat,1000,4,999,1000,0.000998999001000999
385,3048815,5,flat,1000,0,1000,1000,0.000999999000001
385,3048815,5,flat,1000,1,1000,1000,0.000999999000001
385,3048815,5,flat,1000,2,1000,1000,0.000999999000001
385,3048815,5,flat,1000,3,999,1000,0.000998999001000999
385,3048815,5,flat,1000,4,999,1000,0.000998999001000999
386,3056734,5,flat,1000,0,1000,1000,0.000999999000001
386,3056734,5,flat,1000,1,999,1000,0.000998999001000999
386,3056734,5,flat,1000,2,1000,1000,0.000999999000001
386,3056734,5,flat,1000,3,999,1000,0.000998999001000999
386,3056734,5,flat,1000,4,999,1000,0.000998999001000999
387,3064653,5,flat,1000,0,999,1000,0.000998999001000999
387,3064653,5,flat,1000,1,998,1000,0.000997999002000998
387,3064653,5,flat,1000,2,1000,1000,0.000999999000001
387,3064653,5,flat,1000,3,998,1000,0.000997999002000998
387,3064653,5,flat,1000,4,1000,1000,0.000999999000001
388,3072572,5,flat,1000,0,999,1000,0.000998999001000999
388,3072572,5,flat,1000,1,1000,1000,0.000999999000001
388,3072572,5,flat,1000,2,1000,1000,0.000999999000001
388,3072572,5,flat,1000,3,1000,1000,0.000999999000001
388,3072572,5,flat,1000,4,1000,1000,0.000999999000001
389,3080491,5,flat,1000,0,1000,1000,0.000999999000001
389,3080491,5,flat,1000,1,998,1000,0.000997999002000998
389,3080491,5,flat,1000,2,999,1000,0.000998999001000999
389,3080491,5,flat,1000,3,996,1000,0.000995999004000996
389,3080491,5,flat,1000,4,1000,1000,0.000999999000001
390,3088410,5,flat,1000,0,1000,1000,0.000999999000001
390,3088410,5,flat,1000,1,1000,1000,0.000999999000001
390,3088410,5,flat,1000,2,1000,1000,0.000999999000001
390,3088410,5,flat,1000,3,998,1000,0.000997999002000998
390,3088410,5,flat,1000,4,1000,1000,0.000999999000001
391,3096329,5,flat,1000,0,1000,1000,0.000999999000001
391,3096329,5,flat,1000,1,998,1000,0.000997999002000998
391,3096329,5,flat,1000,2,999,1000,0.000998999001000999
391,3096329,5,flat,1000,3,1000,1000,0.000999999000001
391,3096329,5,flat,1000,4,1000,1000,0.000999999000001
392,3104248,5,flat,1000,0,1000,1000,0.000999999000001
392,3104248,5,flat,1000,1,999,1000,0.000998999001000999
392,3104248,5,flat,1000,2,999,1000,0.000998999001000999
392,3104248,5,flat,1000,3,1000,1000,0.000999999000001
392,3104248,5,flat,1000,4,999,1000,0.000998999001000999
393,3112167,5,flat,1000,0,1000,1000,0.000999999000001
393,3112167,5,flat,1000,1,999,1000,0.000998999001000999
393,3112167,5,flat,1000,2,999,1000,0.000998999001000999
393,3112167,5,flat,1000,3,998,1000,0.000997999002000998
393,3112167,5,flat,1000,4,1000,1000,0.000999999000001
394,3120086,5,flat,1000,0,1000,1000,0.000999999000001
394,3120086,5,flat,1000,1,997,1000,0.000996999003000997
394,3120086,5,flat,1000,2,1000,1000,0.000999999000001
394,3120086,5,flat,1000,3,1000,1000,0.000999999000001
394,3120086,5,flat,1000,4,999,1000,0.000998999001000999
395,3128005,5,flat,1000,0,999,1000,0.000998999001000999
395,3128005,5,flat,1000,1,1000,1000,0.000999999000001
395,3128005,5,flat,1000,2,999,1000,0.000998999001000999
395,3128005,5,flat,1000,3,999,1000,0.000998999001000999
395,3128005,5,flat,1000,4,999,1000,0.000998999001000999
396,3135924,5,flat,1000,0,1000,1000,0.000999999000001
396,3135924,5,flat,1000,1,998,1000,0.000997999002000998
396,3135924,5,flat,1000,2,1000,1000,0.000999999000001
396,3135924,5,flat,1000,3,1000,1000,0.000999999000001
396,3135924,5,flat,1000,4,1000,1000,0.000999999000001
397,3143843,5,flat,1000,0,999,1000,0.000998999001000999
397,3143843,5,flat,1000,1,999,1000,0.000998999001000999
397,3143843,5,flat,1000,2,999,1000,0.000998999001000999
397,3143843,5,flat,1000,3,1000,1000,0.000999999000001
397,3143843,5,flat,1000,4,999,1000,0.000998999001000999
398,3151762,5,flat,1000,0,1000,1000,0.000999999000001
398,3151762,5,flat,1000,1,1000,1000,0.000999999000001
398,3151762,5,flat,1000,2,999,1000,0.000998999001000999
398,3151762,5,flat,1000,3,999,1000,0.000998999001000999
398,3151762,5,flat,1000,4,999,1000,0.000998999001000999
399,3159681,5,flat,1000,0,999,1000,0.000998999001000999
399,3159681,5,flat,1000,1,1000,1000,0.000999999000001
399,3159681,5,flat,1000,2,1000,1000,0.000999999000001
399,3159681,5,flat,1000,3,1000,1000,0.000999999000001
399,3159681,5,flat,1000,4,999,1000,0.000998999001000999
