trial_id,seed,scenario,pass_rate,base_size,true_size,samples_taken,terminated,termination_reason,estimated_size,ci_lower,ci_upper,inv95_at_termination,base_size_used,termination_condition_value,false_termination
12574,1694666,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12575,1702585,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12576,1710504,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12577,1718423,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12578,1726342,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12579,1734261,true_size_50,0.5,100,50,5000,false,max_samples,51,50.0000,52.0000,0.520000,100,52.0000,false
12580,1742180,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12581,1750099,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12582,1758018,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12583,1765937,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12584,1773856,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12585,1781775,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12586,1789694,true_size_50,0.5,100,50,5000,false,max_samples,51,50.0000,52.0000,0.520000,100,52.0000,false
12587,1797613,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12588,1805532,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12589,1813451,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12590,1821370,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12591,1829289,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,50.0000,0.500000,100,50.0000,false
12592,1837208,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12593,1845127,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12594,1853046,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12595,1860965,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12596,1868884,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,50.0000,0.500000,100,50.0000,false
12597,1876803,true_size_50,0.5,100,50,5000,false,max_samples,51,50.0000,52.0000,0.520000,100,52.0000,false
12598,1884722,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12599,1892641,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12600,1900560,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12601,1908479,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12602,1916398,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12603,1924317,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12604,1932236,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12605,1940155,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12606,1948074,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12607,1955993,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12608,1963912,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12609,1971831,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12610,1979750,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12611,1987669,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12612,1995588,true_size_50,0.5,100,50,5000,false,max_samples,51,50.0000,52.0000,0.520000,100,52.0000,false
12613,2003507,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12614,2011426,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12615,2019345,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12616,2027264,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12617,2035183,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12618,2043102,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12619,2051021,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12620,2058940,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12621,2066859,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12622,2074778,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12623,2082697,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12624,2090616,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12625,2098535,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,50.0000,0.500000,100,50.0000,false
12626,2106454,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12627,2114373,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12628,2122292,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12629,2130211,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12630,2138130,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12631,2146049,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12632,2153968,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,50.0000,0.500000,100,50.0000,false
12633,2161887,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12634,2169806,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,50.0000,0.500000,100,50.0000,false
12635,2177725,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12636,2185644,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12637,2193563,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12638,2201482,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12639,2209401,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12640,2217320,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12641,2225239,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12642,2233158,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,50.0000,0.500000,100,50.0000,false
12643,2241077,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,50.0000,0.500000,100,50.0000,false
12644,2248996,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12645,2256915,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12646,2264834,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12647,2272753,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12648,2280672,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12649,2288591,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12650,2296510,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12651,2304429,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12652,2312348,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12653,2320267,true_size_50,0.5,100,50,5000,false,max_samples,49,47.0000,50.0000,0.500000,100,50.0000,false
12654,2328186,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12655,2336105,true_size_50,0.5,100,50,5000,false,max_samples,51,50.0000,53.0000,0.530000,100,53.0000,false
12656,2344024,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12657,2351943,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12658,2359862,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12659,2367781,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12660,2375700,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,50.0000,0.500000,100,50.0000,false
12661,2383619,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12662,2391538,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12663,2399457,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,50.0000,0.500000,100,50.0000,false
12664,2407376,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12665,2415295,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12666,2423214,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12667,2431133,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12668,2439052,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12669,2446971,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12670,2454890,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12671,2462809,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12672,2470728,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12673,2478647,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12674,2486566,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12675,2494485,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12676,2502404,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12677,2510323,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12678,2518242,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12679,2526161,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12680,2534080,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12681,2541999,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12682,2549918,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12683,2557837,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12684,2565756,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12685,2573675,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12686,2581594,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12687,2589513,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12688,2597432,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12689,2605351,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12690,2613270,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12691,2621189,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12692,2629108,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12693,2637027,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12694,2644946,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12695,2652865,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12696,2660784,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12697,2668703,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12698,2676622,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12699,2684541,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12700,2692460,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12701,2700379,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12702,2708298,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12703,2716217,true_size_50,0.5,100,50,5000,false,max_samples,51,50.0000,52.0000,0.520000,100,52.0000,false
12704,2724136,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12705,2732055,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12706,2739974,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12707,2747893,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12708,2755812,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12709,2763731,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12710,2771650,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12711,2779569,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12712,2787488,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12713,2795407,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12714,2803326,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12715,2811245,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12716,2819164,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12717,2827083,true_size_50,0.5,100,50,5000,false,max_samples,49,47.0000,50.0000,0.500000,100,50.0000,false
12718,2835002,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12719,2842921,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12720,2850840,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12721,2858759,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12722,2866678,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12723,2874597,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12724,2882516,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12725,2890435,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12726,2898354,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12727,2906273,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12728,2914192,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12729,2922111,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12730,2930030,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12731,2937949,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12732,2945868,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12733,2953787,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12734,2961706,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12735,2969625,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12736,2977544,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12737,2985463,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12738,2993382,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12739,3001301,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12740,3009220,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12741,3017139,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12742,3025058,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12743,3032977,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12744,3040896,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12745,3048815,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12746,3056734,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12747,3064653,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12748,3072572,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12749,3080491,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12750,3088410,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12751,3096329,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12752,3104248,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12753,3112167,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12754,3120086,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,50.0000,0.500000,100,50.0000,false
12755,3128005,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12756,3135924,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12757,3143843,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12758,3151762,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12759,3159681,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,50.0000,0.500000,100,50.0000,false
12760,3167600,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,50.0000,0.500000,100,50.0000,false
12761,3175519,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12762,3183438,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12763,3191357,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12764,3199276,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12765,3207195,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12766,3215114,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12767,3223033,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12768,3230952,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12769,3238871,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12770,3246790,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12771,3254709,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12772,3262628,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12773,3270547,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12774,3278466,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12775,3286385,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12776,3294304,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12777,3302223,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12778,3310142,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12779,3318061,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12780,3325980,true_size_50,0.5,100,50,5000,false,max_samples,51,50.0000,53.0000,0.530000,100,53.0000,false
12781,3333899,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12782,3341818,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12783,3349737,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12784,3357656,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12785,3365575,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12786,3373494,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12787,3381413,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,50.0000,0.500000,100,50.0000,false
12788,3389332,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12789,3397251,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12790,3405170,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12791,3413089,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12792,3421008,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12793,3428927,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12794,3436846,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12795,3444765,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12796,3452684,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12797,3460603,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12798,3468522,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12799,3476441,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12800,3484360,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12801,3492279,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12802,3500198,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12803,3508117,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12804,3516036,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12805,3523955,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12806,3531874,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,51.0000,0.510000,100,51.0000,false
12807,3539793,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12808,3547712,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12809,3555631,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12810,3563550,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12811,3571469,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,51.0000,0.510000,100,51.0000,false
12812,3579388,true_size_50,0.5,100,50,5000,false,max_samples,49,48.0000,50.0000,0.500000,100,50.0000,false
12813,3587307,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12814,3595226,true_size_50,0.5,100,50,5000,false,max_samples,50,49.0000,52.0000,0.520000,100,52.0000,false
12815,3603145,true_size_50,0.5,100,50,5000,false,max_samples,51,49.0000,52.0000,0.520000,100,52.0000,false
12816,3611064,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
12817,3618983,true_size_50,0.5,100,50,5000,false,max_samples,50,48.0000,51.0000,0.510000,100,51.0000,false
