trial_id,seed,arbitrary_type,sampler_type,requested_count,actual_count,unique_count,termination_guard_triggered,elapsed_micros
2414,110866,non_injective,random,10,10,5,false,2
2415,118785,non_injective,random,10,10,6,false,2
2416,126704,non_injective,random,10,10,6,false,2
2417,134623,non_injective,random,10,10,7,false,2
2418,142542,non_injective,random,10,10,6,false,2
2419,150461,non_injective,random,10,10,8,false,2
2420,158380,non_injective,random,10,10,7,false,2
2421,166299,non_injective,random,10,10,6,false,2
2422,174218,non_injective,random,10,10,6,false,2
2423,182137,non_injective,random,10,10,7,false,2
2424,190056,non_injective,random,10,10,7,false,2
2425,197975,non_injective,random,10,10,6,false,2
2426,205894,non_injective,random,10,10,7,false,2
2427,213813,non_injective,random,10,10,6,false,1
2428,221732,non_injective,random,10,10,7,false,2
2429,229651,non_injective,random,10,10,6,false,2
2430,237570,non_injective,random,10,10,7,false,1
2431,245489,non_injective,random,10,10,6,false,2
2432,253408,non_injective,random,10,10,5,false,2
2433,261327,non_injective,random,10,10,7,false,2
2434,269246,non_injective,random,10,10,7,false,2
2435,277165,non_injective,random,10,10,6,false,2
2436,285084,non_injective,random,10,10,7,false,2
2437,293003,non_injective,random,10,10,7,false,2
2438,300922,non_injective,random,10,10,6,false,2
2439,308841,non_injective,random,10,10,6,false,2
2440,316760,non_injective,random,10,10,6,false,2
2441,324679,non_injective,random,10,10,6,false,2
2442,332598,non_injective,random,10,10,6,false,2
2443,340517,non_injective,random,10,10,6,false,2
2444,348436,non_injective,random,10,10,7,false,2
2445,356355,non_injective,random,10,10,5,false,2
2446,364274,non_injective,random,10,10,6,false,2
2447,372193,non_injective,random,10,10,8,false,1
2448,380112,non_injective,random,10,10,6,false,1
2449,388031,non_injective,random,10,10,6,false,2
2450,395950,non_injective,random,10,10,7,false,2
2451,403869,non_injective,random,10,10,8,false,2
2452,411788,non_injective,random,10,10,7,false,2
2453,419707,non_injective,random,10,10,8,false,9
2454,427626,non_injective,random,10,10,7,false,2
2455,435545,non_injective,random,10,10,9,false,2
2456,443464,non_injective,random,10,10,7,false,2
2457,451383,non_injective,random,10,10,6,false,2
2458,459302,non_injective,random,10,10,6,false,2
2459,467221,non_injective,random,10,10,7,false,2
2460,475140,non_injective,random,10,10,8,false,2
2461,483059,non_injective,random,10,10,5,false,2
2462,490978,non_injective,random,10,10,6,false,17
2463,498897,non_injective,random,10,10,8,false,2
2464,506816,non_injective,random,10,10,7,false,2
2465,514735,non_injective,random,10,10,6,false,2
2466,522654,non_injective,random,10,10,7,false,2
2467,530573,non_injective,random,10,10,7,false,1
2468,538492,non_injective,random,10,10,7,false,2
2469,546411,non_injective,random,10,10,6,false,2
2470,554330,non_injective,random,10,10,5,false,1
2471,562249,non_injective,random,10,10,5,false,2
2472,570168,non_injective,random,10,10,6,false,2
2473,578087,non_injective,random,10,10,6,false,2
2474,586006,non_injective,random,10,10,7,false,2
2475,593925,non_injective,random,10,10,5,false,2
2476,601844,non_injective,random,10,10,5,false,2
2477,609763,non_injective,random,10,10,7,false,2
2478,617682,non_injective,random,10,10,6,false,2
2479,625601,non_injective,random,10,10,5,false,2
2480,633520,non_injective,random,10,10,8,false,2
2481,641439,non_injective,random,10,10,7,false,2
2482,649358,non_injective,random,10,10,6,false,2
2483,657277,non_injective,random,10,10,8,false,2
2484,665196,non_injective,random,10,10,6,false,2
2485,673115,non_injective,random,10,10,6,false,2
2486,681034,non_injective,random,10,10,6,false,2
2487,688953,non_injective,random,10,10,5,false,2
2488,696872,non_injective,random,10,10,7,false,2
2489,704791,non_injective,random,10,10,7,false,2
2490,712710,non_injective,random,10,10,6,false,2
2491,720629,non_injective,random,10,10,6,false,2
2492,728548,non_injective,random,10,10,6,false,2
2493,736467,non_injective,random,10,10,6,false,2
2494,744386,non_injective,random,10,10,6,false,2
2495,752305,non_injective,random,10,10,6,false,2
2496,760224,non_injective,random,10,10,6,false,2
2497,768143,non_injective,random,10,10,8,false,2
2498,776062,non_injective,random,10,10,5,false,2
2499,783981,non_injective,random,10,10,7,false,2
2500,791900,non_injective,random,10,10,7,false,2
2501,799819,non_injective,random,10,10,6,false,2
2502,807738,non_injective,random,10,10,7,false,2
2503,815657,non_injective,random,10,10,7,false,2
2504,823576,non_injective,random,10,10,8,false,2
2505,831495,non_injective,random,10,10,7,false,2
2506,839414,non_injective,random,10,10,6,false,1
2507,847333,non_injective,random,10,10,6,false,2
2508,855252,non_injective,random,10,10,4,false,1
2509,863171,non_injective,random,10,10,5,false,2
2510,871090,non_injective,random,10,10,7,false,1
2511,879009,non_injective,random,10,10,6,false,1
2512,886928,non_injective,random,10,10,7,false,1
2513,894847,non_injective,random,10,10,3,false,1
2514,902766,non_injective,random,10,10,7,false,1
2515,910685,non_injective,random,10,10,5,false,1
2516,918604,non_injective,random,10,10,6,false,1
2517,926523,non_injective,random,10,10,5,false,1
2518,934442,non_injective,random,10,10,7,false,1
2519,942361,non_injective,random,10,10,7,false,1
2520,950280,non_injective,random,10,10,8,false,1
2521,958199,non_injective,random,10,10,7,false,1
2522,966118,non_injective,random,10,10,6,false,1
2523,974037,non_injective,random,10,10,9,false,1
2524,981956,non_injective,random,10,10,8,false,1
2525,989875,non_injective,random,10,10,7,false,1
2526,997794,non_injective,random,10,10,6,false,1
2527,1005713,non_injective,random,10,10,5,false,1
2528,1013632,non_injective,random,10,10,6,false,1
2529,1021551,non_injective,random,10,10,7,false,1
2530,1029470,non_injective,random,10,10,7,false,1
2531,1037389,non_injective,random,10,10,8,false,1
2532,1045308,non_injective,random,10,10,8,false,1
2533,1053227,non_injective,random,10,10,7,false,1
2534,1061146,non_injective,random,10,10,5,false,1
2535,1069065,non_injective,random,10,10,6,false,1
2536,1076984,non_injective,random,10,10,7,false,1
2537,1084903,non_injective,random,10,10,6,false,1
2538,1092822,non_injective,random,10,10,8,false,1
2539,1100741,non_injective,random,10,10,8,false,1
2540,1108660,non_injective,random,10,10,8,false,1
2541,1116579,non_injective,random,10,10,8,false,1
2542,1124498,non_injective,random,10,10,6,false,1
2543,1132417,non_injective,random,10,10,5,false,1
2544,1140336,non_injective,random,10,10,6,false,1
2545,1148255,non_injective,random,10,10,5,false,1
2546,1156174,non_injective,random,10,10,7,false,3
2547,1164093,non_injective,random,10,10,6,false,1
2548,1172012,non_injective,random,10,10,5,false,1
2549,1179931,non_injective,random,10,10,6,false,1
2550,1187850,non_injective,random,10,10,6,false,1
2551,1195769,non_injective,random,10,10,6,false,1
2552,1203688,non_injective,random,10,10,7,false,1
2553,1211607,non_injective,random,10,10,6,false,1
2554,1219526,non_injective,random,10,10,6,false,1
2555,1227445,non_injective,random,10,10,6,false,1
2556,1235364,non_injective,random,10,10,7,false,1
2557,1243283,non_injective,random,10,10,5,false,1
2558,1251202,non_injective,random,10,10,7,false,1
2559,1259121,non_injective,random,10,10,8,false,1
2560,1267040,non_injective,random,10,10,8,false,1
2561,1274959,non_injective,random,10,10,6,false,1
2562,1282878,non_injective,random,10,10,6,false,1
2563,1290797,non_injective,random,10,10,5,false,1
2564,1298716,non_injective,random,10,10,8,false,1
2565,1306635,non_injective,random,10,10,5,false,1
2566,1314554,non_injective,random,10,10,7,false,1
2567,1322473,non_injective,random,10,10,7,false,1
2568,1330392,non_injective,random,10,10,6,false,1
2569,1338311,non_injective,random,10,10,6,false,1
2570,1346230,non_injective,random,10,10,8,false,1
2571,1354149,non_injective,random,10,10,8,false,1
2572,1362068,non_injective,random,10,10,8,false,1
2573,1369987,non_injective,random,10,10,7,false,1
2574,1377906,non_injective,random,10,10,6,false,1
2575,1385825,non_injective,random,10,10,6,false,1
2576,1393744,non_injective,random,10,10,7,false,1
2577,1401663,non_injective,random,10,10,7,false,1
2578,1409582,non_injective,random,10,10,7,false,1
2579,1417501,non_injective,random,10,10,7,false,1
2580,1425420,non_injective,random,10,10,8,false,1
2581,1433339,non_injective,random,10,10,7,false,1
2582,1441258,non_injective,random,10,10,6,false,1
2583,1449177,non_injective,random,10,10,8,false,1
2584,1457096,non_injective,random,10,10,8,false,1
2585,1465015,non_injective,random,10,10,8,false,1
2586,1472934,non_injective,random,10,10,7,false,1
2587,1480853,non_injective,random,10,10,6,false,1
2588,1488772,non_injective,random,10,10,7,false,1
2589,1496691,non_injective,random,10,10,7,false,1
2590,1504610,non_injective,random,10,10,6,false,1
2591,1512529,non_injective,random,10,10,6,false,1
2592,1520448,non_injective,random,10,10,6,false,1
2593,1528367,non_injective,random,10,10,6,false,1
2594,1536286,non_injective,random,10,10,6,false,1
2595,1544205,non_injective,random,10,10,6,false,1
2596,1552124,non_injective,random,10,10,7,false,1
2597,1560043,non_injective,random,10,10,7,false,1
2598,1567962,non_injective,random,10,10,6,false,1
2599,1575881,non_injective,random,10,10,7,false,1
2600,0,non_injective,random,50,50,10,false,3
2601,7919,non_injective,random,50,50,10,false,3
2602,15838,non_injective,random,50,50,10,false,3
2603,23757,non_injective,random,50,50,10,false,3
2604,31676,non_injective,random,50,50,10,false,3
2605,39595,non_injective,random,50,50,10,false,3
2606,47514,non_injective,random,50,50,10,false,3
2607,55433,non_injective,random,50,50,10,false,3
2608,63352,non_injective,random,50,50,10,false,3
2609,71271,non_injective,random,50,50,10,false,3
2610,79190,non_injective,random,50,50,10,false,3
2611,87109,non_injective,random,50,50,10,false,3
2612,95028,non_injective,random,50,50,10,false,3
2613,102947,non_injective,random,50,50,10,false,3
2614,110866,non_injective,random,50,50,10,false,3
2615,118785,non_injective,random,50,50,10,false,3
2616,126704,non_injective,random,50,50,10,false,3
2617,134623,non_injective,random,50,50,10,false,3
2618,142542,non_injective,random,50,50,10,false,3
2619,150461,non_injective,random,50,50,10,false,3
2620,158380,non_injective,random,50,50,10,false,3
2621,166299,non_injective,random,50,50,10,false,3
2622,174218,non_injective,random,50,50,10,false,3
2623,182137,non_injective,random,50,50,10,false,3
2624,190056,non_injective,random,50,50,10,false,3
2625,197975,non_injective,random,50,50,10,false,3
2626,205894,non_injective,random,50,50,10,false,3
2627,213813,non_injective,random,50,50,10,false,3
2628,221732,non_injective,random,50,50,10,false,3
2629,229651,non_injective,random,50,50,10,false,3
2630,237570,non_injective,random,50,50,10,false,3
2631,245489,non_injective,random,50,50,10,false,3
2632,253408,non_injective,random,50,50,10,false,3
2633,261327,non_injective,random,50,50,10,false,3
2634,269246,non_injective,random,50,50,10,false,3
2635,277165,non_injective,random,50,50,10,false,3
2636,285084,non_injective,random,50,50,10,false,3
2637,293003,non_injective,random,50,50,10,false,3
2638,300922,non_injective,random,50,50,10,false,3
2639,308841,non_injective,random,50,50,10,false,3
2640,316760,non_injective,random,50,50,9,false,3
2641,324679,non_injective,random,50,50,10,false,3
2642,332598,non_injective,random,50,50,9,false,3
2643,340517,non_injective,random,50,50,10,false,3
2644,348436,non_injective,random,50,50,10,false,3
2645,356355,non_injective,random,50,50,10,false,3
2646,364274,non_injective,random,50,50,10,false,3
2647,372193,non_injective,random,50,50,10,false,3
2648,380112,non_injective,random,50,50,10,false,3
2649,388031,non_injective,random,50,50,10,false,3
2650,395950,non_injective,random,50,50,10,false,3
2651,403869,non_injective,random,50,50,10,false,4
2652,411788,non_injective,random,50,50,10,false,3
2653,419707,non_injective,random,50,50,9,false,3
2654,427626,non_injective,random,50,50,10,false,3
2655,435545,non_injective,random,50,50,10,false,3
2656,443464,non_injective,random,50,50,10,false,3
2657,451383,non_injective,random,50,50,10,false,3
2658,459302,non_injective,random,50,50,10,false,3
2659,467221,non_injective,random,50,50,9,false,3
2660,475140,non_injective,random,50,50,10,false,3
2661,483059,non_injective,random,50,50,9,false,3
2662,490978,non_injective,random,50,50,10,false,3
2663,498897,non_injective,random,50,50,10,false,3
2664,506816,non_injective,random,50,50,9,false,3
2665,514735,non_injective,random,50,50,10,false,3
2666,522654,non_injective,random,50,50,10,false,3
2667,530573,non_injective,random,50,50,10,false,3
2668,538492,non_injective,random,50,50,10,false,3
2669,546411,non_injective,random,50,50,10,false,3
2670,554330,non_injective,random,50,50,10,false,3
2671,562249,non_injective,random,50,50,10,false,3
2672,570168,non_injective,random,50,50,10,false,3
2673,578087,non_injective,random,50,50,10,false,3
2674,586006,non_injective,random,50,50,10,false,3
2675,593925,non_injective,random,50,50,10,false,3
2676,601844,non_injective,random,50,50,10,false,3
2677,609763,non_injective,random,50,50,10,false,3
2678,617682,non_injective,random,50,50,10,false,3
2679,625601,non_injective,random,50,50,10,false,3
2680,633520,non_injective,random,50,50,10,false,3
2681,641439,non_injective,random,50,50,10,false,3
2682,649358,non_injective,random,50,50,9,false,3
2683,657277,non_injective,random,50,50,10,false,3
2684,665196,non_injective,random,50,50,10,false,3
2685,673115,non_injective,random,50,50,10,false,3
2686,681034,non_injective,random,50,50,10,false,3
2687,688953,non_injective,random,50,50,10,false,3
2688,696872,non_injective,random,50,50,10,false,3
2689,704791,non_injective,random,50,50,10,false,3
2690,712710,non_injective,random,50,50,10,false,3
2691,720629,non_injective,random,50,50,10,false,3
2692,728548,non_injective,random,50,50,10,false,3
2693,736467,non_injective,random,50,50,10,false,3
2694,744386,non_injective,random,50,50,10,false,3
2695,752305,non_injective,random,50,50,10,false,3
2696,760224,non_injective,random,50,50,10,false,3
2697,768143,non_injective,random,50,50,10,false,3
2698,776062,non_injective,random,50,50,10,false,3
2699,783981,non_injective,random,50,50,10,false,3
2700,791900,non_injective,random,50,50,10,false,3
2701,799819,non_injective,random,50,50,10,false,3
2702,807738,non_injective,random,50,50,10,false,3
2703,815657,non_injective,random,50,50,10,false,3
2704,823576,non_injective,random,50,50,10,false,3
2705,831495,non_injective,random,50,50,10,false,3
2706,839414,non_injective,random,50,50,10,false,3
2707,847333,non_injective,random,50,50,10,false,3
2708,855252,non_injective,random,50,50,10,false,3
2709,863171,non_injective,random,50,50,10,false,3
2710,871090,non_injective,random,50,50,10,false,3
2711,879009,non_injective,random,50,50,10,false,3
2712,886928,non_injective,random,50,50,10,false,3
2713,894847,non_injective,random,50,50,10,false,3
2714,902766,non_injective,random,50,50,10,false,3
2715,910685,non_injective,random,50,50,10,false,3
2716,918604,non_injective,random,50,50,10,false,3
2717,926523,non_injective,random,50,50,10,false,3
2718,934442,non_injective,random,50,50,10,false,3
2719,942361,non_injective,random,50,50,10,false,3
2720,950280,non_injective,random,50,50,10,false,3
2721,958199,non_injective,random,50,50,10,false,3
2722,966118,non_injective,random,50,50,10,false,3
2723,974037,non_injective,random,50,50,10,false,3
2724,981956,non_injective,random,50,50,10,false,3
2725,989875,non_injective,random,50,50,9,false,3
2726,997794,non_injective,random,50,50,10,false,3
2727,1005713,non_injective,random,50,50,10,false,3
2728,1013632,non_injective,random,50,50,10,false,3
2729,1021551,non_injective,random,50,50,10,false,3
2730,1029470,non_injective,random,50,50,10,false,3
2731,1037389,non_injective,random,50,50,10,false,3
2732,1045308,non_injective,random,50,50,10,false,3
2733,1053227,non_injective,random,50,50,10,false,3
2734,1061146,non_injective,random,50,50,9,false,3
2735,1069065,non_injective,random,50,50,10,false,3
2736,1076984,non_injective,random,50,50,10,false,3
2737,1084903,non_injective,random,50,50,10,false,3
2738,1092822,non_injective,random,50,50,10,false,3
2739,1100741,non_injective,random,50,50,10,false,3
2740,1108660,non_injective,random,50,50,10,false,3
2741,1116579,non_injective,random,50,50,10,false,3
2742,1124498,non_injective,random,50,50,10,false,3
2743,1132417,non_injective,random,50,50,10,false,3
2744,1140336,non_injective,random,50,50,10,false,3
2745,1148255,non_injective,random,50,50,10,false,3
2746,1156174,non_injective,random,50,50,10,false,3
2747,1164093,non_injective,random,50,50,10,false,3
2748,1172012,non_injective,random,50,50,10,false,3
2749,1179931,non_injective,random,50,50,10,false,3
2750,1187850,non_injective,random,50,50,9,false,3
2751,1195769,non_injective,random,50,50,10,false,3
2752,1203688,non_injective,random,50,50,10,false,3
2753,1211607,non_injective,random,50,50,10,false,3
2754,1219526,non_injective,random,50,50,10,false,3
2755,1227445,non_injective,random,50,50,10,false,3
2756,1235364,non_injective,random,50,50,10,false,3
2757,1243283,non_injective,random,50,50,10,false,3
2758,1251202,non_injective,random,50,50,10,false,3
2759,1259121,non_injective,random,50,50,10,false,3
2760,1267040,non_injective,random,50,50,10,false,3
2761,1274959,non_injective,random,50,50,10,false,3
2762,1282878,non_injective,random,50,50,10,false,3
2763,1290797,non_injective,random,50,50,10,false,3
2764,1298716,non_injective,random,50,50,10,false,3
2765,1306635,non_injective,random,50,50,10,false,3
2766,1314554,non_injective,random,50,50,10,false,3
2767,1322473,non_injective,random,50,50,10,false,3
2768,1330392,non_injective,random,50,50,10,false,3
2769,1338311,non_injective,random,50,50,10,false,3
2770,1346230,non_injective,random,50,50,10,false,3
2771,1354149,non_injective,random,50,50,10,false,3
2772,1362068,non_injective,random,50,50,10,false,3
2773,1369987,non_injective,random,50,50,10,false,3
2774,1377906,non_injective,random,50,50,10,false,3
2775,1385825,non_injective,random,50,50,10,false,3
2776,1393744,non_injective,random,50,50,10,false,3
2777,1401663,non_injective,random,50,50,10,false,3
2778,1409582,non_injective,random,50,50,10,false,3
2779,1417501,non_injective,random,50,50,10,false,3
2780,1425420,non_injective,random,50,50,10,false,3
2781,1433339,non_injective,random,50,50,10,false,3
2782,1441258,non_injective,random,50,50,10,false,3
2783,1449177,non_injective,random,50,50,10,false,3
2784,1457096,non_injective,random,50,50,10,false,3
2785,1465015,non_injective,random,50,50,10,false,3
2786,1472934,non_injective,random,50,50,10,false,3
2787,1480853,non_injective,random,50,50,10,false,3
2788,1488772,non_injective,random,50,50,9,false,3
2789,1496691,non_injective,random,50,50,10,false,3
2790,1504610,non_injective,random,50,50,10,false,3
2791,1512529,non_injective,random,50,50,10,false,3
2792,1520448,non_injective,random,50,50,10,false,3
2793,1528367,non_injective,random,50,50,10,false,3
2794,1536286,non_injective,random,50,50,10,false,3
2795,1544205,non_injective,random,50,50,10,false,3
2796,1552124,non_injective,random,50,50,10,false,3
2797,1560043,non_injective,random,50,50,10,false,3
2798,1567962,non_injective,random,50,50,10,false,3
2799,1575881,non_injective,random,50,50,10,false,3
2800,0,non_injective,random,100,100,10,false,5
2801,7919,non_injective,random,100,100,10,false,4
2802,15838,non_injective,random,100,100,10,false,5
2803,23757,non_injective,random,100,100,10,false,5
2804,31676,non_injective,random,100,100,10,false,5
2805,39595,non_injective,random,100,100,10,false,5
2806,47514,non_injective,random,100,100,10,false,5
2807,55433,non_injective,random,100,100,10,false,5
2808,63352,non_injective,random,100,100,10,false,5
2809,71271,non_injective,random,100,100,10,false,5
2810,79190,non_injective,random,100,100,10,false,5
2811,87109,non_injective,random,100,100,10,false,5
2812,95028,non_injective,random,100,100,10,false,5
2813,102947,non_injective,random,100,100,10,false,5
2814,110866,non_injective,random,100,100,10,false,5
2815,118785,non_injective,random,100,100,10,false,5
2816,126704,non_injective,random,100,100,10,false,5
2817,134623,non_injective,random,100,100,10,false,5
2818,142542,non_injective,random,100,100,10,false,5
2819,150461,non_injective,random,100,100,10,false,5
2820,158380,non_injective,random,100,100,10,false,5
2821,166299,non_injective,random,100,100,10,false,5
2822,174218,non_injective,random,100,100,10,false,5
2823,182137,non_injective,random,100,100,10,false,5
2824,190056,non_injective,random,100,100,10,false,4
2825,197975,non_injective,random,100,100,10,false,5
2826,205894,non_injective,random,100,100,10,false,5
2827,213813,non_injective,random,100,100,10,false,5
2828,221732,non_injective,random,100,100,10,false,5
2829,229651,non_injective,random,100,100,10,false,5
2830,237570,non_injective,random,100,100,10,false,5
2831,245489,non_injective,random,100,100,10,false,5
2832,253408,non_injective,random,100,100,10,false,5
2833,261327,non_injective,random,100,100,10,false,5
2834,269246,non_injective,random,100,100,10,false,5
2835,277165,non_injective,random,100,100,10,false,5
2836,285084,non_injective,random,100,100,10,false,5
2837,293003,non_injective,random,100,100,10,false,5
2838,300922,non_injective,random,100,100,10,false,5
2839,308841,non_injective,random,100,100,10,false,5
2840,316760,non_injective,random,100,100,10,false,5
2841,324679,non_injective,random,100,100,10,false,5
2842,332598,non_injective,random,100,100,10,false,5
2843,340517,non_injective,random,100,100,10,false,5
2844,348436,non_injective,random,100,100,10,false,5
2845,356355,non_injective,random,100,100,10,false,5
2846,364274,non_injective,random,100,100,10,false,5
2847,372193,non_injective,random,100,100,10,false,5
2848,380112,non_injective,random,100,100,10,false,5
2849,388031,non_injective,random,100,100,10,false,5
2850,395950,non_injective,random,100,100,10,false,5
2851,403869,non_injective,random,100,100,10,false,5
2852,411788,non_injective,random,100,100,10,false,5
2853,419707,non_injective,random,100,100,10,false,5
2854,427626,non_injective,random,100,100,10,false,5
2855,435545,non_injective,random,100,100,10,false,5
2856,443464,non_injective,random,100,100,10,false,5
2857,451383,non_injective,random,100,100,10,false,5
2858,459302,non_injective,random,100,100,10,false,5
2859,467221,non_injective,random,100,100,10,false,5
2860,475140,non_injective,random,100,100,10,false,5
2861,483059,non_injective,random,100,100,10,false,5
2862,490978,non_injective,random,100,100,10,false,5
2863,498897,non_injective,random,100,100,10,false,5
2864,506816,non_injective,random,100,100,10,false,5
2865,514735,non_injective,random,100,100,10,false,5
2866,522654,non_injective,random,100,100,10,false,5
2867,530573,non_injective,random,100,100,10,false,5
2868,538492,non_injective,random,100,100,10,false,5
2869,546411,non_injective,random,100,100,10,false,5
2870,554330,non_injective,random,100,100,10,false,5
2871,562249,non_injective,random,100,100,10,false,5
2872,570168,non_injective,random,100,100,10,false,5
2873,578087,non_injective,random,100,100,10,false,5
2874,586006,non_injective,random,100,100,10,false,5
2875,593925,non_injective,random,100,100,10,false,5
2876,601844,non_injective,random,100,100,10,false,5
2877,609763,non_injective,random,100,100,10,false,5
2878,617682,non_injective,random,100,100,10,false,5
2879,625601,non_injective,random,100,100,10,false,5
2880,633520,non_injective,random,100,100,10,false,5
2881,641439,non_injective,random,100,100,10,false,5
2882,649358,non_injective,random,100,100,10,false,5
2883,657277,non_injective,random,100,100,10,false,5
2884,665196,non_injective,random,100,100,10,false,5
2885,673115,non_injective,random,100,100,10,false,5
2886,681034,non_injective,random,100,100,10,false,5
2887,688953,non_injective,random,100,100,10,false,5
2888,696872,non_injective,random,100,100,10,false,5
2889,704791,non_injective,random,100,100,10,false,5
2890,712710,non_injective,random,100,100,10,false,5
2891,720629,non_injective,random,100,100,10,false,5
2892,728548,non_injective,random,100,100,10,false,5
2893,736467,non_injective,random,100,100,10,false,5
2894,744386,non_injective,random,100,100,10,false,5
2895,752305,non_injective,random,100,100,10,false,5
2896,760224,non_injective,random,100,100,10,false,5
2897,768143,non_injective,random,100,100,10,false,5
2898,776062,non_injective,random,100,100,10,false,5
2899,783981,non_injective,random,100,100,10,false,5
2900,791900,non_injective,random,100,100,10,false,5
2901,799819,non_injective,random,100,100,10,false,5
2902,807738,non_injective,random,100,100,10,false,5
2903,815657,non_injective,random,100,100,10,false,5
2904,823576,non_injective,random,100,100,10,false,5
2905,831495,non_injective,random,100,100,10,false,5
2906,839414,non_injective,random,100,100,10,false,5
2907,847333,non_injective,random,100,100,10,false,5
2908,855252,non_injective,random,100,100,10,false,5
2909,863171,non_injective,random,100,100,10,false,5
2910,871090,non_injective,random,100,100,10,false,5
2911,879009,non_injective,random,100,100,10,false,6
2912,886928,non_injective,random,100,100,10,false,5
2913,894847,non_injective,random,100,100,10,false,5
2914,902766,non_injective,random,100,100,10,false,5
2915,910685,non_injective,random,100,100,10,false,5
2916,918604,non_injective,random,100,100,10,false,4
2917,926523,non_injective,random,100,100,10,false,7
2918,934442,non_injective,random,100,100,10,false,5
2919,942361,non_injective,random,100,100,10,false,5
2920,950280,non_injective,random,100,100,10,false,5
2921,958199,non_injective,random,100,100,10,false,5
2922,966118,non_injective,random,100,100,10,false,5
2923,974037,non_injective,random,100,100,10,false,5
2924,981956,non_injective,random,100,100,10,false,5
2925,989875,non_injective,random,100,100,10,false,5
2926,997794,non_injective,random,100,100,10,false,5
2927,1005713,non_injective,random,100,100,10,false,5
2928,1013632,non_injective,random,100,100,10,false,5
2929,1021551,non_injective,random,100,100,10,false,5
2930,1029470,non_injective,random,100,100,10,false,5
2931,1037389,non_injective,random,100,100,10,false,5
2932,1045308,non_injective,random,100,100,10,false,5
2933,1053227,non_injective,random,100,100,10,false,5
2934,1061146,non_injective,random,100,100,10,false,5
2935,1069065,non_injective,random,100,100,10,false,5
2936,1076984,non_injective,random,100,100,10,false,5
2937,1084903,non_injective,random,100,100,10,false,5
2938,1092822,non_injective,random,100,100,10,false,5
2939,1100741,non_injective,random,100,100,10,false,5
2940,1108660,non_injective,random,100,100,10,false,5
2941,1116579,non_injective,random,100,100,10,false,5
2942,1124498,non_injective,random,100,100,10,false,5
2943,1132417,non_injective,random,100,100,10,false,5
2944,1140336,non_injective,random,100,100,10,false,15
2945,1148255,non_injective,random,100,100,10,false,5
2946,1156174,non_injective,random,100,100,10,false,5
2947,1164093,non_injective,random,100,100,10,false,5
2948,1172012,non_injective,random,100,100,10,false,5
2949,1179931,non_injective,random,100,100,10,false,4
2950,1187850,non_injective,random,100,100,10,false,5
2951,1195769,non_injective,random,100,100,10,false,5
2952,1203688,non_injective,random,100,100,10,false,5
2953,1211607,non_injective,random,100,100,10,false,4
2954,1219526,non_injective,random,100,100,10,false,4
2955,1227445,non_injective,random,100,100,10,false,5
2956,1235364,non_injective,random,100,100,10,false,5
2957,1243283,non_injective,random,100,100,10,false,5
2958,1251202,non_injective,random,100,100,10,false,5
2959,1259121,non_injective,random,100,100,10,false,5
2960,1267040,non_injective,random,100,100,10,false,5
2961,1274959,non_injective,random,100,100,10,false,5
2962,1282878,non_injective,random,100,100,10,false,5
2963,1290797,non_injective,random,100,100,10,false,130
2964,1298716,non_injective,random,100,100,10,false,6
2965,1306635,non_injective,random,100,100,10,false,5
2966,1314554,non_injective,random,100,100,10,false,5
2967,1322473,non_injective,random,100,100,10,false,5
2968,1330392,non_injective,random,100,100,10,false,5
2969,1338311,non_injective,random,100,100,10,false,5
2970,1346230,non_injective,random,100,100,10,false,5
2971,1354149,non_injective,random,100,100,10,false,5
2972,1362068,non_injective,random,100,100,10,false,5
2973,1369987,non_injective,random,100,100,10,false,5
2974,1377906,non_injective,random,100,100,10,false,5
2975,1385825,non_injective,random,100,100,10,false,5
2976,1393744,non_injective,random,100,100,10,false,5
2977,1401663,non_injective,random,100,100,10,false,5
2978,1409582,non_injective,random,100,100,10,false,5
2979,1417501,non_injective,random,100,100,10,false,5
2980,1425420,non_injective,random,100,100,10,false,5
2981,1433339,non_injective,random,100,100,10,false,5
2982,1441258,non_injective,random,100,100,10,false,5
2983,1449177,non_injective,random,100,100,10,false,5
2984,1457096,non_injective,random,100,100,10,false,5
2985,1465015,non_injective,random,100,100,10,false,5
2986,1472934,non_injective,random,100,100,10,false,5
2987,1480853,non_injective,random,100,100,10,false,5
2988,1488772,non_injective,random,100,100,10,false,5
2989,1496691,non_injective,random,100,100,10,false,5
2990,1504610,non_injective,random,100,100,10,false,5
2991,1512529,non_injective,random,100,100,10,false,5
2992,1520448,non_injective,random,100,100,10,false,5
2993,1528367,non_injective,random,100,100,10,false,5
2994,1536286,non_injective,random,100,100,10,false,5
2995,1544205,non_injective,random,100,100,10,false,5
2996,1552124,non_injective,random,100,100,10,false,5
2997,1560043,non_injective,random,100,100,10,false,5
2998,1567962,non_injective,random,100,100,10,false,5
2999,1575881,non_injective,random,100,100,10,false,5
3000,0,non_injective,random,500,500,10,false,20
3001,7919,non_injective,random,500,500,10,false,19
3002,15838,non_injective,random,500,500,10,false,19
3003,23757,non_injective,random,500,500,10,false,20
3004,31676,non_injective,random,500,500,10,false,21
3005,39595,non_injective,random,500,500,10,false,21
3006,47514,non_injective,random,500,500,10,false,21
3007,55433,non_injective,random,500,500,10,false,20
3008,63352,non_injective,random,500,500,10,false,21
3009,71271,non_injective,random,500,500,10,false,21
