trial_id,seed,length_distribution,bug_type,bug_detected,tests_to_detection,tests_run,elapsed_micros
3083,24414277,geometric,max_boundary,true,18,18,1
3084,24422196,geometric,max_boundary,true,16,16,1
3085,24430115,geometric,max_boundary,true,40,40,6
3086,24438034,geometric,max_boundary,true,29,29,2
3087,24445953,geometric,max_boundary,true,5,5,0
3088,24453872,geometric,max_boundary,true,15,15,1
3089,24461791,geometric,max_boundary,true,26,26,2
3090,24469710,geometric,max_boundary,true,18,18,1
3091,24477629,geometric,max_boundary,false,,100,7
3092,24485548,geometric,max_boundary,true,17,17,2
3093,24493467,geometric,max_boundary,true,4,4,0
3094,24501386,geometric,max_boundary,true,42,42,4
3095,24509305,geometric,max_boundary,true,3,3,0
3096,24517224,geometric,max_boundary,true,6,6,0
3097,24525143,geometric,max_boundary,true,37,37,3
3098,24533062,geometric,max_boundary,true,1,1,0
3099,24540981,geometric,max_boundary,true,3,3,0
3100,24548900,geometric,max_boundary,true,11,11,1
3101,24556819,geometric,max_boundary,true,29,29,3
3102,24564738,geometric,max_boundary,true,37,37,3
3103,24572657,geometric,max_boundary,true,33,33,3
3104,24580576,geometric,max_boundary,true,37,37,3
3105,24588495,geometric,max_boundary,true,5,5,0
3106,24596414,geometric,max_boundary,true,30,30,3
3107,24604333,geometric,max_boundary,true,19,19,1
3108,24612252,geometric,max_boundary,true,1,1,0
3109,24620171,geometric,max_boundary,true,38,38,215
3110,24628090,geometric,max_boundary,true,3,3,1
3111,24636009,geometric,max_boundary,true,22,22,2
3112,24643928,geometric,max_boundary,true,35,35,5
3113,24651847,geometric,max_boundary,true,2,2,0
3114,24659766,geometric,max_boundary,true,62,62,6
3115,24667685,geometric,max_boundary,true,11,11,1
3116,24675604,geometric,max_boundary,true,24,24,2
3117,24683523,geometric,max_boundary,true,34,34,3
3118,24691442,geometric,max_boundary,true,3,3,0
3119,24699361,geometric,max_boundary,true,17,17,2
3120,24707280,geometric,max_boundary,true,25,25,2
3121,24715199,geometric,max_boundary,true,13,13,1
3122,24723118,geometric,max_boundary,true,7,7,0
3123,24731037,geometric,max_boundary,true,20,20,2
3124,24738956,geometric,max_boundary,true,21,21,2
3125,24746875,geometric,max_boundary,true,9,9,1
3126,24754794,geometric,max_boundary,true,33,33,3
3127,24762713,geometric,max_boundary,true,20,20,2
3128,24770632,geometric,max_boundary,true,35,35,3
3129,24778551,geometric,max_boundary,true,3,3,0
3130,24786470,geometric,max_boundary,true,37,37,3
3131,24794389,geometric,max_boundary,true,5,5,0
3132,24802308,geometric,max_boundary,true,11,11,1
3133,24810227,geometric,max_boundary,true,1,1,0
3134,24818146,geometric,max_boundary,true,6,6,0
3135,24826065,geometric,max_boundary,true,3,3,0
3136,24833984,geometric,max_boundary,true,23,23,2
3137,24841903,geometric,max_boundary,true,75,75,10
3138,24849822,geometric,max_boundary,true,37,37,4
3139,24857741,geometric,max_boundary,true,27,27,3
3140,24865660,geometric,max_boundary,true,30,30,3
3141,24873579,geometric,max_boundary,true,7,7,0
3142,24881498,geometric,max_boundary,true,9,9,1
3143,24889417,geometric,max_boundary,true,69,69,8
3144,24897336,geometric,max_boundary,true,1,1,0
3145,24905255,geometric,max_boundary,true,10,10,1
3146,24913174,geometric,max_boundary,true,31,31,3
3147,24921093,geometric,max_boundary,true,46,46,4
3148,24929012,geometric,max_boundary,true,5,5,0
3149,24936931,geometric,max_boundary,true,2,2,0
3150,24944850,geometric,max_boundary,true,46,46,4
3151,24952769,geometric,max_boundary,true,4,4,0
3152,24960688,geometric,max_boundary,true,3,3,0
3153,24968607,geometric,max_boundary,true,34,34,3
3154,24976526,geometric,max_boundary,true,47,47,4
3155,24984445,geometric,max_boundary,true,10,10,1
3156,24992364,geometric,max_boundary,true,53,53,5
3157,25000283,geometric,max_boundary,true,7,7,0
3158,25008202,geometric,max_boundary,true,2,2,0
3159,25016121,geometric,max_boundary,true,52,52,9
3160,25024040,geometric,max_boundary,true,26,26,2
3161,25031959,geometric,max_boundary,true,7,7,0
3162,25039878,geometric,max_boundary,true,8,8,0
3163,25047797,geometric,max_boundary,true,41,41,4
3164,25055716,geometric,max_boundary,true,14,14,1
3165,25063635,geometric,max_boundary,true,34,34,3
3166,25071554,geometric,max_boundary,true,9,9,1
3167,25079473,geometric,max_boundary,true,5,5,0
3168,25087392,geometric,max_boundary,true,43,43,4
3169,25095311,geometric,max_boundary,true,2,2,0
3170,25103230,geometric,max_boundary,true,55,55,5
3171,25111149,geometric,max_boundary,true,6,6,0
3172,25119068,geometric,max_boundary,true,39,39,4
3173,25126987,geometric,max_boundary,true,60,60,7
3174,25134906,geometric,max_boundary,false,,100,11
3175,25142825,geometric,max_boundary,true,16,16,2
3176,25150744,geometric,max_boundary,true,4,4,0
3177,25158663,geometric,max_boundary,true,11,11,1
3178,25166582,geometric,max_boundary,true,55,55,10
3179,25174501,geometric,max_boundary,true,2,2,0
3180,25182420,geometric,max_boundary,true,31,31,3
3181,25190339,geometric,max_boundary,true,29,29,3
3182,25198258,geometric,max_boundary,true,21,21,2
3183,25206177,geometric,max_boundary,true,9,9,0
3184,25214096,geometric,max_boundary,true,6,6,0
3185,25222015,geometric,max_boundary,true,1,1,0
3186,25229934,geometric,max_boundary,true,11,11,1
3187,25237853,geometric,max_boundary,true,15,15,1
3188,25245772,geometric,max_boundary,true,24,24,2
3189,25253691,geometric,max_boundary,true,23,23,2
3190,25261610,geometric,max_boundary,true,16,16,1
3191,25269529,geometric,max_boundary,true,5,5,0
3192,25277448,geometric,max_boundary,true,19,19,2
3193,25285367,geometric,max_boundary,true,18,18,1
3194,25293286,geometric,max_boundary,true,50,50,5
3195,25301205,geometric,max_boundary,true,31,31,3
3196,25309124,geometric,max_boundary,true,1,1,0
3197,25317043,geometric,max_boundary,true,36,36,4
3198,25324962,geometric,max_boundary,true,33,33,3
3199,25332881,geometric,max_boundary,true,2,2,0
3200,25340800,geometric,max_boundary,true,4,4,0
3201,25348719,geometric,max_boundary,true,3,3,0
3202,25356638,geometric,max_boundary,true,29,29,3
3203,25364557,geometric,max_boundary,true,16,16,1
3204,25372476,geometric,max_boundary,true,44,44,4
3205,25380395,geometric,max_boundary,true,16,16,5
3206,25388314,geometric,max_boundary,true,22,22,2
3207,25396233,geometric,max_boundary,true,21,21,2
3208,25404152,geometric,max_boundary,true,5,5,0
3209,25412071,geometric,max_boundary,true,5,5,0
3210,25419990,geometric,max_boundary,true,32,32,3
3211,25427909,geometric,max_boundary,true,42,42,4
3212,25435828,geometric,max_boundary,true,14,14,1
3213,25443747,geometric,max_boundary,true,4,4,0
3214,25451666,geometric,max_boundary,true,4,4,0
3215,25459585,geometric,max_boundary,true,25,25,2
3216,25467504,geometric,max_boundary,true,47,47,4
3217,25475423,geometric,max_boundary,true,9,9,1
3218,25483342,geometric,max_boundary,true,5,5,0
3219,25491261,geometric,max_boundary,true,19,19,2
3220,25499180,geometric,max_boundary,true,16,16,1
3221,25507099,geometric,max_boundary,true,70,70,7
3222,25515018,geometric,max_boundary,true,8,8,1
3223,25522937,geometric,max_boundary,true,3,3,0
3224,25530856,geometric,max_boundary,true,15,15,1
3225,25538775,geometric,max_boundary,true,35,35,3
3226,25546694,geometric,max_boundary,true,15,15,1
3227,25554613,geometric,max_boundary,true,15,15,1
3228,25562532,geometric,max_boundary,true,73,73,7
3229,25570451,geometric,max_boundary,true,2,2,0
3230,25578370,geometric,max_boundary,true,31,31,5
3231,25586289,geometric,max_boundary,true,8,8,1
3232,25594208,geometric,max_boundary,true,4,4,0
3233,25602127,geometric,max_boundary,true,24,24,2
3234,25610046,geometric,max_boundary,true,1,1,0
3235,25617965,geometric,max_boundary,true,20,20,2
3236,25625884,geometric,max_boundary,true,29,29,3
3237,25633803,geometric,max_boundary,true,34,34,3
3238,25641722,geometric,max_boundary,true,17,17,2
3239,25649641,geometric,max_boundary,true,45,45,4
3240,25657560,geometric,max_boundary,true,10,10,1
3241,25665479,geometric,max_boundary,true,28,28,3
3242,25673398,geometric,max_boundary,true,36,36,3
3243,25681317,geometric,max_boundary,true,46,46,5
3244,25689236,geometric,max_boundary,true,18,18,1
3245,25697155,geometric,max_boundary,true,6,6,0
3246,25705074,geometric,max_boundary,true,5,5,0
3247,25712993,geometric,max_boundary,true,23,23,2
3248,25720912,geometric,max_boundary,true,10,10,1
3249,25728831,geometric,max_boundary,true,17,17,1
3250,25736750,geometric,max_boundary,true,15,15,1
3251,25744669,geometric,max_boundary,true,19,19,2
3252,25752588,geometric,max_boundary,true,18,18,2
3253,25760507,geometric,max_boundary,true,7,7,0
3254,25768426,geometric,max_boundary,true,55,55,6
3255,25776345,geometric,max_boundary,true,25,25,2
3256,25784264,geometric,max_boundary,true,28,28,2
3257,25792183,geometric,max_boundary,true,8,8,1
3258,25800102,geometric,max_boundary,true,3,3,0
3259,25808021,geometric,max_boundary,true,4,4,0
3260,25815940,geometric,max_boundary,true,4,4,0
3261,25823859,geometric,max_boundary,true,19,19,2
3262,25831778,geometric,max_boundary,true,2,2,0
3263,25839697,geometric,max_boundary,true,5,5,0
3264,25847616,geometric,max_boundary,true,12,12,1
3265,25855535,geometric,max_boundary,true,37,37,3
3266,25863454,geometric,max_boundary,true,39,39,4
3267,25871373,geometric,max_boundary,true,1,1,0
3268,25879292,geometric,max_boundary,true,4,4,0
3269,25887211,geometric,max_boundary,true,36,36,3
3270,25895130,geometric,max_boundary,true,30,30,2
3271,25903049,geometric,max_boundary,true,9,9,1
3272,25910968,geometric,max_boundary,true,7,7,0
3273,25918887,geometric,max_boundary,true,41,41,4
3274,25926806,geometric,max_boundary,true,1,1,0
3275,25934725,geometric,max_boundary,true,19,19,2
3276,25942644,geometric,max_boundary,true,9,9,1
3277,25950563,geometric,max_boundary,true,5,5,0
3278,25958482,geometric,max_boundary,true,14,14,1
3279,25966401,geometric,max_boundary,true,5,5,0
3280,25974320,geometric,max_boundary,true,17,17,1
3281,25982239,geometric,max_boundary,true,7,7,0
3282,25990158,geometric,max_boundary,true,15,15,1
3283,25998077,geometric,max_boundary,true,6,6,0
3284,26005996,geometric,max_boundary,true,6,6,0
3285,26013915,geometric,max_boundary,true,4,4,0
3286,26021834,geometric,max_boundary,true,10,10,1
3287,26029753,geometric,max_boundary,true,4,4,0
3288,26037672,geometric,max_boundary,true,25,25,3
3289,26045591,geometric,max_boundary,true,12,12,1
3290,26053510,geometric,max_boundary,true,2,2,0
3291,26061429,geometric,max_boundary,true,51,51,6
3292,26069348,geometric,max_boundary,true,10,10,1
3293,26077267,geometric,max_boundary,true,9,9,1
3294,26085186,geometric,max_boundary,true,2,2,0
3295,26093105,geometric,max_boundary,true,86,86,8
3296,26101024,geometric,max_boundary,true,11,11,1
3297,26108943,geometric,max_boundary,true,19,19,2
3298,26116862,geometric,max_boundary,true,3,3,0
3299,26124781,geometric,max_boundary,true,16,16,2
3300,26132700,geometric,max_boundary,true,16,16,1
3301,26140619,geometric,max_boundary,true,19,19,14
3302,26148538,geometric,max_boundary,true,11,11,1
3303,26156457,geometric,max_boundary,true,12,12,1
3304,26164376,geometric,max_boundary,true,45,45,4
3305,26172295,geometric,max_boundary,true,13,13,1
3306,26180214,geometric,max_boundary,true,33,33,13
3307,26188133,geometric,max_boundary,true,73,73,5
3308,26196052,geometric,max_boundary,true,18,18,1
3309,26203971,geometric,max_boundary,true,26,26,2
3310,26211890,geometric,max_boundary,true,18,18,1
3311,26219809,geometric,max_boundary,true,8,8,0
3312,26227728,geometric,max_boundary,true,6,6,0
3313,26235647,geometric,max_boundary,true,16,16,1
3314,26243566,geometric,max_boundary,true,5,5,0
3315,26251485,geometric,max_boundary,true,16,16,1
3316,26259404,geometric,max_boundary,true,55,55,4
3317,26267323,geometric,max_boundary,true,1,1,0
3318,26275242,geometric,max_boundary,true,13,13,1
3319,26283161,geometric,max_boundary,true,31,31,2
3320,26291080,geometric,max_boundary,true,41,41,3
3321,26298999,geometric,max_boundary,true,6,6,0
3322,26306918,geometric,max_boundary,true,2,2,0
3323,26314837,geometric,max_boundary,true,11,11,1
3324,26322756,geometric,max_boundary,true,15,15,1
3325,26330675,geometric,max_boundary,true,11,11,0
3326,26338594,geometric,max_boundary,true,16,16,1
3327,26346513,geometric,max_boundary,true,59,59,4
3328,26354432,geometric,max_boundary,true,26,26,2
3329,26362351,geometric,max_boundary,true,11,11,0
3330,26370270,geometric,max_boundary,true,20,20,1
3331,26378189,geometric,max_boundary,true,37,37,2
3332,26386108,geometric,max_boundary,true,12,12,1
3333,26394027,geometric,max_boundary,true,23,23,1
3334,26401946,geometric,max_boundary,true,55,55,4
3335,26409865,geometric,max_boundary,true,22,22,1
3336,26417784,geometric,max_boundary,true,45,45,10
3337,26425703,geometric,max_boundary,true,32,32,2
3338,26433622,geometric,max_boundary,true,71,71,5
3339,26441541,geometric,max_boundary,true,3,3,0
3340,26449460,geometric,max_boundary,true,54,54,4
3341,26457379,geometric,max_boundary,true,80,80,6
3342,26465298,geometric,max_boundary,true,12,12,1
3343,26473217,geometric,max_boundary,true,6,6,0
3344,26481136,geometric,max_boundary,true,59,59,4
3345,26489055,geometric,max_boundary,true,1,1,0
3346,26496974,geometric,max_boundary,true,11,11,0
3347,26504893,geometric,max_boundary,true,23,23,1
3348,26512812,geometric,max_boundary,true,5,5,0
3349,26520731,geometric,max_boundary,true,4,4,0
3350,26528650,geometric,max_boundary,true,15,15,2
3351,26536569,geometric,max_boundary,true,29,29,2
3352,26544488,geometric,max_boundary,true,3,3,0
3353,26552407,geometric,max_boundary,true,20,20,1
3354,26560326,geometric,max_boundary,true,15,15,1
3355,26568245,geometric,max_boundary,true,37,37,2
3356,26576164,geometric,max_boundary,true,14,14,1
3357,26584083,geometric,max_boundary,true,20,20,1
3358,26592002,geometric,max_boundary,true,6,6,0
3359,26599921,geometric,max_boundary,true,15,15,1
3360,26607840,geometric,max_boundary,true,5,5,0
3361,26615759,geometric,max_boundary,true,2,2,0
3362,26623678,geometric,max_boundary,true,1,1,0
3363,26631597,geometric,max_boundary,true,40,40,3
3364,26639516,geometric,max_boundary,true,16,16,1
3365,26647435,geometric,max_boundary,true,22,22,1
3366,26655354,geometric,max_boundary,true,8,8,0
3367,26663273,geometric,max_boundary,true,24,24,2
3368,26671192,geometric,max_boundary,true,3,3,0
3369,26679111,geometric,max_boundary,true,79,79,10
3370,26687030,geometric,max_boundary,true,14,14,1
3371,26694949,geometric,max_boundary,true,38,38,3
3372,26702868,geometric,max_boundary,true,31,31,2
3373,26710787,geometric,max_boundary,true,39,39,3
3374,26718706,geometric,max_boundary,true,30,30,2
3375,26726625,geometric,max_boundary,true,5,5,0
3376,26734544,geometric,max_boundary,true,16,16,1
3377,26742463,geometric,max_boundary,true,2,2,0
3378,26750382,geometric,max_boundary,true,15,15,1
3379,26758301,geometric,max_boundary,true,16,16,1
3380,26766220,geometric,max_boundary,true,20,20,1
3381,26774139,geometric,max_boundary,true,38,38,5
3382,26782058,geometric,max_boundary,true,2,2,0
3383,26789977,geometric,max_boundary,true,4,4,0
3384,26797896,geometric,max_boundary,true,6,6,0
3385,26805815,geometric,max_boundary,true,25,25,2
3386,26813734,geometric,max_boundary,true,42,42,3
3387,26821653,geometric,max_boundary,true,13,13,1
3388,26829572,geometric,max_boundary,true,64,64,5
3389,26837491,geometric,max_boundary,true,6,6,0
3390,26845410,geometric,max_boundary,true,19,19,1
3391,26853329,geometric,max_boundary,true,5,5,0
3392,26861248,geometric,max_boundary,true,21,21,1
3393,26869167,geometric,max_boundary,true,68,68,5
3394,26877086,geometric,max_boundary,true,4,4,0
3395,26885005,geometric,max_boundary,true,6,6,0
3396,26892924,geometric,max_boundary,true,12,12,1
3397,26900843,geometric,max_boundary,true,4,4,0
3398,26908762,geometric,max_boundary,true,89,89,8
3399,26916681,geometric,max_boundary,true,14,14,1
3400,26924600,geometric,max_boundary,true,18,18,1
3401,26932519,geometric,max_boundary,true,3,3,0
3402,26940438,geometric,max_boundary,true,11,11,0
3403,26948357,geometric,max_boundary,true,8,8,0
3404,26956276,geometric,max_boundary,true,4,4,0
3405,26964195,geometric,max_boundary,true,13,13,4
3406,26972114,geometric,max_boundary,true,18,18,1
3407,26980033,geometric,max_boundary,true,13,13,1
3408,26987952,geometric,max_boundary,true,26,26,2
3409,26995871,geometric,max_boundary,true,16,16,2
3410,27003790,geometric,max_boundary,true,1,1,0
3411,27011709,geometric,max_boundary,true,20,20,1
3412,27019628,geometric,max_boundary,true,11,11,3
3413,27027547,geometric,max_boundary,true,11,11,1
3414,27035466,geometric,max_boundary,true,2,2,0
3415,27043385,geometric,max_boundary,true,1,1,0
3416,27051304,geometric,max_boundary,true,4,4,0
3417,27059223,geometric,max_boundary,true,58,58,4
3418,27067142,geometric,max_boundary,true,27,27,5
3419,27075061,geometric,max_boundary,true,7,7,0
3420,27082980,geometric,max_boundary,true,9,9,0
3421,27090899,geometric,max_boundary,true,28,28,2
3422,27098818,geometric,max_boundary,true,28,28,2
3423,27106737,geometric,max_boundary,true,84,84,6
3424,27114656,geometric,max_boundary,true,13,13,1
3425,27122575,geometric,max_boundary,true,29,29,2
3426,27130494,geometric,max_boundary,true,29,29,2
3427,27138413,geometric,max_boundary,true,6,6,0
3428,27146332,geometric,max_boundary,true,16,16,2
3429,27154251,geometric,max_boundary,true,16,16,1
3430,27162170,geometric,max_boundary,true,14,14,1
3431,27170089,geometric,max_boundary,true,6,6,0
3432,27178008,geometric,max_boundary,true,8,8,0
3433,27185927,geometric,max_boundary,true,26,26,2
3434,27193846,geometric,max_boundary,true,8,8,0
3435,27201765,geometric,max_boundary,true,5,5,0
3436,27209684,geometric,max_boundary,true,12,12,1
3437,27217603,geometric,max_boundary,true,11,11,0
3438,27225522,geometric,max_boundary,true,68,68,5
3439,27233441,geometric,max_boundary,true,32,32,2
3440,27241360,geometric,max_boundary,true,28,28,2
3441,27249279,geometric,max_boundary,true,14,14,4
3442,27257198,geometric,max_boundary,true,26,26,2
3443,27265117,geometric,max_boundary,true,50,50,3
3444,27273036,geometric,max_boundary,true,9,9,1
3445,27280955,geometric,max_boundary,true,31,31,2
3446,27288874,geometric,max_boundary,true,38,38,3
3447,27296793,geometric,max_boundary,true,24,24,1
3448,27304712,geometric,max_boundary,true,1,1,0
3449,27312631,geometric,max_boundary,true,7,7,0
3450,27320550,geometric,max_boundary,true,24,24,2
3451,27328469,geometric,max_boundary,true,4,4,0
3452,27336388,geometric,max_boundary,true,5,5,0
3453,27344307,geometric,max_boundary,true,34,34,2
3454,27352226,geometric,max_boundary,true,10,10,1
3455,27360145,geometric,max_boundary,true,10,10,0
3456,27368064,geometric,max_boundary,true,14,14,1
3457,27375983,geometric,max_boundary,true,63,63,5
3458,27383902,geometric,max_boundary,true,2,2,0
3459,27391821,geometric,max_boundary,true,54,54,4
3460,27399740,geometric,max_boundary,true,25,25,2
3461,27407659,geometric,max_boundary,true,12,12,0
3462,27415578,geometric,max_boundary,true,12,12,1
3463,27423497,geometric,max_boundary,true,6,6,0
3464,27431416,geometric,max_boundary,true,19,19,1
3465,27439335,geometric,max_boundary,true,15,15,1
3466,27447254,geometric,max_boundary,true,1,1,0
3467,27455173,geometric,max_boundary,true,13,13,1
3468,27463092,geometric,max_boundary,true,14,14,1
3469,27471011,geometric,max_boundary,true,4,4,1
3470,27478930,geometric,max_boundary,true,45,45,3
3471,27486849,geometric,max_boundary,true,1,1,0
3472,27494768,geometric,max_boundary,true,5,5,0
3473,27502687,geometric,max_boundary,true,4,4,0
3474,27510606,geometric,max_boundary,true,2,2,0
3475,27518525,geometric,max_boundary,true,29,29,2
3476,27526444,geometric,max_boundary,true,12,12,1
3477,27534363,geometric,max_boundary,true,9,9,1
3478,27542282,geometric,max_boundary,true,12,12,0
3479,27550201,geometric,max_boundary,false,,100,7
3480,27558120,geometric,max_boundary,true,23,23,2
3481,27566039,geometric,max_boundary,true,31,31,2
3482,27573958,geometric,max_boundary,true,37,37,2
3483,27581877,geometric,max_boundary,true,19,19,1
3484,27589796,geometric,max_boundary,true,15,15,1
3485,27597715,geometric,max_boundary,true,9,9,1
3486,27605634,geometric,max_boundary,true,42,42,3
3487,27613553,geometric,max_boundary,true,54,54,4
3488,27621472,geometric,max_boundary,true,67,67,5
3489,27629391,geometric,max_boundary,true,29,29,220
3490,27637310,geometric,max_boundary,true,1,1,0
3491,27645229,geometric,max_boundary,true,24,24,2
3492,27653148,geometric,max_boundary,true,11,11,1
3493,27661067,geometric,max_boundary,true,31,31,2
3494,27668986,geometric,max_boundary,true,9,9,0
3495,27676905,geometric,max_boundary,true,20,20,1
3496,27684824,geometric,max_boundary,true,3,3,0
3497,27692743,geometric,max_boundary,true,10,10,1
3498,27700662,geometric,max_boundary,true,5,5,0
3499,27708581,geometric,max_boundary,true,35,35,5
3500,27716500,geometric,interior,true,2,2,0
3501,27724419,geometric,interior,true,1,1,0
3502,27732338,geometric,interior,true,13,13,1
3503,27740257,geometric,interior,true,1,1,0
3504,27748176,geometric,interior,true,3,3,0
3505,27756095,geometric,interior,true,48,48,3
3506,27764014,geometric,interior,true,11,11,3
3507,27771933,geometric,interior,true,31,31,2
3508,27779852,geometric,interior,true,25,25,2
3509,27787771,geometric,interior,true,11,11,1
3510,27795690,geometric,interior,true,2,2,0
3511,27803609,geometric,interior,true,4,4,0
3512,27811528,geometric,interior,true,1,1,0
3513,27819447,geometric,interior,true,19,19,1
3514,27827366,geometric,interior,true,6,6,0
3515,27835285,geometric,interior,true,40,40,3
3516,27843204,geometric,interior,true,8,8,0
3517,27851123,geometric,interior,true,18,18,1
3518,27859042,geometric,interior,true,1,1,0
3519,27866961,geometric,interior,true,3,3,0
3520,27874880,geometric,interior,true,4,4,0
3521,27882799,geometric,interior,true,12,12,1
3522,27890718,geometric,interior,true,24,24,1
3523,27898637,geometric,interior,true,9,9,0
3524,27906556,geometric,interior,true,2,2,0
3525,27914475,geometric,interior,true,39,39,3
3526,27922394,geometric,interior,true,4,4,0
3527,27930313,geometric,interior,true,30,30,2
3528,27938232,geometric,interior,true,16,16,1
3529,27946151,geometric,interior,true,18,18,1
3530,27954070,geometric,interior,true,25,25,1
3531,27961989,geometric,interior,true,7,7,0
3532,27969908,geometric,interior,true,6,6,0
3533,27977827,geometric,interior,true,14,14,1
3534,27985746,geometric,interior,true,43,43,3
3535,27993665,geometric,interior,true,33,33,3
3536,28001584,geometric,interior,true,29,29,2
3537,28009503,geometric,interior,true,28,28,2
3538,28017422,geometric,interior,true,10,10,0
3539,28025341,geometric,interior,true,1,1,0
3540,28033260,geometric,interior,true,10,10,0
3541,28041179,geometric,interior,true,29,29,2
3542,28049098,geometric,interior,true,16,16,1
3543,28057017,geometric,interior,true,3,3,0
3544,28064936,geometric,interior,true,25,25,2
3545,28072855,geometric,interior,true,7,7,0
3546,28080774,geometric,interior,true,3,3,0
3547,28088693,geometric,interior,true,1,1,0
3548,28096612,geometric,interior,true,6,6,0
3549,28104531,geometric,interior,true,26,26,1
3550,28112450,geometric,interior,true,4,4,0
3551,28120369,geometric,interior,true,8,8,0
3552,28128288,geometric,interior,true,25,25,1
3553,28136207,geometric,interior,true,3,3,0
3554,28144126,geometric,interior,true,5,5,0
3555,28152045,geometric,interior,true,18,18,1
3556,28159964,geometric,interior,true,41,41,3
3557,28167883,geometric,interior,true,26,26,2
3558,28175802,geometric,interior,true,18,18,1
3559,28183721,geometric,interior,true,14,14,1
3560,28191640,geometric,interior,true,22,22,1
3561,28199559,geometric,interior,true,4,4,0
3562,28207478,geometric,interior,true,12,12,1
3563,28215397,geometric,interior,true,28,28,2
3564,28223316,geometric,interior,true,34,34,2
3565,28231235,geometric,interior,true,47,47,3
3566,28239154,geometric,interior,true,7,7,0
3567,28247073,geometric,interior,true,2,2,0
3568,28254992,geometric,interior,true,10,10,1
3569,28262911,geometric,interior,true,8,8,0
3570,28270830,geometric,interior,true,39,39,3
3571,28278749,geometric,interior,true,2,2,0
3572,28286668,geometric,interior,true,28,28,2
3573,28294587,geometric,interior,true,31,31,5
3574,28302506,geometric,interior,true,3,3,0
3575,28310425,geometric,interior,true,27,27,2
3576,28318344,geometric,interior,true,9,9,0
3577,28326263,geometric,interior,true,10,10,1
3578,28334182,geometric,interior,true,18,18,1
3579,28342101,geometric,interior,true,6,6,4
3580,28350020,geometric,interior,true,5,5,0
3581,28357939,geometric,interior,true,13,13,1
3582,28365858,geometric,interior,true,30,30,2
3583,28373777,geometric,interior,true,13,13,0
3584,28381696,geometric,interior,true,13,13,1
3585,28389615,geometric,interior,true,11,11,0
3586,28397534,geometric,interior,true,6,6,0
3587,28405453,geometric,interior,true,9,9,0
3588,28413372,geometric,interior,true,12,12,3
3589,28421291,geometric,interior,true,16,16,1
3590,28429210,geometric,interior,true,4,4,0
3591,28437129,geometric,interior,true,3,3,0
3592,28445048,geometric,interior,true,6,6,0
3593,28452967,geometric,interior,true,12,12,1
3594,28460886,geometric,interior,true,2,2,0
3595,28468805,geometric,interior,true,22,22,1
3596,28476724,geometric,interior,true,4,4,0
3597,28484643,geometric,interior,true,23,23,1
3598,28492562,geometric,interior,true,56,56,8
3599,28500481,geometric,interior,true,24,24,2
3600,28508400,geometric,interior,true,1,1,0
3601,28516319,geometric,interior,true,27,27,2
3602,28524238,geometric,interior,true,20,20,1
3603,28532157,geometric,interior,true,57,57,8
3604,28540076,geometric,interior,true,17,17,1
3605,28547995,geometric,interior,true,2,2,0
3606,28555914,geometric,interior,true,9,9,0
3607,28563833,geometric,interior,true,26,26,1
3608,28571752,geometric,interior,true,3,3,0
3609,28579671,geometric,interior,true,1,1,0
3610,28587590,geometric,interior,true,5,5,0
3611,28595509,geometric,interior,true,3,3,0
3612,28603428,geometric,interior,true,13,13,1
3613,28611347,geometric,interior,true,21,21,1
3614,28619266,geometric,interior,true,18,18,1
3615,28627185,geometric,interior,true,69,69,5
3616,28635104,geometric,interior,true,18,18,1
3617,28643023,geometric,interior,true,13,13,1
3618,28650942,geometric,interior,true,22,22,1
3619,28658861,geometric,interior,true,3,3,0
3620,28666780,geometric,interior,true,2,2,0
3621,28674699,geometric,interior,true,40,40,3
3622,28682618,geometric,interior,true,8,8,0
3623,28690537,geometric,interior,true,9,9,3
3624,28698456,geometric,interior,true,13,13,1
3625,28706375,geometric,interior,true,24,24,1
3626,28714294,geometric,interior,true,7,7,0
3627,28722213,geometric,interior,true,3,3,0
3628,28730132,geometric,interior,true,9,9,0
3629,28738051,geometric,interior,true,18,18,1
3630,28745970,geometric,interior,true,12,12,0
3631,28753889,geometric,interior,true,6,6,0
3632,28761808,geometric,interior,true,30,30,2
3633,28769727,geometric,interior,true,54,54,4
3634,28777646,geometric,interior,true,20,20,1
3635,28785565,geometric,interior,true,60,60,5
3636,28793484,geometric,interior,true,18,18,1
3637,28801403,geometric,interior,true,4,4,0
3638,28809322,geometric,interior,true,10,10,0
3639,28817241,geometric,interior,true,15,15,1
3640,28825160,geometric,interior,true,6,6,0
3641,28833079,geometric,interior,true,8,8,0
3642,28840998,geometric,interior,true,5,5,0
3643,28848917,geometric,interior,true,16,16,1
3644,28856836,geometric,interior,true,10,10,0
3645,28864755,geometric,interior,true,17,17,1
3646,28872674,geometric,interior,true,5,5,0
3647,28880593,geometric,interior,true,36,36,3
3648,28888512,geometric,interior,true,28,28,2
3649,28896431,geometric,interior,true,17,17,1
3650,28904350,geometric,interior,true,20,20,1
3651,28912269,geometric,interior,true,22,22,1
3652,28920188,geometric,interior,true,9,9,0
3653,28928107,geometric,interior,true,14,14,1
3654,28936026,geometric,interior,true,2,2,0
3655,28943945,geometric,interior,true,22,22,1
3656,28951864,geometric,interior,true,25,25,2
3657,28959783,geometric,interior,true,3,3,0
3658,28967702,geometric,interior,true,9,9,0
3659,28975621,geometric,interior,true,9,9,0
