trial_id,seed,prior_alpha,prior_beta,prior_name,pass_rate,warmup_count,true_size,estimated_size,ci_lower,ci_upper,ci_width,true_in_ci,relative_error,bias,posterior_alpha,posterior_beta
10771,562249,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,296,278.00,316.00,38.00,true,0.013333,-4.00,500.50,1186.50
10772,570168,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,293,275.00,312.00,37.00,true,0.023333,-7.00,500.50,1204.50
10773,578087,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,309,290.00,328.00,38.00,true,0.030000,9.00,500.50,1119.50
10774,586006,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,293,275.00,312.00,37.00,true,0.023333,-7.00,500.50,1207.50
10775,593925,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,319,299.00,339.00,40.00,true,0.063333,19.00,500.50,1069.50
10776,601844,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,275,257.00,293.00,36.00,false,0.083333,-25.00,500.50,1320.50
10777,609763,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,287,269.00,306.00,37.00,true,0.043333,-13.00,500.50,1241.50
10778,617682,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,312,293.00,332.00,39.00,true,0.040000,12.00,500.50,1100.50
10779,625601,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,297,279.00,317.00,38.00,true,0.010000,-3.00,500.50,1181.50
10780,633520,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,288,270.00,307.00,37.00,true,0.040000,-12.00,500.50,1233.50
10781,641439,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,306,287.00,325.00,38.00,true,0.020000,6.00,500.50,1135.50
10782,649358,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,287,269.00,306.00,37.00,true,0.043333,-13.00,500.50,1239.50
10783,657277,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,297,279.00,317.00,38.00,true,0.010000,-3.00,500.50,1180.50
10784,665196,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,301,282.00,320.00,38.00,true,0.003333,1.00,500.50,1161.50
10785,673115,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,288,270.00,306.00,36.00,true,0.040000,-12.00,500.50,1237.50
10786,681034,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,305,286.00,324.00,38.00,true,0.016667,5.00,500.50,1140.50
10787,688953,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,294,276.00,313.00,37.00,true,0.020000,-6.00,500.50,1200.50
10788,696872,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,309,290.00,329.00,39.00,true,0.030000,9.00,500.50,1117.50
10789,704791,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,297,279.00,316.00,37.00,true,0.010000,-3.00,500.50,1183.50
10790,712710,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,295,277.00,314.00,37.00,true,0.016667,-5.00,500.50,1195.50
10791,720629,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,301,282.00,320.00,38.00,true,0.003333,1.00,500.50,1163.50
10792,728548,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,307,288.00,327.00,39.00,true,0.023333,7.00,500.50,1128.50
10793,736467,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,293,275.00,312.00,37.00,true,0.023333,-7.00,500.50,1207.50
10794,744386,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,313,294.00,333.00,39.00,true,0.043333,13.00,500.50,1097.50
10795,752305,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,295,277.00,314.00,37.00,true,0.016667,-5.00,500.50,1195.50
10796,760224,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,288,270.00,307.00,37.00,true,0.040000,-12.00,500.50,1236.50
10797,768143,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,298,280.00,318.00,38.00,true,0.006667,-2.00,500.50,1175.50
10798,776062,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,287,269.00,306.00,37.00,true,0.043333,-13.00,500.50,1241.50
10799,783981,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.3,500,300,301,282.00,320.00,38.00,true,0.003333,1.00,500.50,1160.50
10800,0,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,500,324.00,676.00,352.00,true,0.000000,0.00,10.50,10.50
10801,7919,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,594,391.00,765.00,374.00,true,0.188000,94.00,10.50,7.50
10802,15838,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,633,420.00,799.00,379.00,true,0.266000,133.00,10.50,6.50
10803,23757,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,432,277.00,605.00,328.00,true,0.136000,-68.00,10.50,13.50
10804,31676,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,413,264.00,584.00,320.00,true,0.174000,-87.00,10.50,14.50
10805,39595,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,792,546.00,912.00,366.00,false,0.584000,292.00,10.50,3.50
10806,47514,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,528,343.00,704.00,361.00,true,0.056000,28.00,10.50,9.50
10807,55433,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,559,366.00,733.00,367.00,true,0.118000,59.00,10.50,8.50
10808,63352,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,500,324.00,676.00,352.00,true,0.000000,0.00,10.50,10.50
10809,71271,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,328,207.00,483.00,276.00,false,0.344000,-172.00,10.50,20.50
10810,79190,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,475,306.00,651.00,345.00,true,0.050000,-25.00,10.50,11.50
10811,87109,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,633,420.00,799.00,379.00,true,0.266000,133.00,10.50,6.50
10812,95028,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,633,420.00,799.00,379.00,true,0.266000,133.00,10.50,6.50
10813,102947,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,339,214.00,497.00,283.00,false,0.322000,-161.00,10.50,19.50
10814,110866,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,559,366.00,733.00,367.00,true,0.118000,59.00,10.50,8.50
10815,118785,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,594,391.00,765.00,374.00,true,0.188000,94.00,10.50,7.50
10816,126704,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,731,496.00,873.00,377.00,true,0.462000,231.00,10.50,4.50
10817,134623,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,432,277.00,605.00,328.00,true,0.136000,-68.00,10.50,13.50
10818,142542,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,328,207.00,483.00,276.00,false,0.344000,-172.00,10.50,20.50
10819,150461,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,559,366.00,733.00,367.00,true,0.118000,59.00,10.50,8.50
10820,158380,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,633,420.00,799.00,379.00,true,0.266000,133.00,10.50,6.50
10821,166299,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,792,546.00,912.00,366.00,false,0.584000,292.00,10.50,3.50
10822,174218,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,475,306.00,651.00,345.00,true,0.050000,-25.00,10.50,11.50
10823,182137,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,731,496.00,873.00,377.00,true,0.462000,231.00,10.50,4.50
10824,190056,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,413,264.00,584.00,320.00,true,0.174000,-87.00,10.50,14.50
10825,197975,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,413,264.00,584.00,320.00,true,0.174000,-87.00,10.50,14.50
10826,205894,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,328,207.00,483.00,276.00,false,0.344000,-172.00,10.50,20.50
10827,213813,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,792,546.00,912.00,366.00,false,0.584000,292.00,10.50,3.50
10828,221732,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,500,324.00,676.00,352.00,true,0.000000,0.00,10.50,10.50
10829,229651,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,500,324.00,676.00,352.00,true,0.000000,0.00,10.50,10.50
10830,237570,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,559,366.00,733.00,367.00,true,0.118000,59.00,10.50,8.50
10831,245489,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,559,366.00,733.00,367.00,true,0.118000,59.00,10.50,8.50
10832,253408,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,475,306.00,651.00,345.00,true,0.050000,-25.00,10.50,11.50
10833,261327,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,380,241.00,546.00,305.00,true,0.240000,-120.00,10.50,16.50
10834,269246,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,500,324.00,676.00,352.00,true,0.000000,0.00,10.50,10.50
10835,277165,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,432,277.00,605.00,328.00,true,0.136000,-68.00,10.50,13.50
10836,285084,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,792,546.00,912.00,366.00,false,0.584000,292.00,10.50,3.50
10837,293003,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,452,291.00,627.00,336.00,true,0.096000,-48.00,10.50,12.50
10838,300922,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,528,343.00,704.00,361.00,true,0.056000,28.00,10.50,9.50
10839,308841,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,864,610.00,951.00,341.00,false,0.728000,364.00,10.50,2.50
10840,316760,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,432,277.00,605.00,328.00,true,0.136000,-68.00,10.50,13.50
10841,324679,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,452,291.00,627.00,336.00,true,0.096000,-48.00,10.50,12.50
10842,332598,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,500,324.00,676.00,352.00,true,0.000000,0.00,10.50,10.50
10843,340517,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,528,343.00,704.00,361.00,true,0.056000,28.00,10.50,9.50
10844,348436,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,500,324.00,676.00,352.00,true,0.000000,0.00,10.50,10.50
10845,356355,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,594,391.00,765.00,374.00,true,0.188000,94.00,10.50,7.50
10846,364274,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,731,496.00,873.00,377.00,true,0.462000,231.00,10.50,4.50
10847,372193,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,528,343.00,704.00,361.00,true,0.056000,28.00,10.50,9.50
10848,380112,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,413,264.00,584.00,320.00,true,0.174000,-87.00,10.50,14.50
10849,388031,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,633,420.00,799.00,379.00,true,0.266000,133.00,10.50,6.50
10850,395950,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,679,455.00,835.00,380.00,true,0.358000,179.00,10.50,5.50
10851,403869,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,475,306.00,651.00,345.00,true,0.050000,-25.00,10.50,11.50
10852,411788,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,306,193.00,456.00,263.00,false,0.388000,-194.00,10.50,22.50
10853,419707,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,475,306.00,651.00,345.00,true,0.050000,-25.00,10.50,11.50
10854,427626,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,559,366.00,733.00,367.00,true,0.118000,59.00,10.50,8.50
10855,435545,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,679,455.00,835.00,380.00,true,0.358000,179.00,10.50,5.50
10856,443464,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,864,610.00,951.00,341.00,false,0.728000,364.00,10.50,2.50
10857,451383,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,559,366.00,733.00,367.00,true,0.118000,59.00,10.50,8.50
10858,459302,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,679,455.00,835.00,380.00,true,0.358000,179.00,10.50,5.50
10859,467221,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,633,420.00,799.00,379.00,true,0.266000,133.00,10.50,6.50
10860,475140,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,500,324.00,676.00,352.00,true,0.000000,0.00,10.50,10.50
10861,483059,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,559,366.00,733.00,367.00,true,0.118000,59.00,10.50,8.50
10862,490978,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,528,343.00,704.00,361.00,true,0.056000,28.00,10.50,9.50
10863,498897,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,528,343.00,704.00,361.00,true,0.056000,28.00,10.50,9.50
10864,506816,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,380,241.00,546.00,305.00,true,0.240000,-120.00,10.50,16.50
10865,514735,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,633,420.00,799.00,379.00,true,0.266000,133.00,10.50,6.50
10866,522654,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,352,223.00,512.00,289.00,true,0.296000,-148.00,10.50,18.50
10867,530573,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,559,366.00,733.00,367.00,true,0.118000,59.00,10.50,8.50
10868,538492,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,475,306.00,651.00,345.00,true,0.050000,-25.00,10.50,11.50
10869,546411,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,633,420.00,799.00,379.00,true,0.266000,133.00,10.50,6.50
10870,554330,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,731,496.00,873.00,377.00,true,0.462000,231.00,10.50,4.50
10871,562249,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,559,366.00,733.00,367.00,true,0.118000,59.00,10.50,8.50
10872,570168,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,559,366.00,733.00,367.00,true,0.118000,59.00,10.50,8.50
10873,578087,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,559,366.00,733.00,367.00,true,0.118000,59.00,10.50,8.50
10874,586006,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,396,252.00,564.00,312.00,true,0.208000,-104.00,10.50,15.50
10875,593925,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,594,391.00,765.00,374.00,true,0.188000,94.00,10.50,7.50
10876,601844,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,528,343.00,704.00,361.00,true,0.056000,28.00,10.50,9.50
10877,609763,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,396,252.00,564.00,312.00,true,0.208000,-104.00,10.50,15.50
10878,617682,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,633,420.00,799.00,379.00,true,0.266000,133.00,10.50,6.50
10879,625601,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,380,241.00,546.00,305.00,true,0.240000,-120.00,10.50,16.50
10880,633520,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,528,343.00,704.00,361.00,true,0.056000,28.00,10.50,9.50
10881,641439,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,594,391.00,765.00,374.00,true,0.188000,94.00,10.50,7.50
10882,649358,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,328,207.00,483.00,276.00,false,0.344000,-172.00,10.50,20.50
10883,657277,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,380,241.00,546.00,305.00,true,0.240000,-120.00,10.50,16.50
10884,665196,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,633,420.00,799.00,379.00,true,0.266000,133.00,10.50,6.50
10885,673115,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,679,455.00,835.00,380.00,true,0.358000,179.00,10.50,5.50
10886,681034,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,528,343.00,704.00,361.00,true,0.056000,28.00,10.50,9.50
10887,688953,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,500,324.00,676.00,352.00,true,0.000000,0.00,10.50,10.50
10888,696872,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,396,252.00,564.00,312.00,true,0.208000,-104.00,10.50,15.50
10889,704791,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,475,306.00,651.00,345.00,true,0.050000,-25.00,10.50,11.50
10890,712710,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,500,324.00,676.00,352.00,true,0.000000,0.00,10.50,10.50
10891,720629,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,500,324.00,676.00,352.00,true,0.000000,0.00,10.50,10.50
10892,728548,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,864,610.00,951.00,341.00,false,0.728000,364.00,10.50,2.50
10893,736467,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,413,264.00,584.00,320.00,true,0.174000,-87.00,10.50,14.50
10894,744386,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,500,324.00,676.00,352.00,true,0.000000,0.00,10.50,10.50
10895,752305,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,475,306.00,651.00,345.00,true,0.050000,-25.00,10.50,11.50
10896,760224,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,452,291.00,627.00,336.00,true,0.096000,-48.00,10.50,12.50
10897,768143,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,396,252.00,564.00,312.00,true,0.208000,-104.00,10.50,15.50
10898,776062,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,452,291.00,627.00,336.00,true,0.096000,-48.00,10.50,12.50
10899,783981,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,10,500,731,496.00,873.00,377.00,true,0.462000,231.00,10.50,4.50
10900,0,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,598,468.00,713.00,245.00,true,0.196000,98.00,25.50,17.50
10901,7919,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,510,394.00,626.00,232.00,true,0.020000,10.00,25.50,24.50
10902,15838,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,557,433.00,673.00,240.00,true,0.114000,57.00,25.50,20.50
10903,23757,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,422,322.00,531.00,209.00,true,0.156000,-78.00,25.50,34.50
10904,31676,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,490,377.00,604.00,227.00,true,0.020000,-10.00,25.50,26.50
10905,39595,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,766,621.00,862.00,241.00,false,0.532000,266.00,25.50,8.50
10906,47514,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,570,444.00,686.00,242.00,true,0.140000,70.00,25.50,19.50
10907,55433,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,500,385.00,615.00,230.00,true,0.000000,0.00,25.50,25.50
10908,63352,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,570,444.00,686.00,242.00,true,0.140000,70.00,25.50,19.50
10909,71271,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,445,340.00,556.00,216.00,true,0.110000,-55.00,25.50,31.50
10910,79190,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,480,369.00,594.00,225.00,true,0.040000,-20.00,25.50,27.50
10911,87109,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,628,495.00,742.00,247.00,true,0.256000,128.00,25.50,15.50
10912,95028,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,598,468.00,713.00,245.00,true,0.196000,98.00,25.50,17.50
10913,102947,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,371,281.00,474.00,193.00,false,0.258000,-129.00,25.50,42.50
10914,110866,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,462,354.00,575.00,221.00,true,0.076000,-38.00,25.50,29.50
10915,118785,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,662,525.00,774.00,249.00,false,0.324000,162.00,25.50,13.50
10916,126704,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,721,578.00,825.00,247.00,false,0.442000,221.00,25.50,10.50
10917,134623,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,570,444.00,686.00,242.00,true,0.140000,70.00,25.50,19.50
10918,142542,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,415,316.00,523.00,207.00,true,0.170000,-85.00,25.50,35.50
10919,150461,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,521,403.00,637.00,234.00,true,0.042000,21.00,25.50,23.50
10920,158380,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,598,468.00,713.00,245.00,true,0.196000,98.00,25.50,17.50
10921,166299,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,570,444.00,686.00,242.00,true,0.140000,70.00,25.50,19.50
10922,174218,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,544,423.00,660.00,237.00,true,0.088000,44.00,25.50,21.50
10923,182137,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,613,481.00,727.00,246.00,true,0.226000,113.00,25.50,16.50
10924,190056,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,533,413.00,648.00,235.00,true,0.066000,33.00,25.50,22.50
10925,197975,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,445,340.00,556.00,216.00,true,0.110000,-55.00,25.50,31.50
10926,205894,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,462,354.00,575.00,221.00,true,0.076000,-38.00,25.50,29.50
10927,213813,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,533,413.00,648.00,235.00,true,0.066000,33.00,25.50,22.50
10928,221732,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,583,456.00,699.00,243.00,true,0.166000,83.00,25.50,18.50
10929,229651,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,598,468.00,713.00,245.00,true,0.196000,98.00,25.50,17.50
10930,237570,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,471,361.00,584.00,223.00,true,0.058000,-29.00,25.50,28.50
10931,245489,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,500,385.00,615.00,230.00,true,0.000000,0.00,25.50,25.50
10932,253408,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,438,334.00,548.00,214.00,true,0.124000,-62.00,25.50,32.50
10933,261327,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,438,334.00,548.00,214.00,true,0.124000,-62.00,25.50,32.50
10934,269246,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,462,354.00,575.00,221.00,true,0.076000,-38.00,25.50,29.50
10935,277165,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,471,361.00,584.00,223.00,true,0.058000,-29.00,25.50,28.50
10936,285084,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,544,423.00,660.00,237.00,true,0.088000,44.00,25.50,21.50
10937,293003,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,544,423.00,660.00,237.00,true,0.088000,44.00,25.50,21.50
10938,300922,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,500,385.00,615.00,230.00,true,0.000000,0.00,25.50,25.50
10939,308841,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,628,495.00,742.00,247.00,true,0.256000,128.00,25.50,15.50
10940,316760,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,510,394.00,626.00,232.00,true,0.020000,10.00,25.50,24.50
10941,324679,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,454,347.00,565.00,218.00,true,0.092000,-46.00,25.50,30.50
10942,332598,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,557,433.00,673.00,240.00,true,0.114000,57.00,25.50,20.50
10943,340517,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,510,394.00,626.00,232.00,true,0.020000,10.00,25.50,24.50
10944,348436,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,445,340.00,556.00,216.00,true,0.110000,-55.00,25.50,31.50
10945,356355,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,544,423.00,660.00,237.00,true,0.088000,44.00,25.50,21.50
10946,364274,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,533,413.00,648.00,235.00,true,0.066000,33.00,25.50,22.50
10947,372193,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,544,423.00,660.00,237.00,true,0.088000,44.00,25.50,21.50
10948,380112,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,544,423.00,660.00,237.00,true,0.088000,44.00,25.50,21.50
10949,388031,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,544,423.00,660.00,237.00,true,0.088000,44.00,25.50,21.50
10950,395950,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,557,433.00,673.00,240.00,true,0.114000,57.00,25.50,20.50
10951,403869,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,454,347.00,565.00,218.00,true,0.092000,-46.00,25.50,30.50
10952,411788,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,371,281.00,474.00,193.00,false,0.258000,-129.00,25.50,42.50
10953,419707,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,533,413.00,648.00,235.00,true,0.066000,33.00,25.50,22.50
10954,427626,0.5,0.5,"Beta(0.5,0.5)_jeffreys",0.5,25,500,510,394.00,626.00,232.00,true,0.020000,10.00,25.50,24.50
